,year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,concat,temp_converted
0,2018,Jan,1,0.00,183,22,10174,0,0,4,-9999,-9999,0.0,2018Jan1,64.94
1,2018,Jan,1,1.00,150,44,10178,300,26,2,0,-9999,0.0,2018Jan1,59.0
2,2018,Jan,1,2.00,139,44,10187,300,15,4,0,-9999,0.0,2018Jan1,57.019999999999996
3,2018,Jan,1,3.00,128,50,10195,320,15,4,0,-9999,0.0,2018Jan1,55.040000000000006
4,2018,Jan,1,4.00,111,44,10200,0,0,2,0,-9999,0.0,2018Jan1,51.980000000000004
5,2018,Jan,1,5.00,100,39,10203,0,0,-9999,0,-9999,0.0,2018Jan1,50.0
6,2018,Jan,1,6.00,106,50,10205,330,15,6,0,-9999,0.0,2018Jan1,51.08
7,2018,Jan,1,7.00,89,50,10212,280,15,2,0,-9999,0.0,2018Jan1,48.019999999999996
8,2018,Jan,1,8.00,83,56,10216,320,15,2,0,-9999,0.0,2018Jan1,46.94
9,2018,Jan,1,9.00,78,44,10218,0,0,0,0,-9999,0.0,2018Jan1,46.04
10,2018,Jan,1,10.00,61,39,10220,0,0,0,0,-9999,0.0,2018Jan1,42.980000000000004
11,2018,Jan,1,11.00,61,44,10222,0,0,0,0,-9999,0.0,2018Jan1,42.980000000000004
12,2018,Jan,1,12.00,50,44,10226,0,0,0,0,-9999,0.0,2018Jan1,41.0
13,2018,Jan,1,13.00,39,22,10227,140,15,2,0,-9999,0.0,2018Jan1,39.019999999999996
14,2018,Jan,1,14.00,44,28,10228,0,0,2,0,-9999,0.0,2018Jan1,39.92
15,2018,Jan,1,15.00,44,33,10234,0,0,4,0,-9999,0.0,2018Jan1,39.92
16,2018,Jan,1,16.00,33,22,10242,80,15,9,-1,-9999,0.0,2018Jan1,37.94
17,2018,Jan,1,17.00,50,33,10242,130,21,9,0,-9999,0.0,2018Jan1,41.0
18,2018,Jan,1,18.00,83,50,10251,140,21,0,0,0,0.0,2018Jan1,46.94
19,2018,Jan,1,19.00,100,56,10251,80,26,0,0,-9999,0.0,2018Jan1,50.0
20,2018,Jan,1,20.00,128,56,10240,110,21,2,0,-9999,0.0,2018Jan1,55.040000000000006
21,2018,Jan,1,21.00,144,56,10224,0,0,0,0,-9999,0.0,2018Jan1,57.92
22,2018,Jan,1,22.00,161,56,10216,250,15,-9999,0,-9999,0.0,2018Jan1,60.980000000000004
23,2018,Jan,1,23.00,172,50,10213,0,0,-9999,0,-9999,0.0,2018Jan1,62.96
24,2018,Jan,2,0.00,167,50,10214,0,0,6,0,-9999,0.0,2018Jan2,62.06
25,2018,Jan,2,1.00,144,44,10212,0,0,-9999,0,-9999,0.0,2018Jan2,57.92
26,2018,Jan,2,2.00,133,50,10217,230,21,4,0,-9999,0.0,2018Jan2,55.94
27,2018,Jan,2,3.00,117,50,10225,0,0,4,0,-9999,0.0,2018Jan2,53.06
28,2018,Jan,2,4.00,106,50,10226,80,21,-9999,0,-9999,0.0,2018Jan2,51.08
29,2018,Jan,2,5.00,100,44,10227,0,0,-9999,0,-9999,0.0,2018Jan2,50.0
30,2018,Jan,2,6.00,83,44,10232,0,0,0,0,-9999,0.0,2018Jan2,46.94
31,2018,Jan,2,7.00,78,44,10233,70,15,2,0,-9999,0.0,2018Jan2,46.04
32,2018,Jan,2,8.00,83,44,10232,0,0,-9999,0,-9999,0.0,2018Jan2,46.94
33,2018,Jan,2,9.00,72,44,10232,0,0,-9999,0,-9999,0.0,2018Jan2,44.96
34,2018,Jan,2,10.00,61,33,10235,80,15,-9999,0,-9999,0.0,2018Jan2,42.980000000000004
35,2018,Jan,2,11.00,61,28,10229,60,15,-9999,0,-9999,0.0,2018Jan2,42.980000000000004
36,2018,Jan,2,12.00,61,28,10226,250,15,8,0,-9999,0.0,2018Jan2,42.980000000000004
37,2018,Jan,2,13.00,61,28,10227,0,0,-9999,0,-9999,0.0,2018Jan2,42.980000000000004
38,2018,Jan,2,14.00,67,33,10234,50,15,-9999,0,-9999,0.0,2018Jan2,44.06
39,2018,Jan,2,15.00,67,33,10233,70,21,-9999,0,-9999,0.0,2018Jan2,44.06
40,2018,Jan,2,16.00,72,39,10231,60,15,-9999,0,-9999,0.0,2018Jan2,44.96
41,2018,Jan,2,17.00,83,44,10235,0,0,-9999,0,-9999,0.0,2018Jan2,46.94
42,2018,Jan,2,18.00,100,50,10234,130,21,8,0,-9999,0.0,2018Jan2,50.0
43,2018,Jan,2,19.00,111,61,10233,0,0,-9999,0,-9999,0.0,2018Jan2,51.980000000000004
44,2018,Jan,2,20.00,122,61,10223,0,0,-9999,0,-9999,0.0,2018Jan2,53.96
45,2018,Jan,2,21.00,133,61,10214,0,0,-9999,0,-9999,0.0,2018Jan2,55.94
46,2018,Jan,2,22.00,144,56,10208,360,15,-9999,0,-9999,0.0,2018Jan2,57.92
47,2018,Jan,2,23.00,150,61,10207,320,26,-9999,0,-9999,0.0,2018Jan2,59.0
48,2018,Jan,3,0.00,150,61,10207,320,26,8,0,-9999,0.0,2018Jan3,59.0
49,2018,Jan,3,1.00,139,61,10205,320,15,-9999,0,-9999,0.0,2018Jan3,57.019999999999996
50,2018,Jan,3,2.00,128,61,10205,0,0,-9999,0,-9999,0.0,2018Jan3,55.040000000000006
51,2018,Jan,3,3.00,117,61,10203,0,0,-9999,0,-9999,0.0,2018Jan3,53.06
52,2018,Jan,3,4.00,106,61,10200,290,15,-9999,0,-9999,0.0,2018Jan3,51.08
53,2018,Jan,3,5.00,89,56,10204,0,0,-9999,0,-9999,0.0,2018Jan3,48.019999999999996
54,2018,Jan,3,6.00,78,56,10210,0,0,0,0,-9999,0.0,2018Jan3,46.04
55,2018,Jan,3,7.00,67,50,10214,80,21,4,0,-9999,0.0,2018Jan3,44.06
56,2018,Jan,3,8.00,72,50,10209,0,0,4,0,-9999,0.0,2018Jan3,44.96
57,2018,Jan,3,9.00,61,39,10201,0,0,4,0,-9999,0.0,2018Jan3,42.980000000000004
58,2018,Jan,3,10.00,67,50,10201,0,0,-9999,0,-9999,0.0,2018Jan3,44.06
59,2018,Jan,3,11.00,72,50,10204,0,0,-9999,0,-9999,0.0,2018Jan3,44.96
60,2018,Jan,3,12.00,72,44,10195,90,21,8,0,-9999,0.0,2018Jan3,44.96
61,2018,Jan,3,13.00,72,50,10189,0,0,-9999,0,-9999,0.0,2018Jan3,44.96
62,2018,Jan,3,14.00,72,44,10187,0,0,-9999,0,-9999,0.0,2018Jan3,44.96
63,2018,Jan,3,15.00,72,50,10188,0,0,-9999,0,-9999,0.0,2018Jan3,44.96
64,2018,Jan,3,16.00,78,50,10192,0,0,-9999,0,-9999,0.0,2018Jan3,46.04
65,2018,Jan,3,17.00,106,61,10188,80,15,-9999,0,-9999,0.0,2018Jan3,51.08
66,2018,Jan,3,18.00,128,56,10187,0,0,6,0,-9999,0.0,2018Jan3,55.040000000000006
67,2018,Jan,3,19.00,156,56,10182,170,15,-9999,0,-9999,0.0,2018Jan3,60.08
68,2018,Jan,3,20.00,172,50,10173,0,0,-9999,0,-9999,0.0,2018Jan3,62.96
69,2018,Jan,3,21.00,183,50,10171,0,0,-9999,0,-9999,0.0,2018Jan3,64.94
70,2018,Jan,3,22.00,189,50,10167,0,0,-9999,0,-9999,0.0,2018Jan3,66.02
71,2018,Jan,3,23.00,189,44,10164,40,26,-9999,0,-9999,0.0,2018Jan3,66.02
72,2018,Jan,4,0.00,178,56,10173,30,15,8,0,-9999,0.0,2018Jan4,64.03999999999999
73,2018,Jan,4,1.00,150,78,10172,310,36,-9999,0,-9999,0.0,2018Jan4,59.0
74,2018,Jan,4,2.00,139,72,10173,350,15,-9999,0,-9999,0.0,2018Jan4,57.019999999999996
75,2018,Jan,4,3.00,139,83,10170,0,0,-9999,0,-9999,0.0,2018Jan4,57.019999999999996
76,2018,Jan,4,4.00,139,78,10163,90,26,-9999,0,-9999,0.0,2018Jan4,57.019999999999996
77,2018,Jan,4,5.00,133,78,10166,200,26,-9999,0,-9999,0.0,2018Jan4,55.94
78,2018,Jan,4,6.00,128,83,10168,160,15,8,0,-9999,0.0,2018Jan4,55.040000000000006
79,2018,Jan,4,7.00,122,78,-9999,0,0,-9999,0,-9999,0.0,2018Jan4,53.96
80,2018,Jan,4,8.00,117,78,10173,80,36,-9999,0,-9999,0.0,2018Jan4,53.06
81,2018,Jan,4,9.00,111,72,10173,80,26,-9999,0,-9999,0.0,2018Jan4,51.980000000000004
82,2018,Jan,4,10.00,111,72,10186,280,15,-9999,-1,-9999,0.0,2018Jan4,51.980000000000004
83,2018,Jan,4,11.00,111,89,10196,310,21,-9999,3,-9999,0.0,2018Jan4,51.980000000000004
84,2018,Jan,4,12.00,122,83,10190,320,31,8,8,10,0.0,2018Jan4,53.96
85,2018,Jan,4,13.00,117,94,10197,130,31,-9999,-1,-9999,0.0,2018Jan4,53.06
86,2018,Jan,4,14.00,122,94,10194,80,15,-9999,-1,-9999,0.0,2018Jan4,53.96
87,2018,Jan,4,15.00,117,100,10203,100,21,-9999,8,-9999,0.0,2018Jan4,53.06
