,year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,concat,temp_converted
0,2016,Jan,1,0.00,-106,-144,10368,350,41,2,-9999,-9999,0.0,2016Jan1,12.920000000000002
1,2016,Jan,1,1.00,-122,-150,10375,360,31,2,0,-9999,0.0,2016Jan1,10.04
2,2016,Jan,1,2.00,-100,-133,10370,340,26,0,0,-9999,0.0,2016Jan1,14.0
3,2016,Jan,1,3.00,-111,-139,10376,220,15,0,0,-9999,0.0,2016Jan1,12.02
4,2016,Jan,1,4.00,-111,-139,10373,200,15,0,0,-9999,0.0,2016Jan1,12.02
5,2016,Jan,1,5.00,-117,-150,10373,0,0,0,0,-9999,0.0,2016Jan1,10.940000000000001
6,2016,Jan,1,6.00,-144,-178,10376,350,26,0,0,-9999,0.0,2016Jan1,6.079999999999998
7,2016,Jan,1,7.00,-122,-150,10366,280,15,0,0,-9999,0.0,2016Jan1,10.04
8,2016,Jan,1,8.00,-139,-167,10364,0,0,0,0,-9999,0.0,2016Jan1,6.98
9,2016,Jan,1,9.00,-150,-172,10360,310,15,0,0,-9999,0.0,2016Jan1,5.0
10,2016,Jan,1,10.00,-161,-178,10363,0,0,0,0,-9999,0.0,2016Jan1,3.019999999999996
11,2016,Jan,1,11.00,-156,-167,10362,190,15,0,0,-9999,0.0,2016Jan1,3.9200000000000017
12,2016,Jan,1,12.00,-144,-167,10363,0,0,0,0,-9999,0.0,2016Jan1,6.079999999999998
13,2016,Jan,1,13.00,-139,-161,10366,130,15,0,0,-9999,0.0,2016Jan1,6.98
14,2016,Jan,1,14.00,-150,-167,10366,0,0,0,0,-9999,0.0,2016Jan1,5.0
15,2016,Jan,1,15.00,-144,-172,10365,0,0,0,0,-9999,0.0,2016Jan1,6.079999999999998
16,2016,Jan,1,16.00,-156,-172,10369,350,26,2,0,-9999,0.0,2016Jan1,3.9200000000000017
17,2016,Jan,1,17.00,-133,-161,10368,350,21,0,0,-9999,0.0,2016Jan1,8.059999999999999
18,2016,Jan,1,18.00,-100,-139,10370,340,21,0,0,-9999,0.0,2016Jan1,14.0
19,2016,Jan,1,19.00,-83,-133,10352,350,26,0,0,-9999,0.0,2016Jan1,17.06
20,2016,Jan,1,20.00,-72,-144,10342,310,21,0,0,-9999,0.0,2016Jan1,19.04
21,2016,Jan,1,21.00,-72,-128,10338,360,36,0,0,-9999,0.0,2016Jan1,19.04
22,2016,Jan,1,22.00,-72,-128,10339,350,41,0,0,-9999,0.0,2016Jan1,19.04
23,2016,Jan,1,23.00,-67,-139,10338,320,31,0,0,-9999,0.0,2016Jan1,19.939999999999998
24,2016,Jan,2,0.00,-83,-139,10335,310,26,0,0,-9999,0.0,2016Jan2,17.06
25,2016,Jan,2,1.00,-100,-150,10335,0,0,0,0,-9999,0.0,2016Jan2,14.0
26,2016,Jan,2,2.00,-111,-139,10339,230,15,0,0,-9999,0.0,2016Jan2,12.02
27,2016,Jan,2,3.00,-106,-139,10334,0,0,0,0,-9999,0.0,2016Jan2,12.920000000000002
28,2016,Jan,2,4.00,-128,-156,10343,0,0,0,0,-9999,0.0,2016Jan2,8.959999999999997
29,2016,Jan,2,5.00,-106,-150,10331,0,0,0,0,-9999,0.0,2016Jan2,12.920000000000002
30,2016,Jan,2,6.00,-106,-139,10320,160,15,0,0,-9999,0.0,2016Jan2,12.920000000000002
31,2016,Jan,2,7.00,-106,-144,10317,0,0,0,0,-9999,0.0,2016Jan2,12.920000000000002
32,2016,Jan,2,8.00,-156,-178,10327,10,31,0,0,-9999,0.0,2016Jan2,3.9200000000000017
33,2016,Jan,2,9.00,-128,-156,10325,180,21,0,0,-9999,0.0,2016Jan2,8.959999999999997
34,2016,Jan,2,10.00,-139,-161,10327,260,15,0,0,-9999,0.0,2016Jan2,6.98
35,2016,Jan,2,11.00,-133,-150,10323,0,0,4,0,-9999,0.0,2016Jan2,8.059999999999999
36,2016,Jan,2,12.00,-139,-167,10327,350,15,4,0,-9999,0.0,2016Jan2,6.98
37,2016,Jan,2,13.00,-133,-156,10331,0,0,-9999,0,-9999,0.0,2016Jan2,8.059999999999999
38,2016,Jan,2,14.00,-133,-150,10338,0,0,4,0,-9999,0.0,2016Jan2,8.059999999999999
39,2016,Jan,2,15.00,-117,-144,10331,0,0,6,0,-9999,0.0,2016Jan2,10.940000000000001
40,2016,Jan,2,16.00,-117,-139,10342,160,21,-9999,0,-9999,0.0,2016Jan2,10.940000000000001
41,2016,Jan,2,17.00,-94,-122,10332,130,21,-9999,0,-9999,0.0,2016Jan2,15.079999999999998
42,2016,Jan,2,18.00,-67,-122,10329,0,0,6,0,-9999,0.0,2016Jan2,19.939999999999998
43,2016,Jan,2,19.00,-61,-122,10320,360,15,-9999,0,-9999,0.0,2016Jan2,21.02
44,2016,Jan,2,20.00,-44,-117,10319,350,15,-9999,0,-9999,0.0,2016Jan2,24.08
45,2016,Jan,2,21.00,-56,-117,10312,320,31,4,0,-9999,0.0,2016Jan2,21.92
46,2016,Jan,2,22.00,-56,-111,10310,300,21,-9999,0,-9999,0.0,2016Jan2,21.92
47,2016,Jan,2,23.00,-61,-128,10310,310,26,-9999,0,-9999,0.0,2016Jan2,21.02
48,2016,Jan,3,0.00,-67,-122,10312,300,15,6,0,-9999,0.0,2016Jan3,19.939999999999998
49,2016,Jan,3,1.00,-67,-117,10309,30,15,-9999,0,-9999,0.0,2016Jan3,19.939999999999998
50,2016,Jan,3,2.00,-72,-122,10309,10,26,-9999,0,-9999,0.0,2016Jan3,19.04
51,2016,Jan,3,3.00,-72,-128,10307,0,0,6,0,-9999,0.0,2016Jan3,19.04
52,2016,Jan,3,4.00,-67,-117,10309,360,15,-9999,0,-9999,0.0,2016Jan3,19.939999999999998
53,2016,Jan,3,5.00,-67,-111,10303,0,0,-9999,0,-9999,0.0,2016Jan3,19.939999999999998
54,2016,Jan,3,6.00,-67,-111,10300,350,15,6,0,-9999,0.0,2016Jan3,19.939999999999998
55,2016,Jan,3,7.00,-67,-106,10301,0,0,-9999,0,-9999,0.0,2016Jan3,19.939999999999998
56,2016,Jan,3,8.00,-67,-106,10293,0,0,-9999,0,-9999,0.0,2016Jan3,19.939999999999998
57,2016,Jan,3,9.00,-67,-111,10292,0,0,6,0,-9999,0.0,2016Jan3,19.939999999999998
