,year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,concat,temp_converted
0,2015,Jan,1,0.00,67,0,10203,150,46,6,-9999,-9999,0.0,2015Jan1,44.06
1,2015,Jan,1,1.00,61,6,10205,140,57,-9999,0,-9999,0.0,2015Jan1,42.980000000000004
2,2015,Jan,1,2.00,50,0,10208,150,26,4,0,-9999,0.0,2015Jan1,41.0
3,2015,Jan,1,3.00,44,6,10206,160,36,2,0,-9999,0.0,2015Jan1,39.92
4,2015,Jan,1,4.00,33,0,10205,80,21,-9999,0,-9999,0.0,2015Jan1,37.94
5,2015,Jan,1,5.00,28,0,10205,0,0,-9999,0,-9999,0.0,2015Jan1,37.04
6,2015,Jan,1,6.00,17,-6,10206,80,15,2,0,-9999,0.0,2015Jan1,35.06
7,2015,Jan,1,7.00,17,-6,10202,80,26,0,0,-9999,0.0,2015Jan1,35.06
8,2015,Jan,1,8.00,6,-11,10200,70,21,0,0,-9999,0.0,2015Jan1,33.08
9,2015,Jan,1,9.00,11,-6,10197,80,36,0,0,-9999,0.0,2015Jan1,33.98
10,2015,Jan,1,10.00,6,-11,10201,0,0,0,0,-9999,0.0,2015Jan1,33.08
11,2015,Jan,1,11.00,-6,-22,10201,0,0,0,0,-9999,0.0,2015Jan1,30.92
12,2015,Jan,1,12.00,-6,-22,10198,0,0,0,0,-9999,0.0,2015Jan1,30.92
13,2015,Jan,1,13.00,-6,-22,10200,50,15,0,0,-9999,0.0,2015Jan1,30.92
14,2015,Jan,1,14.00,-6,-22,10202,0,0,0,0,-9999,0.0,2015Jan1,30.92
15,2015,Jan,1,15.00,-11,-28,10208,0,0,0,0,-9999,0.0,2015Jan1,30.02
16,2015,Jan,1,16.00,-11,-22,10218,0,0,0,0,-9999,0.0,2015Jan1,30.02
17,2015,Jan,1,17.00,22,-11,10223,0,0,0,0,-9999,0.0,2015Jan1,35.96
18,2015,Jan,1,18.00,44,-17,10225,80,26,0,0,-9999,0.0,2015Jan1,39.92
19,2015,Jan,1,19.00,67,-17,10219,0,0,0,0,-9999,0.0,2015Jan1,44.06
20,2015,Jan,1,20.00,89,-50,10209,70,15,0,0,-9999,0.0,2015Jan1,48.019999999999996
21,2015,Jan,1,21.00,94,-67,10201,0,0,0,0,-9999,0.0,2015Jan1,48.92
22,2015,Jan,1,22.00,106,-83,10200,0,0,0,0,-9999,0.0,2015Jan1,51.08
