,year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,concat,temp_converted
0,2018,Jan,1,0.00,-39,-217,10274,30,46,8,-9999,-9999,0.0,2018Jan1,24.98
1,2018,Jan,1,1.00,-39,-211,10275,50,41,-9999,0,-9999,0.0,2018Jan1,24.98
2,2018,Jan,1,2.00,-39,-211,10280,30,46,-9999,0,-9999,0.0,2018Jan1,24.98
3,2018,Jan,1,3.00,-44,-217,10288,50,46,-9999,0,-9999,0.0,2018Jan1,24.08
4,2018,Jan,1,4.00,-50,-206,10293,40,46,-9999,0,-9999,0.0,2018Jan1,23.0
5,2018,Jan,1,5.00,-50,-189,10294,30,36,-9999,0,-9999,0.0,2018Jan1,23.0
6,2018,Jan,1,6.00,-50,-183,10293,30,46,8,0,-9999,0.0,2018Jan1,23.0
7,2018,Jan,1,7.00,-56,-178,10300,40,57,-9999,0,-9999,0.0,2018Jan1,21.92
8,2018,Jan,1,8.00,-67,-178,10304,40,46,-9999,0,-9999,0.0,2018Jan1,19.939999999999998
9,2018,Jan,1,9.00,-78,-172,10311,50,36,-9999,0,-9999,0.0,2018Jan1,17.96
10,2018,Jan,1,10.00,-89,-172,10312,60,41,2,0,-9999,0.0,2018Jan1,15.98
11,2018,Jan,1,11.00,-89,-172,10317,50,41,2,0,-9999,0.0,2018Jan1,15.98
12,2018,Jan,1,12.00,-100,-167,10326,40,26,4,0,-9999,0.0,2018Jan1,14.0
13,2018,Jan,1,13.00,-100,-161,10333,20,15,4,0,-9999,0.0,2018Jan1,14.0
14,2018,Jan,1,14.00,-89,-161,10340,20,26,4,0,-9999,0.0,2018Jan1,15.98
15,2018,Jan,1,15.00,-67,-161,10346,10,41,4,0,-9999,0.0,2018Jan1,19.939999999999998
16,2018,Jan,1,16.00,-56,-178,10348,30,51,4,0,-9999,0.0,2018Jan1,21.92
17,2018,Jan,1,17.00,-39,-189,10339,-9999,31,-9999,0,-9999,0.0,2018Jan1,24.98
18,2018,Jan,1,18.00,-39,-200,10327,30,46,6,0,-9999,0.0,2018Jan1,24.98
19,2018,Jan,1,19.00,-33,-206,10318,30,41,-9999,0,-9999,0.0,2018Jan1,26.060000000000002
20,2018,Jan,1,20.00,-28,-211,10314,-9999,31,4,0,-9999,0.0,2018Jan1,26.96
21,2018,Jan,1,21.00,-28,-206,10316,350,36,4,0,-9999,0.0,2018Jan1,26.96
22,2018,Jan,1,22.00,-33,-206,10320,-9999,26,4,0,-9999,0.0,2018Jan1,26.060000000000002
23,2018,Jan,1,23.00,-50,-194,10327,-9999,15,4,0,-9999,0.0,2018Jan1,23.0
24,2018,Jan,2,0.00,-61,-194,10333,0,0,2,0,-9999,0.0,2018Jan2,21.02
25,2018,Jan,2,1.00,-61,-189,10335,0,0,2,0,-9999,0.0,2018Jan2,21.02
26,2018,Jan,2,2.00,-83,-183,10337,0,0,0,0,-9999,0.0,2018Jan2,17.06
27,2018,Jan,2,3.00,-72,-183,10340,0,0,0,0,-9999,0.0,2018Jan2,19.04
28,2018,Jan,2,4.00,-72,-183,10343,-9999,21,0,0,-9999,0.0,2018Jan2,19.04
29,2018,Jan,2,5.00,-78,-178,10343,-9999,15,0,0,-9999,0.0,2018Jan2,17.96
30,2018,Jan,2,6.00,-83,-178,10342,-9999,15,0,0,-9999,0.0,2018Jan2,17.06
31,2018,Jan,2,7.00,-94,-178,10346,350,15,0,0,-9999,0.0,2018Jan2,15.079999999999998
32,2018,Jan,2,8.00,-94,-178,10350,10,21,0,0,-9999,0.0,2018Jan2,15.079999999999998
33,2018,Jan,2,9.00,-100,-178,10350,10,15,0,0,-9999,0.0,2018Jan2,14.0
34,2018,Jan,2,10.00,-106,-178,10354,20,21,0,0,-9999,0.0,2018Jan2,12.920000000000002
35,2018,Jan,2,11.00,-106,-178,10360,-9999,15,0,0,-9999,0.0,2018Jan2,12.920000000000002
36,2018,Jan,2,12.00,-106,-183,10365,0,0,0,0,-9999,0.0,2018Jan2,12.920000000000002
37,2018,Jan,2,13.00,-106,-178,10369,10,15,2,0,-9999,0.0,2018Jan2,12.920000000000002
38,2018,Jan,2,14.00,-89,-172,10376,10,26,2,0,-9999,0.0,2018Jan2,15.98
39,2018,Jan,2,15.00,-78,-178,10379,40,36,2,0,-9999,0.0,2018Jan2,17.96
40,2018,Jan,2,16.00,-67,-183,10375,-9999,26,2,0,-9999,0.0,2018Jan2,19.939999999999998
41,2018,Jan,2,17.00,-44,-189,10365,310,21,2,0,-9999,0.0,2018Jan2,24.08
42,2018,Jan,2,18.00,-28,-183,10349,-9999,26,2,0,-9999,0.0,2018Jan2,26.96
43,2018,Jan,2,19.00,-22,-194,10337,0,0,2,0,-9999,0.0,2018Jan2,28.04
44,2018,Jan,2,20.00,-6,-194,10330,230,26,2,0,-9999,0.0,2018Jan2,30.92
45,2018,Jan,2,21.00,-11,-211,10328,0,0,2,0,-9999,0.0,2018Jan2,30.02
46,2018,Jan,2,22.00,-17,-200,10324,180,15,2,0,-9999,0.0,2018Jan2,28.94
47,2018,Jan,2,23.00,-44,-194,10324,-9999,15,2,0,-9999,0.0,2018Jan2,24.08
48,2018,Jan,3,0.00,-61,-183,10321,0,0,2,0,-9999,0.0,2018Jan3,21.02
49,2018,Jan,3,1.00,-67,-178,10319,0,0,2,0,-9999,0.0,2018Jan3,19.939999999999998
