,year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,concat,temp_converted
0,2018,Jan,1,0.00,17,-56,10263,310,21,6,-9999,-9999,0.0,2018Jan1,35.06
1,2018,Jan,1,1.00,0,-61,10271,320,15,-9999,0,-9999,0.0,2018Jan1,32.0
2,2018,Jan,1,2.00,6,-61,10273,260,15,4,0,-9999,0.0,2018Jan1,33.08
3,2018,Jan,1,3.00,-6,-72,10275,0,0,4,0,-9999,0.0,2018Jan1,30.92
4,2018,Jan,1,4.00,-11,-56,10277,0,0,4,0,-9999,0.0,2018Jan1,30.02
5,2018,Jan,1,5.00,-11,-56,10277,0,0,4,0,-9999,0.0,2018Jan1,30.02
6,2018,Jan,1,6.00,-11,-56,10275,120,21,2,0,-9999,0.0,2018Jan1,30.02
7,2018,Jan,1,7.00,-11,-50,10273,0,0,2,0,-9999,0.0,2018Jan1,30.02
8,2018,Jan,1,8.00,-33,-67,10277,0,0,2,0,-9999,0.0,2018Jan1,26.060000000000002
9,2018,Jan,1,9.00,-28,-61,10279,50,15,4,0,-9999,0.0,2018Jan1,26.96
10,2018,Jan,1,10.00,-28,-61,10279,0,0,4,0,-9999,0.0,2018Jan1,26.96
11,2018,Jan,1,11.00,-33,-61,10279,160,26,2,0,-9999,0.0,2018Jan1,26.060000000000002
12,2018,Jan,1,12.00,-28,-61,10279,360,15,2,0,-9999,0.0,2018Jan1,26.96
13,2018,Jan,1,13.00,-44,-67,10288,10,21,4,0,-9999,0.0,2018Jan1,24.08
14,2018,Jan,1,14.00,-44,-61,10290,0,0,4,0,-9999,0.0,2018Jan1,24.08
15,2018,Jan,1,15.00,-44,-61,10296,0,0,6,0,-9999,0.0,2018Jan1,24.08
16,2018,Jan,1,16.00,-39,-56,10297,130,21,-9999,0,-9999,0.0,2018Jan1,24.98
17,2018,Jan,1,17.00,-11,-50,10293,130,26,-9999,0,-9999,0.0,2018Jan1,30.02
18,2018,Jan,1,18.00,11,-56,10291,0,0,6,0,-9999,0.0,2018Jan1,33.98
19,2018,Jan,1,19.00,39,-50,10285,340,21,4,0,-9999,0.0,2018Jan1,39.019999999999996
20,2018,Jan,1,20.00,44,-44,10282,320,26,4,0,-9999,0.0,2018Jan1,39.92
21,2018,Jan,1,21.00,50,-33,10274,320,26,4,0,-9999,0.0,2018Jan1,41.0
22,2018,Jan,1,22.00,56,-44,10271,330,21,4,0,-9999,0.0,2018Jan1,42.08
23,2018,Jan,1,23.00,56,-50,10275,350,26,4,0,-9999,0.0,2018Jan1,42.08
24,2018,Jan,2,0.00,28,-56,10279,300,26,2,0,-9999,0.0,2018Jan2,37.04
25,2018,Jan,2,1.00,17,-33,10283,300,21,0,0,-9999,0.0,2018Jan2,35.06
26,2018,Jan,2,2.00,0,-44,10292,0,0,0,0,-9999,0.0,2018Jan2,32.0
27,2018,Jan,2,3.00,-17,-44,10297,340,31,0,0,-9999,0.0,2018Jan2,28.94
28,2018,Jan,2,4.00,-11,-44,10297,0,0,0,0,-9999,0.0,2018Jan2,30.02
29,2018,Jan,2,5.00,-11,-44,10300,0,0,0,0,-9999,0.0,2018Jan2,30.02
30,2018,Jan,2,6.00,-17,-44,10302,0,0,0,0,-9999,0.0,2018Jan2,28.94
31,2018,Jan,2,7.00,-17,-50,10303,140,15,0,0,-9999,0.0,2018Jan2,28.94
32,2018,Jan,2,8.00,-22,-44,10304,0,0,0,0,-9999,0.0,2018Jan2,28.04
33,2018,Jan,2,9.00,-28,-44,10306,180,15,0,0,-9999,0.0,2018Jan2,26.96
34,2018,Jan,2,10.00,-33,-50,10313,170,21,0,0,-9999,0.0,2018Jan2,26.060000000000002
35,2018,Jan,2,11.00,-33,-56,10319,150,26,0,0,-9999,0.0,2018Jan2,26.060000000000002
