year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,temp_converted,sunrise,sunset,is_day,warm_enough,dry,cold_enough,flight_hour,cold_enough,DHBFH,AHBFH,AHBFD,DHBCH,AHBCH,AHBCD
2018,Jan,1,0.0,-39,-217,10274,30,46,8,-9999,-9999,0.0,24.98,7.24,17.11,0,0,1,1,,1,0,2412,260,24.0,2731.0,164
2018,Jan,2,0.0,-61,-194,10333,0,0,2,0,-9999,0.0,21.02,7.24,17.12,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Jan,3,0.0,-61,-183,10321,0,0,2,0,-9999,0.0,21.02,7.24,17.13,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Jan,4,0.0,-11,-178,10164,-9999,26,8,0,-9999,0.0,30.02,7.24,17.14,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Jan,5,0.0,-39,-178,10146,300,36,0,0,-9999,0.0,24.98,7.25,17.15,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Jan,6,0.0,-50,-194,10255,0,0,0,0,-9999,0.0,23.0,7.25,17.16,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Jan,7,0.0,-67,-194,10337,340,15,0,0,-9999,0.0,19.94,7.25,17.16,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Jan,8,0.0,-44,-194,10347,160,15,6,0,-9999,0.0,24.08,7.25,17.17,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Jan,9,0.0,44,-67,10254,230,21,8,-1,-1,0.0,39.92,7.24,17.18,0,0,0,1,,1,0,2412,260,16.0,2731.0,164
2018,Jan,10,0.0,94,44,10255,-9999,15,2,0,-9999,0.0,48.92,7.24,17.19,0,0,0,1,,1,0,2412,260,16.0,2731.0,164
2018,Jan,11,16.0,133,122,10266,110,26,-9999,-1,-9999,0.0,55.94,7.24,17.2,1,1,0,0,1.0,0,1,2412,260,12.0,2731.0,164
2018,Jan,12,9.0,189,183,10136,190,41,-9999,-1,-9999,0.0,66.02,7.24,17.21,1,1,0,0,1.0,0,8,2412,260,0.0,2731.0,164
2018,Jan,13,9.0,128,106,10038,230,72,-9999,0,-9999,0.0,55.040000000000006,7.24,17.22,1,1,0,0,1.0,0,1,2412,260,12.0,2731.0,164
2018,Jan,14,0.0,28,-78,10243,-9999,26,6,0,-9999,0.0,37.04,7.24,17.23,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Jan,15,0.0,-33,-156,10348,40,41,2,0,-9999,0.0,26.06,7.23,17.24,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Jan,16,0.0,-17,-94,10320,0,0,2,0,-9999,0.0,28.94,7.23,17.25,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Jan,17,0.0,33,-56,10278,150,21,8,0,-9999,0.0,37.94,7.23,17.26,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Jan,18,0.0,-33,-44,10245,40,46,8,3,60,0.0,26.06,7.22,17.27,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Jan,19,0.0,-39,-67,10236,240,36,0,0,-9999,0.0,24.98,7.22,17.28,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Jan,20,0.0,56,-61,10212,240,15,2,0,-9999,0.0,42.08,7.22,17.29,0,0,0,1,,1,0,2412,260,20.0,2731.0,164
2018,Jan,21,16.0,128,50,10252,0,0,2,0,-9999,0.0,55.040000000000006,7.21,17.3,1,1,0,0,1.0,0,1,2412,260,16.0,2731.0,164
2018,Jan,22,16.0,139,72,10227,0,0,-9999,0,-9999,0.0,57.02,7.21,17.31,1,1,0,0,1.0,0,1,2412,260,14.0,2731.0,164
2018,Jan,23,9.0,161,156,10093,180,88,-9999,10,-9999,0.0,60.98,7.2,17.32,1,1,0,0,1.0,0,8,2412,260,0.0,2731.0,164
2018,Jan,24,0.0,150,-11,10105,290,31,2,0,-9999,0.0,59.0,7.2,17.33,0,1,0,0,,0,0,2412,260,15.0,2731.0,164
2018,Jan,25,0.0,67,-33,10213,310,15,2,0,-9999,0.0,44.06,7.19,17.34,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Jan,26,0.0,44,-56,10345,-9999,15,0,0,-9999,0.0,39.92,7.18,17.35,0,0,0,1,,1,0,2412,260,18.0,2731.0,164
2018,Jan,27,16.0,133,44,10348,150,41,-9999,0,-9999,0.0,55.94,7.18,17.36,1,1,0,0,1.0,0,1,2412,260,16.0,2731.0,164
2018,Jan,28,14.0,133,128,10258,220,21,-9999,10,-9999,0.0,55.94,7.17,17.37,1,1,0,0,1.0,0,3,2412,260,0.0,2731.0,164
2018,Jan,29,0.0,133,133,10200,70,36,8,33,60,0.0,55.94,7.16,17.38,0,1,0,0,,0,0,2412,260,12.0,2731.0,164
2018,Jan,30,0.0,44,28,10176,20,36,6,-1,20,0.0,39.92,7.16,17.39,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Jan,31,0.0,6,-128,10256,-9999,15,2,0,-9999,0.0,33.08,7.15,17.4,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Feb,1,0.0,50,-83,10232,200,46,6,0,-9999,0.0,41.0,7.14,17.41,0,0,0,1,,1,0,2412,260,17.0,2731.0,164
2018,Feb,2,0.0,144,44,10160,210,51,6,0,-9999,0.0,57.92,7.13,17.43,0,1,0,0,,0,0,2412,260,17.0,2731.0,164
2018,Feb,3,0.0,0,-156,10288,-9999,21,2,0,-9999,0.0,32.0,7.13,17.44,0,0,0,1,,1,0,2412,260,24.0,2731.0,164
2018,Feb,4,0.0,22,-133,10303,170,21,6,0,-9999,0.0,35.96,7.12,17.45,0,0,0,1,,1,0,2412,260,21.0,2731.0,164
