year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,temp_converted,sunrise,sunset,is_day,warm_enough,dry,cold_enough,flight_hour,cold_enough,DHBFH,AHBFH,AHBFD,DHBCH,AHBCH,AHBCD
2015,Jan,1,0.0,67,0,10203,150,46,6,-9999,-9999,0.0,44.06,7.11,16.53,0,0,1,1,,1,0,2485,246,22.0,1806.0,139
2015,Jan,2,0.0,111,-67,10205,70,15,0,0,-9999,0.0,51.98,7.11,16.54,0,0,0,0,,0,0,2485,246,21.0,1806.0,139
2015,Jan,3,0.0,111,-28,10201,300,21,2,0,-9999,0.0,51.98,7.11,16.55,0,0,0,0,,0,0,2485,246,20.0,1806.0,139
2015,Jan,4,0.0,122,-17,10249,0,0,2,0,-9999,0.0,53.96,7.12,16.56,0,0,0,0,,0,0,2485,246,19.0,1806.0,139
2015,Jan,5,0.0,128,11,10291,0,0,6,0,-9999,0.0,55.040000000000006,7.12,16.57,0,1,0,0,,0,0,2485,246,18.0,1806.0,139
2015,Jan,6,0.0,150,33,10261,330,21,6,0,-9999,0.0,59.0,7.12,16.58,0,1,0,0,,0,0,2485,246,15.0,1806.0,139
2015,Jan,7,0.0,178,67,10225,300,15,2,0,-9999,0.0,64.03999999999999,7.12,16.58,0,1,0,0,,0,0,2485,246,14.0,1806.0,139
2015,Jan,8,0.0,194,72,10205,320,15,2,0,-9999,0.0,66.92,7.12,16.59,0,1,0,0,,0,0,2485,246,12.0,1806.0,139
2015,Jan,9,0.0,183,89,10163,50,15,6,0,-9999,0.0,64.94,7.11,17.0,0,1,0,0,,0,0,2485,246,13.0,1806.0,139
2015,Jan,10,0.0,178,89,10148,290,26,8,0,-9999,0.0,64.03999999999999,7.11,17.01,0,1,0,0,,0,0,2485,246,7.0,1806.0,139
2015,Jan,11,0.0,183,89,10145,0,0,6,0,-9999,0.0,64.94,7.11,17.02,0,1,0,0,,0,0,2485,246,2.0,1806.0,139
2015,Jan,12,0.0,172,89,10180,0,0,4,0,-9999,0.0,62.96,7.11,17.03,0,1,0,0,,0,0,2485,246,12.0,1806.0,139
2015,Jan,13,0.0,133,94,10227,0,0,6,0,-9999,0.0,55.94,7.11,17.04,0,1,0,0,,0,0,2485,246,8.0,1806.0,139
2015,Jan,14,0.0,144,78,10205,0,0,4,0,-9999,0.0,57.92,7.11,17.05,0,1,0,0,,0,0,2485,246,15.0,1806.0,139
2015,Jan,15,0.0,156,83,10230,-9999,15,0,0,-9999,0.0,60.08,7.1,17.06,0,1,0,0,,0,0,2485,246,19.0,1806.0,139
2015,Jan,16,0.0,89,78,10255,290,31,8,0,-9999,0.0,48.02,7.1,17.07,0,0,0,1,,1,0,2485,246,24.0,1806.0,139
2015,Jan,17,0.0,106,67,10241,0,0,2,0,-9999,0.0,51.08,7.1,17.08,0,0,0,0,,0,0,2485,246,23.0,1806.0,139
2015,Jan,18,0.0,100,61,10242,0,0,4,0,-9999,0.0,50.0,7.09,17.09,0,0,0,1,,1,0,2485,246,24.0,1806.0,139
2015,Jan,19,0.0,89,67,10254,120,21,6,0,-9999,0.0,48.02,7.09,17.1,0,0,0,1,,1,0,2485,246,24.0,1806.0,139
2015,Jan,20,0.0,83,67,10240,0,0,8,0,-9999,0.0,46.94,7.08,17.11,0,0,0,1,,1,0,2485,246,24.0,1806.0,139
2015,Jan,21,0.0,89,61,10191,-9999,15,8,0,-9999,0.0,48.02,7.08,17.12,0,0,0,1,,1,0,2485,246,24.0,1806.0,139
2015,Jan,22,1.0,94,61,10220,0,0,-9999,0,-9999,0.0,48.92,7.07,17.13,0,0,0,1,,1,0,2485,246,20.0,1806.0,139
2015,Jan,23,0.0,111,61,10260,340,21,6,0,-9999,0.0,51.98,7.07,17.14,0,0,0,0,,0,0,2485,246,22.0,1806.0,139
2015,Jan,24,0.0,78,61,10268,0,0,8,0,-9999,0.0,46.04,7.06,17.15,0,0,0,1,,1,0,2485,246,22.0,1806.0,139
2015,Jan,25,0.0,94,61,10220,180,31,0,0,-9999,0.0,48.92,7.06,17.17,0,0,0,1,,1,0,2485,246,23.0,1806.0,139
2015,Jan,26,0.0,122,61,10179,330,21,0,0,-9999,0.0,53.96,7.05,17.18,0,0,0,0,,0,0,2485,246,18.0,1806.0,139
2015,Jan,27,0.0,161,72,10161,250,15,6,0,-9999,0.0,60.98,7.04,17.19,0,1,0,0,,0,0,2485,246,0.0,1806.0,139
2015,Jan,28,0.0,172,100,10224,0,0,6,0,3,0.0,62.96,7.04,17.2,0,1,0,0,,0,0,2485,246,13.0,1806.0,139
2015,Jan,29,0.0,150,100,10216,0,0,6,0,-9999,0.0,59.0,7.03,17.21,0,1,0,0,,0,0,2485,246,12.0,1806.0,139
2015,Jan,30,0.0,172,106,10178,280,31,6,0,-9999,0.0,62.96,7.02,17.22,0,1,0,0,,0,0,2485,246,11.0,1806.0,139
2015,Jan,31,0.0,172,89,10122,0,0,6,0,-9999,0.0,62.96,7.02,17.23,0,1,0,0,,0,0,2485,246,9.0,1806.0,139
2015,Feb,1,0.0,172,94,10156,190,31,0,0,-9999,0.0,62.96,7.01,17.24,0,1,0,0,,0,0,2485,246,10.0,1806.0,139
2015,Feb,2,0.0,200,78,10193,0,0,6,0,-9999,0.0,68.0,7.0,17.25,0,1,0,0,,0,0,2485,246,10.0,1806.0,139
2015,Feb,3,0.0,200,89,10184,0,0,4,0,-9999,0.0,68.0,6.59,17.26,0,1,0,0,,0,0,2485,246,10.0,1806.0,139
2015,Feb,4,0.0,194,94,10188,0,0,6,0,-9999,0.0,66.92,6.58,17.27,0,1,0,0,,0,0,2485,246,9.0,1806.0,139
2015,Feb,5,9.0,128,50,10168,90,21,-9999,0,-9999,0.0,55.040000000000006,6.57,17.28,1,1,0,0,1.0,0,1,2485,246,5.0,1806.0,139
2015,Feb,6,8.0,150,67,10167,80,46,-9999,0,-9999,0.0,59.0,6.56,17.29,1,1,0,0,1.0,0,9,2485,246,0.0,1806.0,139
2015,Feb,7,8.0,133,117,10194,20,36,-9999,25,-9999,0.0,55.94,6.55,17.31,1,1,0,0,1.0,0,9,2485,246,0.0,1806.0,139
2015,Feb,8,8.0,156,156,10197,100,21,9,0,-9999,0.0,60.08,6.54,17.32,1,1,0,0,1.0,0,9,2485,246,0.0,1806.0,139
2015,Feb,9,8.0,172,133,10198,180,46,4,0,-9999,0.0,62.96,6.53,17.33,1,1,0,0,1.0,0,6,2485,246,0.0,1806.0,139
