year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,temp_converted,sunrise,sunset,is_day,warm_enough,dry,cold_enough,flight_hour,cold_enough,DHBFH,AHBFH,AHBFD,DHBCH,AHBCH,AHBCD
2016,Jan,1,0.0,-106,-144,10368,350,41,2,-9999,-9999,0.0,12.920000000000002,7.51,17.1,0,0,1,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,2,0.0,-83,-139,10335,310,26,0,0,-9999,0.0,17.06,7.51,17.11,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,3,0.0,-67,-122,10312,300,15,6,0,-9999,0.0,19.94,7.51,17.12,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,4,0.0,-39,-83,10252,290,21,8,0,-9999,0.0,24.98,7.51,17.13,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,5,0.0,-22,-56,10163,0,0,8,0,-9999,0.0,28.04,7.51,17.13,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,6,0.0,6,-17,10108,290,15,6,0,-9999,0.0,33.08,7.51,17.14,0,0,0,1,,1,0,1929,211,23.0,3695.0,208
2016,Jan,7,0.0,17,0,10072,300,36,8,-1,-1,0.0,35.06,7.51,17.15,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,8,0.0,6,0,10074,240,15,8,-1,-1,0.0,33.08,7.51,17.16,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,9,0.0,6,-17,10159,260,51,8,-1,-1,0.0,33.08,7.51,17.17,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,10,0.0,11,-28,10212,320,15,6,0,-1,0.0,33.98,7.51,17.18,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,11,0.0,-6,-50,10267,340,31,6,-1,-1,0.0,30.92,7.51,17.19,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,12,0.0,-17,-67,10318,350,31,2,0,-9999,0.0,28.94,7.5,17.21,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,13,0.0,-22,-67,10299,350,31,6,0,-9999,0.0,28.04,7.5,17.22,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,14,0.0,-28,-56,10179,320,41,6,0,-9999,0.0,26.96,7.5,17.23,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,15,0.0,17,-50,10177,340,21,6,0,-1,0.0,35.06,7.49,17.24,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,16,0.0,11,-28,10176,0,0,6,0,-1,0.0,33.98,7.49,17.25,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,17,0.0,22,-22,10189,130,26,8,-1,-1,0.0,35.96,7.48,17.26,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,18,0.0,61,-17,10218,150,46,6,0,-9999,0.0,42.98,7.48,17.27,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,19,0.0,28,11,10187,0,0,8,3,70,0.0,37.04,7.47,17.28,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,20,0.0,44,-33,10159,180,51,8,0,-9999,0.0,39.92,7.47,17.3,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,21,0.0,33,-50,10254,10,41,6,0,-9999,0.0,37.94,7.46,17.31,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,22,0.0,28,-28,10308,350,31,6,0,-9999,0.0,37.04,7.46,17.32,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,23,0.0,11,-39,10220,280,21,6,0,-9999,0.0,33.98,7.45,17.33,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,24,0.0,44,17,10129,170,21,8,-1,-1,0.0,39.92,7.44,17.34,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,25,0.0,17,-11,10170,140,26,6,-1,-1,0.0,35.06,7.43,17.36,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,26,0.0,11,-33,10263,360,26,6,0,-9999,0.0,33.98,7.43,17.37,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,27,0.0,6,-44,10344,360,36,4,0,-9999,0.0,33.08,7.42,17.38,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,28,0.0,0,-50,10338,340,21,6,0,-9999,0.0,32.0,7.41,17.39,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,29,0.0,17,-33,10242,350,26,4,0,-9999,0.0,35.06,7.4,17.4,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,30,0.0,50,6,10144,180,77,8,3,3,0.0,41.0,7.39,17.42,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Jan,31,0.0,0,-22,10129,120,21,6,0,40,0.0,32.0,7.38,17.43,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,1,0.0,-22,-44,10100,250,26,8,-1,-1,0.0,28.04,7.37,17.44,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,2,0.0,-33,-89,10125,340,72,6,0,0,0.0,26.06,7.37,17.45,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,3,0.0,-28,-89,10243,290,26,4,0,-1,0.0,26.96,7.36,17.47,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,4,0.0,-22,-111,10315,190,31,4,0,-9999,0.0,28.04,7.34,17.48,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,5,0.0,-11,-67,10332,170,31,6,0,-1,0.0,30.02,7.33,17.49,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,6,0.0,17,-39,10354,350,31,6,0,-9999,0.0,35.06,7.32,17.5,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,7,0.0,11,-33,10334,350,31,8,0,-9999,0.0,33.98,7.31,17.52,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,8,0.0,22,-22,10381,350,26,6,0,-9999,0.0,35.96,7.3,17.53,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,9,0.0,28,-17,10391,290,36,6,0,-9999,0.0,37.04,7.29,17.54,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,10,0.0,33,-11,10346,310,31,0,0,-9999,0.0,37.94,7.28,17.55,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,11,0.0,-6,-28,10330,310,31,8,0,-9999,0.0,30.92,7.27,17.57,0,0,0,1,,1,0,1929,211,23.0,3695.0,208
2016,Feb,12,0.0,0,-28,10320,310,26,6,0,0,0.0,32.0,7.25,17.58,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,13,0.0,-6,-28,10292,340,36,6,0,-1,0.0,30.92,7.24,17.59,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,14,0.0,17,-17,10271,360,51,0,0,-9999,0.0,35.06,7.23,18.0,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,15,0.0,56,22,10242,180,31,8,-1,3,0.0,42.08,7.22,18.01,0,0,0,1,,1,0,1929,211,20.0,3695.0,208
2016,Feb,16,0.0,122,28,10201,20,15,6,0,-9999,0.0,53.96,7.2,18.03,0,0,0,0,,0,0,1929,211,17.0,3695.0,208
2016,Feb,17,0.0,128,11,10177,190,31,6,0,-9999,0.0,55.040000000000006,7.19,18.04,0,1,0,0,,0,0,1929,211,18.0,3695.0,208
2016,Feb,18,0.0,100,33,10065,-9999,15,8,0,-9999,0.0,50.0,7.18,18.05,0,0,0,1,,1,0,1929,211,8.0,3695.0,208
2016,Feb,19,0.0,50,6,10115,170,67,6,0,80,0.0,41.0,7.16,18.06,0,0,0,1,,1,0,1929,211,21.0,3695.0,208
2016,Feb,20,0.0,128,-6,10141,180,93,4,0,-9999,0.0,55.040000000000006,7.15,18.07,0,1,0,0,,0,0,1929,211,22.0,3695.0,208
2016,Feb,21,0.0,89,-22,10243,340,46,2,0,-9999,0.0,48.02,7.13,18.09,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,22,0.0,89,-6,10236,300,36,4,0,-9999,0.0,48.02,7.12,18.1,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,23,0.0,56,-28,10191,340,67,6,0,-1,0.0,42.08,7.11,18.11,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,24,0.0,67,-50,10264,350,15,2,0,-9999,0.0,44.06,7.09,18.12,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Feb,25,0.0,89,-28,10251,340,46,4,0,-9999,0.0,48.02,7.08,18.13,0,0,0,1,,1,0,1929,211,20.0,3695.0,208
2016,Feb,26,0.0,117,-11,10253,300,26,2,0,-9999,0.0,53.06,7.06,18.14,0,0,0,0,,0,0,1929,211,17.0,3695.0,208
2016,Feb,27,17.0,139,-28,10141,180,62,2,0,-9999,0.0,57.02,7.05,18.16,1,1,0,0,1.0,0,1,1929,211,15.0,3695.0,208
2016,Feb,28,0.0,128,-28,10170,350,67,6,0,-9999,0.0,55.040000000000006,7.03,18.17,0,1,0,0,,0,0,1929,211,17.0,3695.0,208
2016,Feb,29,0.0,133,-28,10199,360,26,6,0,-9999,0.0,55.94,7.02,18.18,0,1,0,0,,0,0,1929,211,18.0,3695.0,208
2016,Mar,1,0.0,106,-56,10210,10,31,6,0,-9999,0.0,51.08,7.0,18.19,0,0,0,0,,0,0,1929,211,18.0,3695.0,208
2016,Mar,2,0.0,156,-22,10172,190,36,6,0,-9999,0.0,60.08,6.59,18.2,0,1,0,0,,0,0,1929,211,8.0,3695.0,208
2016,Mar,3,0.0,150,-78,10185,360,31,4,0,-9999,0.0,59.0,6.57,18.21,0,1,0,0,,0,0,1929,211,13.0,3695.0,208
2016,Mar,4,17.0,133,-17,10175,0,0,2,0,-9999,0.0,55.94,6.55,18.22,1,1,0,0,1.0,0,1,1929,211,13.0,3695.0,208
2016,Mar,5,15.0,133,-61,10100,150,67,8,0,-9999,0.0,55.94,6.54,18.23,1,1,0,0,1.0,0,3,1929,211,0.0,3695.0,208
2016,Mar,6,10.0,128,6,10041,180,77,4,0,-9999,0.0,55.040000000000006,6.52,18.25,1,1,0,0,1.0,0,5,1929,211,1.0,3695.0,208
2016,Mar,7,0.0,61,39,10020,290,103,8,15,10,0.0,42.98,6.51,18.26,0,0,0,1,,1,0,1929,211,24.0,3695.0,208
2016,Mar,8,0.0,89,-22,10075,330,41,4,0,-9999,0.0,48.02,6.49,18.27,0,0,0,1,,1,0,1929,211,21.0,3695.0,208
2016,Mar,9,0.0,106,-33,10112,360,21,2,0,-9999,0.0,51.08,6.48,18.28,0,0,0,0,,0,0,1929,211,21.0,3695.0,208
2016,Mar,10,0.0,100,-50,10184,350,31,6,0,-9999,0.0,50.0,6.46,18.29,0,0,0,1,,1,0,1929,211,17.0,3695.0,208
2016,Mar,11,8.0,128,-17,10124,160,46,2,0,-9999,0.0,55.040000000000006,6.44,18.3,1,1,0,0,1.0,0,4,1929,211,0.0,3695.0,208
2016,Mar,12,16.0,133,-11,10057,-9999,21,-9999,0,-9999,0.0,55.94,6.43,18.31,1,1,0,0,1.0,0,2,1929,211,6.0,3695.0,208
2016,Mar,13,18.0,133,0,10120,180,46,6,0,-9999,0.0,55.94,7.41,19.32,1,1,0,0,1.0,0,1,1929,211,12.0,3695.0,208
