year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,temp_converted,sunrise,sunset,is_day,warm_enough,dry,cold_enough,flight_hour,cold_enough,DHBFH,AHBFH,AHBFD,DHBCH,AHBCH,AHBCD
2017,Jan,1,0.0,-56,-78,10181,0,0,8,-9999,-9999,0.0,21.92,7.51,17.11,0,0,1,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,2,0.0,-44,-67,10059,330,46,8,0,-9999,0.0,24.08,7.51,17.11,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,3,0.0,-39,-50,10157,0,0,8,3,-9999,0.0,24.98,7.51,17.12,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,4,0.0,-39,-56,10202,310,31,6,0,-9999,0.0,24.98,7.51,17.13,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,5,0.0,50,0,10055,180,82,8,0,-9999,0.0,41.0,7.51,17.14,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,6,0.0,-117,-150,10192,350,46,8,0,-9999,0.0,10.94,7.51,17.15,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,7,0.0,-139,-178,10329,340,31,2,0,-9999,0.0,6.98,7.51,17.16,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,8,0.0,-89,-111,10305,360,36,8,-1,-1,0.0,15.98,7.51,17.17,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,9,0.0,-28,-39,10214,310,41,6,-1,10,0.0,26.96,7.51,17.18,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,10,0.0,33,11,10082,90,15,8,15,20,0.0,37.94,7.51,17.19,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,11,0.0,72,-17,10056,170,88,8,0,-9999,0.0,44.96,7.5,17.2,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,12,0.0,56,-6,10051,360,15,6,0,20,0.0,42.08,7.5,17.21,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,13,0.0,6,-11,10171,310,31,8,-1,3,0.0,33.08,7.5,17.22,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,14,0.0,11,-22,10275,330,31,8,0,-9999,0.0,33.98,7.49,17.24,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,15,0.0,0,-28,10273,320,36,8,0,-9999,0.0,32.0,7.49,17.25,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,16,0.0,-11,-44,10218,290,26,6,0,-9999,0.0,30.02,7.48,17.26,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,17,0.0,-28,-78,10274,280,26,2,0,-9999,0.0,26.96,7.48,17.27,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,18,0.0,-17,-67,10263,300,31,2,0,-9999,0.0,28.94,7.47,17.28,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,19,0.0,-33,-61,10180,320,67,6,0,-9999,0.0,26.06,7.47,17.29,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,20,0.0,-11,-17,10084,290,26,8,5,20,0.0,30.02,7.46,17.3,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,21,0.0,39,-22,9941,210,51,8,0,-9999,0.0,39.02,7.46,17.32,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,22,0.0,17,-11,10080,0,0,6,0,20,0.0,35.06,7.45,17.33,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,23,0.0,11,-11,10096,130,46,8,3,3,0.0,33.98,7.44,17.34,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,24,0.0,6,0,10009,20,21,8,3,30,0.0,33.08,7.44,17.35,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,25,0.0,-6,-61,10128,340,15,6,0,-1,0.0,30.92,7.43,17.36,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,26,0.0,-33,-61,10249,340,31,8,0,3,0.0,26.06,7.42,17.38,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,27,0.0,-22,-72,10313,350,41,8,0,-9999,0.0,28.04,7.41,17.39,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,28,0.0,-50,-100,10439,350,41,2,0,-9999,0.0,23.0,7.4,17.4,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
2017,Jan,29,0.0,-44,-89,10449,350,31,4,0,-9999,0.0,24.08,7.4,17.41,0,0,0,1,,1,0,1819,202,24.0,3866.0,226
