year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,temp_converted,sunrise,sunset,is_day,warm_enough,dry,cold_enough,flight_hour,cold_enough,DHBFH,AHBFH,AHBFD,DHBCH,AHBCH,AHBCD
2018,Jan,1,0.0,183,22,10174,0,0,4,-9999,-9999,0.0,64.94,7.11,16.54,0,1,1,0,,0,0,2464,248,14.0,1487.0,133
2018,Jan,2,0.0,167,50,10214,0,0,6,0,-9999,0.0,62.06,7.11,16.54,0,1,0,0,,0,0,2464,248,14.0,1487.0,133
2018,Jan,3,0.0,150,61,10207,320,26,8,0,-9999,0.0,59.0,7.12,16.55,0,1,0,0,,0,0,2464,248,12.0,1487.0,133
2018,Jan,4,0.0,178,56,10173,30,15,8,0,-9999,0.0,64.03999999999999,7.12,16.56,0,1,0,0,,0,0,2464,248,0.0,1487.0,133
2018,Jan,5,0.0,189,133,10185,160,31,4,0,-9999,0.0,66.02,7.12,16.57,0,1,0,0,,0,0,2464,248,0.0,1487.0,133
2018,Jan,6,9.0,150,117,10215,0,0,-9999,0,-9999,0.0,59.0,7.12,16.58,1,1,0,0,1.0,0,7,2464,248,0.0,1487.0,133
2018,Jan,7,0.0,144,128,10214,310,46,8,0,-1,0.0,57.92,7.12,16.59,0,1,0,0,,0,0,2464,248,5.0,1487.0,133
2018,Jan,8,10.0,128,106,10154,0,0,-9999,-1,-9999,0.0,55.040000000000006,7.12,17.0,1,1,0,0,1.0,0,4,2464,248,0.0,1487.0,133
2018,Jan,9,9.0,161,117,10027,90,15,-9999,0,-9999,0.0,60.98,7.11,17.01,1,1,0,0,1.0,0,8,2464,248,0.0,1487.0,133
2018,Jan,10,0.0,133,100,10076,0,0,6,0,40,0.0,55.94,7.11,17.01,0,1,0,0,,0,0,2464,248,1.0,1487.0,133
2018,Jan,11,0.0,144,78,10213,310,41,4,0,-9999,0.0,57.92,7.11,17.02,0,1,0,0,,0,0,2464,248,12.0,1487.0,133
2018,Jan,12,0.0,167,89,10254,290,26,6,0,-9999,0.0,62.06,7.11,17.03,0,1,0,0,,0,0,2464,248,10.0,1487.0,133
2018,Jan,13,0.0,139,100,10262,280,31,4,0,-9999,0.0,57.02,7.11,17.04,0,1,0,0,,0,0,2464,248,17.0,1487.0,133
2018,Jan,14,0.0,117,94,10228,0,0,4,0,-9999,0.0,53.06,7.11,17.05,0,0,0,0,,0,0,2464,248,16.0,1487.0,133
2018,Jan,15,0.0,161,83,10211,0,0,6,0,-9999,0.0,60.98,7.1,17.06,0,1,0,0,,0,0,2464,248,14.0,1487.0,133
2018,Jan,16,0.0,156,89,10193,70,15,8,0,-9999,0.0,60.08,7.1,17.07,0,1,0,0,,0,0,2464,248,14.0,1487.0,133
2018,Jan,17,0.0,122,100,10233,0,0,6,0,-9999,0.0,53.96,7.1,17.08,0,0,0,0,,0,0,2464,248,15.0,1487.0,133
2018,Jan,18,0.0,144,94,10231,230,15,6,0,-9999,0.0,57.92,7.09,17.09,0,1,0,0,,0,0,2464,248,14.0,1487.0,133
2018,Jan,19,0.0,156,94,10169,280,36,6,0,-9999,0.0,60.08,7.09,17.1,0,1,0,0,,0,0,2464,248,9.0,1487.0,133
2018,Jan,20,0.0,139,44,10161,300,62,6,0,-9999,0.0,57.02,7.08,17.12,0,1,0,0,,0,0,2464,248,18.0,1487.0,133
2018,Jan,21,0.0,111,33,10222,60,21,4,0,-9999,0.0,51.98,7.08,17.13,0,0,0,0,,0,0,2464,248,18.0,1487.0,133
2018,Jan,22,0.0,128,22,10278,300,21,4,0,-9999,0.0,55.040000000000006,7.07,17.14,0,1,0,0,,0,0,2464,248,16.0,1487.0,133
