year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,temp_converted,sunrise,sunset,is_day,warm_enough,dry,cold_enough,flight_hour,cold_enough,DHBFH,AHBFH,AHBFD,DHBCH,AHBCH,AHBCD
2017,Jan,1,0.0,67,44,10134,280,41,6,-9999,20,0.0,44.06,7.11,16.54,0,0,1,1,,1,0,2409,260,24.0,1558.0,135
2017,Jan,2,0.0,94,33,10138,100,31,6,0,-9999,0.0,48.92,7.11,16.55,0,0,0,1,,1,0,2409,260,24.0,1558.0,135
2017,Jan,3,0.0,89,44,10190,120,41,8,0,-9999,0.0,48.02,7.12,16.55,0,0,0,1,,1,0,2409,260,18.0,1558.0,135
2017,Jan,4,0.0,122,44,10182,110,31,8,-1,0,0.0,53.96,7.12,16.56,0,0,0,0,,0,0,2409,260,8.0,1558.0,135
2017,Jan,5,9.0,133,117,10132,130,46,-9999,0,-9999,0.0,55.94,7.12,16.57,1,1,0,0,1.0,0,4,2409,260,3.0,1558.0,135
2017,Jan,6,0.0,111,22,10155,300,67,2,0,-9999,0.0,51.98,7.12,16.58,0,0,0,0,,0,0,2409,260,22.0,1558.0,135
2017,Jan,7,0.0,106,28,10184,100,21,6,0,-9999,0.0,51.08,7.12,16.59,0,0,0,0,,0,0,2409,260,18.0,1558.0,135
2017,Jan,8,9.0,144,128,10192,80,36,-9999,3,-9999,0.0,57.92,7.12,17.0,1,1,0,0,1.0,0,8,2409,260,0.0,1558.0,135
2017,Jan,9,9.0,144,133,10167,140,57,-9999,3,-9999,0.0,57.92,7.11,17.01,1,1,0,0,1.0,0,8,2409,260,0.0,1558.0,135
2017,Jan,10,0.0,144,72,10199,150,21,8,0,-1,0.0,57.92,7.11,17.02,0,1,0,0,,0,0,2409,260,0.0,1558.0,135
2017,Jan,11,0.0,128,89,10143,110,67,8,-1,5,0.0,55.040000000000006,7.11,17.03,0,1,0,0,,0,0,2409,260,2.0,1558.0,135
2017,Jan,12,0.0,128,89,10137,90,21,6,0,20,0.0,55.040000000000006,7.11,17.04,0,1,0,0,,0,0,2409,260,11.0,1558.0,135
2017,Jan,13,0.0,94,72,10133,90,31,8,-1,20,0.0,48.92,7.11,17.05,0,0,0,1,,1,0,2409,260,24.0,1558.0,135
2017,Jan,14,0.0,100,44,10212,0,0,4,0,-9999,0.0,50.0,7.1,17.06,0,0,0,1,,1,0,2409,260,24.0,1558.0,135
2017,Jan,15,0.0,83,39,10224,120,15,8,0,-9999,0.0,46.94,7.1,17.07,0,0,0,1,,1,0,2409,260,24.0,1558.0,135
2017,Jan,16,0.0,83,28,10209,0,0,8,0,-9999,0.0,46.94,7.1,17.08,0,0,0,1,,1,0,2409,260,24.0,1558.0,135
2017,Jan,17,0.0,94,22,10210,0,0,2,0,-9999,0.0,48.92,7.09,17.09,0,0,0,1,,1,0,2409,260,20.0,1558.0,135
2017,Jan,18,0.0,133,39,10198,280,21,8,0,-9999,0.0,55.94,7.09,17.1,0,1,0,0,,0,0,2409,260,15.0,1558.0,135
2017,Jan,19,0.0,100,56,10197,100,51,8,38,40,0.0,50.0,7.09,17.11,0,0,0,1,,1,0,2409,260,15.0,1558.0,135
2017,Jan,20,0.0,144,44,10110,250,26,6,0,-9999,0.0,57.92,7.08,17.12,0,1,0,0,,0,0,2409,260,15.0,1558.0,135
2017,Jan,21,0.0,117,83,9951,150,57,6,3,3,0.0,53.06,7.08,17.13,0,0,0,0,,0,0,2409,260,18.0,1558.0,135
2017,Jan,22,0.0,117,50,10146,120,46,6,0,-9999,0.0,53.06,7.07,17.14,0,0,0,0,,0,0,2409,260,12.0,1558.0,135
2017,Jan,23,0.0,117,106,10069,130,51,8,5,30,0.0,53.06,7.07,17.15,0,0,0,0,,0,0,2409,260,20.0,1558.0,135
2017,Jan,24,0.0,106,28,10116,290,41,6,0,5,0.0,51.08,7.06,17.16,0,0,0,0,,0,0,2409,260,21.0,1558.0,135
2017,Jan,25,0.0,106,11,10186,320,51,2,0,-9999,0.0,51.08,7.05,17.17,0,0,0,0,,0,0,2409,260,22.0,1558.0,135
2017,Jan,26,0.0,111,28,10265,0,0,6,0,-9999,0.0,51.98,7.05,17.18,0,0,0,0,,0,0,2409,260,19.0,1558.0,135
2017,Jan,27,0.0,117,28,10295,340,26,4,0,-9999,0.0,53.06,7.04,17.19,0,0,0,0,,0,0,2409,260,18.0,1558.0,135
2017,Jan,28,0.0,139,11,10354,0,0,2,0,-9999,0.0,57.02,7.03,17.2,0,1,0,0,,0,0,2409,260,17.0,1558.0,135
2017,Jan,29,0.0,150,17,10331,0,0,4,0,-9999,0.0,59.0,7.03,17.21,0,1,0,0,,0,0,2409,260,15.0,1558.0,135
2017,Jan,30,0.0,150,50,10284,290,26,6,0,-9999,0.0,59.0,7.02,17.22,0,1,0,0,,0,0,2409,260,15.0,1558.0,135
2017,Jan,31,0.0,167,72,10223,250,26,8,0,-9999,0.0,62.06,7.01,17.24,0,1,0,0,,0,0,2409,260,14.0,1558.0,135
2017,Feb,1,0.0,178,72,10179,140,15,6,0,-9999,0.0,64.03999999999999,7.0,17.25,0,1,0,0,,0,0,2409,260,13.0,1558.0,135
2017,Feb,2,12.0,128,44,10171,10,21,8,0,-9999,0.0,55.040000000000006,6.59,17.26,1,1,0,0,1.0,0,1,2409,260,1.0,1558.0,135
2017,Feb,3,8.0,133,106,10166,150,31,-9999,-1,-9999,0.0,55.94,6.59,17.27,1,1,0,0,1.0,0,7,2409,260,0.0,1558.0,135
2017,Feb,4,0.0,183,122,10146,140,72,8,0,0,0.0,64.94,6.58,17.28,0,1,0,0,,0,0,2409,260,6.0,1558.0,135
2017,Feb,5,0.0,183,78,10181,0,0,4,0,-9999,0.0,64.94,6.57,17.29,0,1,0,0,,0,0,2409,260,10.0,1558.0,135
2017,Feb,6,14.0,128,106,10119,110,51,-9999,0,-9999,0.0,55.040000000000006,6.56,17.3,1,1,0,0,1.0,0,3,2409,260,0.0,1558.0,135
2017,Feb,7,13.0,128,106,10145,120,46,-9999,-1,-9999,0.0,55.040000000000006,6.55,17.31,1,1,0,0,1.0,0,4,2409,260,0.0,1558.0,135
2017,Feb,8,8.0,150,139,10197,80,36,-9999,-1,-9999,0.0,59.0,6.54,17.32,1,1,0,0,1.0,0,9,2409,260,0.0,1558.0,135
2017,Feb,9,8.0,161,139,10180,80,21,-9999,0,-9999,0.0,60.98,6.53,17.33,1,1,0,0,1.0,0,9,2409,260,0.0,1558.0,135
2017,Feb,10,8.0,139,128,10177,310,21,-9999,8,-9999,0.0,57.02,6.52,17.34,1,1,0,0,1.0,0,9,2409,260,0.0,1558.0,135
2017,Feb,11,0.0,156,133,10159,150,41,8,-1,20,0.0,60.08,6.51,17.35,0,1,0,0,,0,0,2409,260,9.0,1558.0,135
2017,Feb,12,0.0,122,72,10210,340,15,8,0,-9999,0.0,53.96,6.5,17.36,0,0,0,0,,0,0,2409,260,10.0,1558.0,135
2017,Feb,13,0.0,156,67,10210,0,0,4,0,-9999,0.0,60.08,6.49,17.37,0,1,0,0,,0,0,2409,260,13.0,1558.0,135
2017,Feb,14,0.0,167,94,10189,300,31,6,0,-9999,0.0,62.06,6.48,17.38,0,1,0,0,,0,0,2409,260,7.0,1558.0,135
2017,Feb,15,0.0,194,78,10183,0,0,2,0,-9999,0.0,66.92,6.46,17.39,0,1,0,0,,0,0,2409,260,9.0,1558.0,135
2017,Feb,16,8.0,133,83,10167,120,31,-9999,0,-9999,0.0,55.94,6.45,17.41,1,1,0,0,1.0,0,7,2409,260,0.0,1558.0,135
2017,Feb,17,0.0,144,83,10139,90,46,4,0,-9999,0.0,57.92,6.44,17.42,0,1,0,0,,0,0,2409,260,0.0,1558.0,135
2017,Feb,18,0.0,128,100,9935,110,67,8,10,60,0.0,55.040000000000006,6.43,17.43,0,1,0,0,,0,0,2409,260,1.0,1558.0,135
2017,Feb,19,0.0,172,72,10012,0,0,6,0,-9999,0.0,62.96,6.42,17.44,0,1,0,0,,0,0,2409,260,9.0,1558.0,135
2017,Feb,20,16.0,128,117,10182,110,51,-9999,3,-9999,0.0,55.040000000000006,6.4,17.45,1,1,0,0,1.0,0,1,2409,260,0.0,1558.0,135
2017,Feb,21,8.0,150,78,10220,100,21,-9999,0,-9999,0.0,59.0,6.39,17.46,1,1,0,0,1.0,0,6,2409,260,0.0,1558.0,135
2017,Feb,22,0.0,183,44,10220,190,57,6,0,-9999,0.0,64.94,6.38,17.47,0,1,0,0,,0,0,2409,260,6.0,1558.0,135
2017,Feb,23,0.0,133,11,10200,310,77,6,0,-9999,0.0,55.94,6.37,17.48,0,1,0,0,,0,0,2409,260,18.0,1558.0,135
2017,Feb,24,0.0,117,0,10209,300,57,6,0,-9999,0.0,53.06,6.35,17.49,0,0,0,0,,0,0,2409,260,18.0,1558.0,135
2017,Feb,25,0.0,133,-33,10231,0,0,4,0,-9999,0.0,55.94,6.34,17.5,0,1,0,0,,0,0,2409,260,17.0,1558.0,135
2017,Feb,26,0.0,128,-6,10162,-9999,15,2,0,-9999,0.0,55.040000000000006,6.33,17.51,0,1,0,0,,0,0,2409,260,16.0,1558.0,135
2017,Feb,27,0.0,139,17,10130,250,15,4,0,-9999,0.0,57.02,6.32,17.51,0,1,0,0,,0,0,2409,260,13.0,1558.0,135
2017,Feb,28,0.0,133,22,10121,320,51,4,0,0,0.0,55.94,6.3,17.52,0,1,0,0,,0,0,2409,260,15.0,1558.0,135
2017,Mar,1,0.0,144,-6,10230,310,31,2,0,-9999,0.0,57.92,6.29,17.53,0,1,0,0,,0,0,2409,260,13.0,1558.0,135
2017,Mar,2,0.0,172,17,10270,340,41,0,0,-9999,0.0,62.96,6.27,17.54,0,1,0,0,,0,0,2409,260,11.0,1558.0,135
2017,Mar,3,0.0,194,44,10230,300,51,4,0,-9999,0.0,66.92,6.26,17.55,0,1,0,0,,0,0,2409,260,10.0,1558.0,135
2017,Mar,4,0.0,206,50,10157,130,15,6,0,-9999,0.0,69.08000000000001,6.25,17.56,0,1,0,0,,0,0,2409,260,10.0,1558.0,135
2017,Mar,5,0.0,200,44,10126,200,46,4,0,-9999,0.0,68.0,6.23,17.57,0,1,0,0,,0,0,2409,260,12.0,1558.0,135
2017,Mar,6,0.0,100,28,10156,200,26,6,-1,-1,0.0,50.0,6.22,17.58,0,0,0,1,,1,0,2409,260,19.0,1558.0,135
2017,Mar,7,0.0,144,-11,10243,300,46,4,0,-9999,0.0,57.92,6.21,17.59,0,1,0,0,,0,0,2409,260,15.0,1558.0,135
2017,Mar,8,0.0,161,28,10250,-9999,15,6,0,-9999,0.0,60.98,6.19,18.0,0,1,0,0,,0,0,2409,260,11.0,1558.0,135
2017,Mar,9,17.0,128,83,10239,110,31,2,0,-9999,0.0,55.040000000000006,6.18,18.01,1,1,0,0,1.0,0,1,2409,260,8.0,1558.0,135
2017,Mar,10,8.0,128,106,10218,0,0,-9999,0,-9999,0.0,55.040000000000006,6.16,18.02,1,1,0,0,1.0,0,2,2409,260,0.0,1558.0,135
2017,Mar,11,8.0,133,122,10196,60,15,4,0,-9999,0.0,55.94,6.15,18.03,1,1,0,0,1.0,0,3,2409,260,2.0,1558.0,135
2017,Mar,12,9.0,139,128,10206,0,0,0,0,-9999,0.0,57.02,7.13,19.04,1,1,0,0,1.0,0,5,2409,260,0.0,1558.0,135
