year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,temp_converted,sunrise,sunset,is_day,warm_enough,dry,cold_enough,flight_hour,cold_enough,DHBFH,AHBFH,AHBFD,DHBCH,AHBCH,AHBCD
2015,Jan,1,1.0,-37,-136,-9999,280,36,0,-9999,-9999,0.0,25.34,7.37,17.22,0,0,1,1,,1,0,1932,230,23.0,3362.0,203
2015,Jan,2,0.0,30,-40,-9999,270,72,-9999,-9999,-9999,0.0,37.4,7.38,17.23,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,3,0.0,68,60,-9999,270,15,4,-9999,-9999,0.0,44.24,7.38,17.24,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,4,0.0,85,85,-9999,0,0,-9999,3,36,0.0,47.3,7.38,17.25,0,0,0,1,,1,0,1932,230,9.0,3362.0,203
2015,Jan,5,0.0,78,5,-9999,300,72,-9999,-9999,-9999,0.0,46.04,7.38,17.26,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,6,0.0,-30,-105,-9999,280,36,0,-9999,-9999,0.0,26.6,7.38,17.26,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,7,0.0,-5,-75,-9999,290,82,0,-9999,-9999,0.0,31.1,7.38,17.27,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,8,0.0,-134,-204,-9999,310,98,-9999,-9999,-9999,0.0,7.879999999999999,7.38,17.28,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,9,0.0,-82,-207,-9999,140,31,0,-9999,-9999,0.0,17.240000000000002,7.38,17.29,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,10,0.0,-56,-145,-9999,290,108,0,-9999,-9999,0.0,21.92,7.38,17.3,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,11,0.0,-28,-180,-9999,0,0,0,-9999,-9999,0.0,26.96,7.37,17.31,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,12,0.0,8,-122,-9999,120,15,-9999,-9999,-9999,0.0,33.44,7.37,17.32,0,0,1,1,,1,0,1932,230,22.0,3362.0,203
2015,Jan,13,0.0,90,85,-9999,280,57,0,-9999,33,0.0,48.2,7.37,17.33,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,14,0.0,-18,-18,-9999,0,0,9,-9999,-9999,0.0,28.76,7.37,17.34,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,15,0.0,-2,-37,-9999,310,57,4,-9999,-9999,0.0,31.64,7.37,17.35,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,16,0.0,-6,-65,-9999,310,26,4,-9999,-9999,0.0,30.92,7.36,17.36,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,17,0.0,2,-40,-9999,290,57,0,-9999,-9999,0.0,32.36,7.36,17.37,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,18,0.0,40,-30,-9999,130,21,0,-9999,-9999,0.0,39.2,7.36,17.38,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,19,0.0,36,-60,-9999,300,108,0,-9999,-9999,0.0,38.48,7.35,17.39,0,0,1,1,,1,0,1932,230,20.0,3362.0,203
2015,Jan,20,0.0,35,-45,-9999,0,0,0,-9999,-9999,0.0,38.3,7.35,17.4,0,0,1,1,,1,0,1932,230,16.0,3362.0,203
2015,Jan,21,0.0,71,-30,-9999,0,0,0,-9999,-9999,0.0,44.78,7.34,17.41,0,0,1,1,,1,0,1932,230,23.0,3362.0,203
2015,Jan,22,0.0,48,-50,-9999,290,26,0,-9999,-9999,0.0,40.64,7.34,17.42,0,0,1,1,,1,0,1932,230,23.0,3362.0,203
2015,Jan,23,0.0,43,-56,-9999,290,15,-9999,-9999,-9999,0.0,39.74,7.33,17.43,0,0,1,1,,1,0,1932,230,23.0,3362.0,203
2015,Jan,24,0.0,0,0,-9999,110,15,-9999,10,48,0.0,32.0,7.33,17.44,0,0,0,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,25,0.0,-23,-41,-9999,290,118,0,-9999,-9999,0.0,27.86,7.32,17.45,0,0,1,1,,1,0,1932,230,20.0,3362.0,203
2015,Jan,26,0.0,44,-30,-9999,0,0,0,-9999,-9999,0.0,39.92,7.32,17.46,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,27,0.0,-31,-48,-9999,300,41,-9999,-9999,-9999,0.0,26.42,7.31,17.47,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,28,0.0,-38,-85,-9999,300,57,4,-9999,-9999,0.0,25.16,7.3,17.48,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,29,0.0,-1,-88,-9999,280,26,0,-9999,-9999,0.0,31.82,7.3,17.49,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,30,0.0,41,-41,-9999,260,31,4,-9999,-9999,0.0,39.38,7.29,17.5,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Jan,31,0.0,-30,-118,-9999,320,72,0,-9999,-9999,0.0,26.6,7.28,17.51,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,1,0.0,28,-207,-9999,0,0,0,-9999,-9999,0.0,37.04,7.27,17.53,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,2,0.0,34,34,-9999,0,0,4,10,33,0.0,38.12,7.27,17.54,0,0,0,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,3,0.0,-61,-94,-9999,310,88,-9999,-9999,-9999,0.0,21.02,7.26,17.55,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,4,0.0,-4,-79,-9999,0,0,0,-9999,-9999,0.0,31.28,7.25,17.56,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,5,0.0,28,-79,-9999,0,0,0,-9999,-9999,0.0,37.04,7.24,17.57,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,6,0.0,-60,-220,-9999,300,72,0,-9999,-9999,0.0,21.2,7.23,17.58,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,7,0.0,0,-197,-9999,0,0,0,-9999,-9999,0.0,32.0,7.22,17.59,0,0,1,1,,1,0,1932,230,20.0,3362.0,203
2015,Feb,8,17.0,137,-18,-9999,290,46,0,-9999,-9999,0.0,56.66,7.21,18.0,1,1,1,0,1.0,0,1,1932,230,15.0,3362.0,203
2015,Feb,9,0.0,105,43,-9999,280,36,0,-9999,-9999,0.0,50.90000000000001,7.2,18.01,0,0,1,0,,0,0,1932,230,13.0,3362.0,203
2015,Feb,10,0.0,82,61,-9999,0,0,4,-9999,-9999,0.0,46.76,7.19,18.02,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,11,0.0,-11,-35,-9999,290,67,0,-9999,-9999,0.0,30.02,7.18,18.03,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,12,0.0,62,-89,-9999,290,62,0,-9999,-9999,0.0,43.16,7.17,18.04,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,13,0.0,-78,-146,-9999,300,108,4,-9999,-9999,0.0,17.96,7.16,18.05,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,14,0.0,-37,-178,-9999,280,21,0,-9999,-9999,0.0,25.34,7.15,18.06,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,15,0.0,-15,-43,-9999,280,67,-9999,-9999,-9999,0.0,29.3,7.14,18.07,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,16,0.0,-101,-203,-9999,300,57,0,-9999,-9999,0.0,13.82,7.13,18.08,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,17,0.0,-99,-119,-9999,0,0,-9999,8,15,0.0,14.18,7.12,18.09,0,0,0,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,18,0.0,-77,-105,-9999,310,41,0,-9999,-9999,0.0,18.14,7.11,18.1,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,19,0.0,-110,-164,-9999,300,98,-9999,-9999,-9999,0.0,12.2,7.09,18.11,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,20,0.0,-168,-210,-9999,300,113,-9999,-9999,-9999,0.0,1.759999999999998,7.08,18.12,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
2015,Feb,21,0.0,-76,-182,-9999,120,21,0,-9999,-9999,0.0,18.32,7.07,18.13,0,0,1,1,,1,0,1932,230,24.0,3362.0,203
