year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,temp_converted,sunrise,sunset,is_day,warm_enough,dry,cold_enough,flight_hour,cold_enough,DHBFH,AHBFH,AHBFD,DHBCH,AHBCH,AHBCD
2017,Jan,1,0.0,83,-72,10206,220,72,8,-9999,-9999,0.0,46.94,7.24,17.12,0,0,1,1,,1,0,2530,280,24.0,2200.0,145
2017,Jan,2,0.0,100,89,10251,130,21,8,-1,40,0.0,50.0,7.24,17.12,0,0,0,1,,1,0,2530,280,22.0,2200.0,145
2017,Jan,3,0.0,89,78,10227,-9999,15,8,-1,-9999,0.0,48.02,7.24,17.13,0,0,0,1,,1,0,2530,280,19.0,2200.0,145
2017,Jan,4,10.0,133,122,10035,240,31,-9999,0,-9999,0.0,55.94,7.25,17.14,1,1,0,0,1.0,0,7,2530,280,1.0,2200.0,145
2017,Jan,5,0.0,89,0,10108,260,21,6,0,-9999,0.0,48.02,7.25,17.15,0,0,0,1,,1,0,2530,280,24.0,2200.0,145
2017,Jan,6,0.0,56,-72,10135,150,15,8,0,-9999,0.0,42.08,7.25,17.16,0,0,0,1,,1,0,2530,280,24.0,2200.0,145
2017,Jan,7,0.0,22,6,10213,30,26,8,8,20,0.0,35.96,7.25,17.17,0,0,0,1,,1,0,2530,280,24.0,2200.0,145
2017,Jan,8,0.0,-44,-122,10258,320,21,0,0,-1,0.0,24.08,7.25,17.18,0,0,0,1,,1,0,2530,280,24.0,2200.0,145
2017,Jan,9,0.0,-67,-167,10386,0,0,2,0,-9999,0.0,19.94,7.24,17.18,0,0,0,1,,1,0,2530,280,24.0,2200.0,145
2017,Jan,10,0.0,-28,-139,10389,160,21,6,0,-9999,0.0,26.96,7.24,17.19,0,0,0,1,,1,0,2530,280,24.0,2200.0,145
2017,Jan,11,0.0,44,-17,10305,170,15,4,0,-9999,0.0,39.92,7.24,17.2,0,0,0,1,,1,0,2530,280,14.0,2200.0,145
2017,Jan,12,9.0,133,122,10261,210,51,-9999,0,-9999,0.0,55.94,7.24,17.21,1,1,0,0,1.0,0,7,2530,280,0.0,2200.0,145
2017,Jan,13,14.0,128,111,10303,220,21,4,0,-9999,0.0,55.040000000000006,7.24,17.22,1,1,0,0,1.0,0,3,2530,280,1.0,2200.0,145
2017,Jan,14,0.0,167,122,10318,40,31,4,0,-9999,0.0,62.06,7.24,17.23,0,1,0,0,,0,0,2530,280,16.0,2200.0,145
2017,Jan,15,0.0,72,33,10294,200,15,6,0,-9999,0.0,44.96,7.23,17.24,0,0,0,1,,1,0,2530,280,17.0,2200.0,145
2017,Jan,16,0.0,100,44,10278,60,31,8,0,-9999,0.0,50.0,7.23,17.25,0,0,0,1,,1,0,2530,280,21.0,2200.0,145
2017,Jan,17,0.0,94,22,10285,160,21,8,0,-9999,0.0,48.92,7.23,17.26,0,0,0,1,,1,0,2530,280,15.0,2200.0,145
2017,Jan,18,9.0,167,133,10135,220,41,-9999,0,-9999,0.0,62.06,7.22,17.27,1,1,0,0,1.0,0,8,2530,280,0.0,2200.0,145
2017,Jan,19,0.0,139,11,10167,0,0,2,0,-9999,0.0,57.02,7.22,17.28,0,1,0,0,,0,0,2530,280,12.0,2200.0,145
2017,Jan,20,0.0,106,44,10164,0,0,6,0,-9999,0.0,51.08,7.21,17.29,0,0,0,0,,0,0,2530,280,15.0,2200.0,145
2017,Jan,21,0.0,122,117,10119,0,0,6,0,-9999,0.0,53.96,7.21,17.3,0,0,0,0,,0,0,2530,280,0.0,2200.0,145
