year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,temp_converted,sunrise,sunset,is_day,warm_enough,dry,cold_enough,flight_hour,cold_enough,DHBFH,AHBFH,AHBFD,DHBCH,AHBCH,AHBCD
2016,Jan,1,1.0,55,21,-9999,290,31,4,-9999,-9999,0.0,41.9,7.37,17.22,0,0,1,1,,1,0,1900,236,23.0,3659.0,226
2016,Jan,2,0.0,-1,-40,-9999,290,72,0,-9999,-9999,0.0,31.82,7.37,17.23,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,3,0.0,15,-81,-9999,250,21,0,-9999,-9999,0.0,34.7,7.38,17.24,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,4,0.0,15,-67,-9999,320,36,0,-9999,-9999,0.0,34.7,7.38,17.24,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,5,0.0,-58,-128,-9999,340,46,0,-9999,-9999,0.0,21.56,7.38,17.25,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,6,0.0,-53,-157,-9999,120,15,0,-9999,-9999,0.0,22.46,7.38,17.26,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,7,0.0,-30,-133,-9999,0,0,0,-9999,-9999,0.0,26.6,7.38,17.27,0,0,1,1,,1,0,1900,236,21.0,3659.0,226
2016,Jan,8,0.0,23,-5,-9999,0,0,0,-9999,-9999,0.0,36.14,7.38,17.28,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,9,0.0,37,37,-9999,120,26,-9999,-9999,-9999,0.0,38.66,7.38,17.29,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,10,0.0,42,42,-9999,80,15,-9999,23,53,0.0,39.56,7.38,17.3,0,0,0,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,11,0.0,-33,-67,-9999,290,124,-9999,-9999,-9999,0.0,26.06,7.38,17.31,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,12,0.0,-49,-127,-9999,0,0,0,-9999,-9999,0.0,23.18,7.37,17.32,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,13,0.0,-11,-100,-9999,300,118,0,-9999,-9999,0.0,30.02,7.37,17.33,0,0,1,1,,1,0,1900,236,23.0,3659.0,226
2016,Jan,14,0.0,-15,-191,-9999,280,41,0,-9999,-9999,0.0,29.3,7.37,17.34,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,15,0.0,7,-37,-9999,0,0,0,-9999,-9999,0.0,33.26,7.37,17.35,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,16,0.0,36,36,-9999,280,15,4,-9999,208,0.0,38.48,7.36,17.36,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,17,0.0,0,-16,-9999,300,67,-9999,-9999,-9999,0.0,32.0,7.36,17.37,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,18,0.0,-38,-76,-9999,300,108,-9999,-9999,-9999,0.0,25.16,7.36,17.38,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,19,0.0,-113,-192,-9999,310,26,0,-9999,-9999,0.0,11.659999999999995,7.35,17.39,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,20,0.0,-96,-170,-9999,290,62,0,-9999,-9999,0.0,14.72,7.35,17.4,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,21,0.0,-8,-12,-9999,300,98,-9999,-9999,18,0.0,30.56,7.34,17.41,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
2016,Jan,22,0.0,-9,-68,-9999,0,0,0,-9999,-9999,0.0,30.38,7.34,17.42,0,0,1,1,,1,0,1900,236,24.0,3659.0,226
