year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,temp_converted,sunrise,sunset,is_day,warm_enough,dry,cold_enough,flight_hour,cold_enough,DHBFH,AHBFH,AHBFD,DHBCH,AHBCH,AHBCD
2019,Jan,1,1.0,125,122,-9999,200,67,-9999,-9999,-9999,0.0,54.5,7.37,17.22,0,0,1,0,,0,0,1968,225,4.0,3635.0,206
2019,Jan,2,0.0,86,51,-9999,0,0,0,-9999,-9999,0.0,47.48,7.38,17.23,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,3,0.0,63,54,-9999,0,0,4,-9999,-9999,0.0,43.34,7.38,17.24,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,4,0.0,68,60,-9999,290,41,0,-9999,-9999,0.0,44.24,7.38,17.25,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,5,0.0,65,65,-9999,130,36,-9999,10,51,0.0,43.7,7.38,17.26,0,0,0,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,6,0.0,45,7,-9999,270,36,-9999,-9999,-9999,0.0,40.1,7.38,17.26,0,0,1,1,,1,0,1968,225,19.0,3635.0,206
2019,Jan,7,3.0,8,8,-9999,0,0,0,-9999,-9999,0.0,33.44,7.38,17.27,0,0,1,1,,1,0,1968,225,21.0,3635.0,206
2019,Jan,8,0.0,45,11,-9999,0,0,0,-9999,-9999,0.0,40.1,7.38,17.28,0,0,1,1,,1,0,1968,225,15.0,3635.0,206
2019,Jan,9,0.0,111,35,-9999,300,41,0,-9999,-9999,0.0,51.98,7.38,17.29,0,0,1,0,,0,0,1968,225,20.0,3635.0,206
2019,Jan,10,0.0,-10,-100,-9999,300,144,0,-9999,-9999,0.0,30.2,7.38,17.3,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,11,0.0,-46,-118,-9999,310,62,0,-9999,-9999,0.0,23.72,7.37,17.31,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,12,0.0,-5,-90,-9999,0,0,0,-9999,-9999,0.0,31.1,7.37,17.32,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,13,0.0,-27,-33,-9999,0,0,4,3,8,0.0,27.14,7.37,17.33,0,0,0,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,14,0.0,15,15,-9999,0,0,-9999,-9999,-9999,0.0,34.7,7.37,17.34,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,15,0.0,0,-17,-9999,300,26,-9999,-9999,-9999,0.0,32.0,7.37,17.35,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,16,0.0,-20,-50,-9999,300,67,0,-9999,-9999,0.0,28.4,7.36,17.36,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,17,0.0,-16,-19,-9999,300,46,-9999,-9999,-9999,0.0,29.12,7.36,17.37,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,18,0.0,-5,-10,-9999,0,0,-9999,3,15,0.0,31.1,7.36,17.38,0,0,0,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,19,0.0,18,17,-9999,0,0,-9999,-9999,-9999,0.0,35.24,7.35,17.39,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,20,0.0,30,30,-9999,0,0,-9999,25,58,0.0,37.4,7.35,17.4,0,0,0,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,21,0.0,-82,-135,-9999,290,118,0,-9999,-9999,0.0,17.240000000000002,7.34,17.41,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,22,0.0,-76,-178,-9999,0,0,0,-9999,-9999,0.0,18.32,7.34,17.42,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,23,0.0,-15,-138,-9999,0,0,-9999,-9999,-9999,0.0,29.3,7.33,17.43,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,24,0.0,71,71,-9999,130,15,-9999,-9999,10,0.0,44.78,7.33,17.44,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,25,0.0,-41,-63,-9999,310,103,-9999,-9999,-9999,0.0,24.62,7.32,17.45,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,26,0.0,-35,-111,-9999,0,0,0,-9999,-9999,0.0,25.7,7.32,17.46,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,27,0.0,-7,-91,-9999,0,0,0,-9999,-9999,0.0,30.74,7.31,17.47,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,28,0.0,10,-35,-9999,300,36,0,-9999,-9999,0.0,33.8,7.3,17.48,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,29,0.0,14,-34,-9999,0,0,4,-9999,-9999,0.0,34.52,7.3,17.49,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,30,0.0,-71,-118,-9999,290,108,4,-9999,-9999,0.0,19.22,7.29,17.5,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Jan,31,0.0,-80,-166,-9999,300,57,0,-9999,-9999,0.0,17.6,7.28,17.52,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Feb,1,0.0,-35,-93,-9999,290,36,0,-9999,-9999,0.0,25.7,7.27,17.53,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
2019,Feb,2,0.0,29,-9,-9999,0,0,-9999,-9999,-9999,0.0,37.22,7.27,17.54,0,0,1,1,,1,0,1968,225,19.0,3635.0,206
2019,Feb,3,0.0,57,0,-9999,0,0,4,-9999,-9999,0.0,42.26,7.26,17.55,0,0,1,1,,1,0,1968,225,18.0,3635.0,206
2019,Feb,4,0.0,52,0,-9999,0,0,0,-9999,-9999,0.0,41.36,7.25,17.56,0,0,1,1,,1,0,1968,225,16.0,3635.0,206
2019,Feb,5,0.0,94,16,-9999,0,0,0,-9999,-9999,0.0,48.92,7.24,17.57,0,0,1,1,,1,0,1968,225,13.0,3635.0,206
2019,Feb,6,16.0,132,81,-9999,0,0,4,-9999,-9999,0.0,55.76,7.23,17.58,1,1,1,0,1.0,0,1,1968,225,15.0,3635.0,206
2019,Feb,7,14.0,129,129,-9999,0,0,4,-9999,-9999,0.0,55.22,7.22,17.59,1,1,1,0,1.0,0,3,1968,225,1.0,3635.0,206
2019,Feb,8,0.0,169,110,-9999,210,36,0,-9999,-9999,0.0,62.42,7.21,18.0,0,1,1,0,,0,0,1968,225,15.0,3635.0,206
2019,Feb,9,0.0,16,-114,-9999,320,67,0,-9999,-9999,0.0,34.88,7.2,18.01,0,0,1,1,,1,0,1968,225,24.0,3635.0,206
