year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,temp_converted,sunrise,sunset,is_day,warm_enough,dry,cold_enough,flight_hour,cold_enough,DHBFH,AHBFH,AHBFD,DHBCH,AHBCH,AHBCD
2018,Jan,1,0.0,17,-56,10263,310,21,6,-9999,-9999,0.0,35.06,7.51,17.1,0,0,1,1,,1,0,1945,204,24.0,3822.0,208
2018,Jan,2,0.0,28,-56,10279,300,26,2,0,-9999,0.0,37.04,7.51,17.11,0,0,0,1,,1,0,1945,204,24.0,3822.0,208
2018,Jan,3,0.0,17,-50,10325,350,36,2,0,-9999,0.0,35.06,7.51,17.12,0,0,0,1,,1,0,1945,204,24.0,3822.0,208
2018,Jan,4,0.0,11,-50,10265,280,26,6,0,-9999,0.0,33.98,7.51,17.13,0,0,0,1,,1,0,1945,204,24.0,3822.0,208
2018,Jan,5,0.0,11,-44,10262,300,21,6,0,-9999,0.0,33.98,7.51,17.14,0,0,0,1,,1,0,1945,204,24.0,3822.0,208
2018,Jan,6,0.0,28,-33,10273,320,21,6,0,-9999,0.0,37.04,7.51,17.15,0,0,0,1,,1,0,1945,204,24.0,3822.0,208
2018,Jan,7,0.0,11,6,10210,170,15,8,3,50,0.0,33.98,7.51,17.16,0,0,0,1,,1,0,1945,204,24.0,3822.0,208
2018,Jan,8,0.0,6,6,10249,320,31,9,0,-9999,0.0,33.08,7.51,17.17,0,0,0,1,,1,0,1945,204,24.0,3822.0,208
2018,Jan,9,0.0,11,0,10185,320,15,8,0,-9999,0.0,33.98,7.51,17.18,0,0,0,1,,1,0,1945,204,24.0,3822.0,208
2018,Jan,10,0.0,100,44,10054,160,72,8,0,-9999,0.0,50.0,7.51,17.19,0,0,0,1,,1,0,1945,204,24.0,3822.0,208
2018,Jan,11,0.0,56,-11,10125,310,46,6,0,0,0.0,42.08,7.5,17.2,0,0,0,1,,1,0,1945,204,23.0,3822.0,208
2018,Jan,12,0.0,83,-11,10205,170,88,6,0,-9999,0.0,46.94,7.5,17.21,0,0,0,1,,1,0,1945,204,21.0,3822.0,208
2018,Jan,13,0.0,100,-17,10273,360,15,2,0,-9999,0.0,50.0,7.5,17.22,0,0,0,1,,1,0,1945,204,20.0,3822.0,208
2018,Jan,14,0.0,100,-6,10308,330,31,6,0,-9999,0.0,50.0,7.49,17.23,0,0,0,1,,1,0,1945,204,22.0,3822.0,208
2018,Jan,15,0.0,78,6,10281,300,31,2,0,-9999,0.0,46.04,7.49,17.24,0,0,0,1,,1,0,1945,204,24.0,3822.0,208
2018,Jan,16,0.0,67,0,10257,290,26,6,0,-9999,0.0,44.06,7.49,17.26,0,0,0,1,,1,0,1945,204,23.0,3822.0,208
2018,Jan,17,0.0,56,-11,10259,290,21,6,0,-9999,0.0,42.08,7.48,17.27,0,0,0,1,,1,0,1945,204,21.0,3822.0,208
2018,Jan,18,0.0,83,0,10279,330,46,6,0,-9999,0.0,46.94,7.48,17.28,0,0,0,1,,1,0,1945,204,20.0,3822.0,208
