DHBCH,concat,Unnamed: 0,year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,temp_converted,index,sunrise,sunset,is_day,warm_enough,dry,flight_hour,cold_enough,concat3,concat_hour,num_month,month_concat,DHBFH
8.0,2017Apr10,2376,2017,Apr,10,0.0,178,22,10200,290,21,2,0,-9999,0.0,64.03999999999999,2376,6.31,19.29,0,1,0,,0,2017Apr100,2017Apr100.064.03999999999999,4,20174100.0,0
8.0,2017Apr10,2377,2017,Apr,10,1.0,178,0,10201,320,36,-9999,0,-9999,0.0,64.03999999999999,2377,6.31,19.29,0,1,0,,0,2017Apr100,2017Apr101.064.03999999999999,4,20174101.0,0
8.0,2017Apr10,2378,2017,Apr,10,2.0,167,6,10203,320,31,-9999,0,-9999,0.0,62.06,2378,6.31,19.29,0,1,0,,0,2017Apr100,2017Apr102.062.06,4,20174102.0,0
8.0,2017Apr10,2379,2017,Apr,10,3.0,150,22,10203,320,36,-9999,0,-9999,0.0,59.0,2379,6.31,19.29,0,1,0,,0,2017Apr100,2017Apr103.059.0,4,20174103.0,0
8.0,2017Apr10,2380,2017,Apr,10,4.0,133,28,10207,330,31,-9999,0,-9999,0.0,55.94,2380,6.31,19.29,0,1,0,,0,2017Apr100,2017Apr104.055.94,4,20174104.0,0
8.0,2017Apr10,2381,2017,Apr,10,5.0,128,33,10212,330,41,-9999,0,-9999,0.0,55.040000000000006,2381,6.31,19.29,0,1,0,,0,2017Apr100,2017Apr105.055.040000000000006,4,20174105.0,0
8.0,2017Apr10,2382,2017,Apr,10,6.0,111,44,10216,300,31,2,0,-9999,0.0,51.98,2382,6.31,19.29,0,0,0,,0,2017Apr100,2017Apr106.051.98,4,20174106.0,0
8.0,2017Apr10,2383,2017,Apr,10,7.0,111,56,10220,280,15,-9999,0,-9999,0.0,51.98,2383,6.31,19.29,0,0,0,,0,2017Apr100,2017Apr107.051.98,4,20174107.0,0
8.0,2017Apr10,2384,2017,Apr,10,8.0,106,56,10218,0,0,-9999,0,-9999,0.0,51.08,2384,6.31,19.29,1,0,0,,0,2017Apr100,2017Apr108.051.08,4,20174108.0,0
8.0,2017Apr10,2385,2017,Apr,10,9.0,83,50,10218,300,36,-9999,0,-9999,0.0,46.94,2385,6.31,19.29,1,0,0,,1,2017Apr101,2017Apr109.046.94,4,20174109.0,0
8.0,2017Apr10,2386,2017,Apr,10,10.0,89,61,10218,310,36,-9999,0,-9999,0.0,48.02,2386,6.31,19.29,1,0,0,,1,2017Apr101,2017Apr1010.048.02,4,201741010.0,0
8.0,2017Apr10,2387,2017,Apr,10,11.0,83,56,10221,320,36,-9999,0,-9999,0.0,46.94,2387,6.31,19.29,1,0,0,,1,2017Apr101,2017Apr1011.046.94,4,201741011.0,0
8.0,2017Apr10,2388,2017,Apr,10,12.0,67,50,10223,300,36,4,0,-9999,0.0,44.06,2388,6.31,19.29,1,0,0,,1,2017Apr101,2017Apr1012.044.06,4,201741012.0,0
