accum_day,DHBFH
2015Feb12nan,0
2015Feb13nan,0
2015Feb14nan,0
2015Feb151,1
2015Feb15nan,0
2015Feb16nan,0
2015Feb171,1
2015Feb17nan,0
2015Feb18nan,0
2015Feb19nan,0
2015Feb1nan,0
2015Feb20nan,0
2015Feb21nan,0
2015Feb22nan,0
2015Feb23nan,0
2015Feb24nan,0
2015Feb25nan,0
2015Feb26nan,0
2015Feb27nan,0
2015Feb28nan,0
2015Feb2nan,0
2015Feb3nan,0
2015Feb4nan,0
2015Feb51,1
2015Feb5nan,0
2015Feb61,9
2015Feb6nan,0
2015Feb71,9
2015Feb7nan,0
2015Feb81,9
2015Feb8nan,0
2015Feb91,6
2015Feb9nan,0
2015Jan10nan,0
2015Jan11nan,0
2015Jan12nan,0
2015Jan13nan,0
2015Jan14nan,0
2015Jan15nan,0
2015Jan16nan,0
2015Jan17nan,0
2015Jan18nan,0
2015Jan19nan,0
2015Jan1nan,0
2015Jan20nan,0
2015Jan21nan,0
2015Jan22nan,0
2015Jan23nan,0
2015Jan24nan,0
2015Jan25nan,0
2015Jan26nan,0
2015Jan27nan,0
2015Jan28nan,0
2015Jan29nan,0
2015Jan2nan,0
2015Jan30nan,0
2015Jan31nan,0
2015Jan3nan,0
2015Jan4nan,0
2015Jan5nan,0
2015Jan6nan,0
2015Jan7nan,0
2015Jan8nan,0
2015Jan9nan,0
2015Jul101,13
2015Jul10nan,0
2015Jul11,13
2015Jul111,13
2015Jul11nan,0
2015Jul121,13
2015Jul12nan,0
2015Jul131,13
2015Jul13nan,0
2015Jul141,13
2015Jul14nan,0
2015Jul151,13
2015Jul15nan,0
2015Jul161,13
2015Jul16nan,0
2015Jul171,13
2015Jul17nan,0
2015Jul181,13
2015Jul18nan,0
2015Jul191,13
2015Jul19nan,0
2015Jul1nan,0
2015Jul201,13
2015Jul20nan,0
2015Jul21,13
2015Jul211,13
2015Jul21nan,0
2015Jul221,13
2015Jul22nan,0
2015Jul231,13
2015Jul23nan,0
2015Jul241,13
2015Jul24nan,0
2015Jul251,13
2015Jul25nan,0
2015Jul261,13
2015Jul26nan,0
2015Jul271,13
2015Jul27nan,0
2015Jul281,12
2015Jul28nan,0
2015Jul291,12
2015Jul29nan,0
2015Jul2nan,0
2015Jul301,12
2015Jul30nan,0
2015Jul31,13
2015Jul311,12
2015Jul31nan,0
2015Jul3nan,0
2015Jul41,13
2015Jul4nan,0
2015Jul51,13
2015Jul5nan,0
2015Jul61,13
2015Jul6nan,0
2015Jul71,13
2015Jul7nan,0
2015Jul81,13
2015Jul8nan,0
2015Jul91,13
2015Jul9nan,0
2015Jun101,13
2015Jun10nan,0
2015Jun11,13
2015Jun111,13
2015Jun11nan,0
2015Jun121,13
2015Jun12nan,0
2015Jun131,13
2015Jun13nan,0
2015Jun141,13
2015Jun14nan,0
2015Jun151,13
2015Jun15nan,0
2015Jun161,13
2015Jun16nan,0
2015Jun171,13
2015Jun17nan,0
2015Jun181,13
2015Jun18nan,0
2015Jun191,13
2015Jun19nan,0
2015Jun1nan,0
2015Jun201,13
2015Jun20nan,0
2015Jun21,13
2015Jun211,13
2015Jun21nan,0
2015Jun221,13
2015Jun22nan,0
2015Jun231,13
2015Jun23nan,0
2015Jun241,13
2015Jun24nan,0
2015Jun251,13
2015Jun25nan,0
2015Jun261,13
2015Jun26nan,0
2015Jun271,13
2015Jun27nan,0
2015Jun281,13
2015Jun28nan,0
2015Jun291,13
2015Jun29nan,0
2015Jun2nan,0
2015Jun301,13
2015Jun30nan,0
2015Jun31,13
2015Jun3nan,0
2015Jun41,13
2015Jun4nan,0
2015Jun51,13
2015Jun5nan,0
2015Jun61,13
2015Jun6nan,0
2015Jun71,13
2015Jun7nan,0
2015Jun81,13
2015Jun8nan,0
2015Jun91,13
2015Jun9nan,0
2015Mar101,4
2015Mar10nan,0
2015Mar111,10
2015Mar11nan,0
2015Mar121,3
2015Mar12nan,0
2015Mar131,4
2015Mar13nan,0
2015Mar141,10
2015Mar14nan,0
2015Mar151,10
2015Mar15nan,0
2015Mar161,7
2015Mar16nan,0
2015Mar171,10
2015Mar17nan,0
2015Mar181,6
2015Mar18nan,0
2015Mar191,6
2015Mar19nan,0
2015Mar1nan,0
2015Mar201,9
2015Mar20nan,0
2015Mar211,5
2015Mar21nan,0
2015Mar221,11
2015Mar22nan,0
2015Mar231,6
2015Mar23nan,0
2015Mar241,6
2015Mar24nan,0
2015Mar251,5
2015Mar25nan,0
2015Mar261,9
2015Mar26nan,0
2015Mar271,11
2015Mar27nan,0
2015Mar281,11
2015Mar28nan,0
2015Mar291,10
2015Mar29nan,0
2015Mar2nan,0
2015Mar301,11
2015Mar30nan,0
2015Mar311,10
2015Mar31nan,0
2015Mar3nan,0
2015Mar4nan,0
2015Mar5nan,0
2015Mar6nan,0
2015Mar7nan,0
2015Mar81,2
2015Mar8nan,0
2015Mar91,4
2015Mar9nan,0
2015May101,12
2015May10nan,0
2015May11,11
2015May111,12
2015May11nan,0
2015May121,6
2015May12nan,0
2015May131,8
2015May13nan,0
2015May141,12
2015May14nan,0
2015May151,4
2015May15nan,0
2015May161,8
2015May16nan,0
2015May171,11
2015May17nan,0
2015May181,13
2015May18nan,0
2015May191,9
2015May19nan,0
2015May1nan,0
2015May201,11
2015May20nan,0
2015May21,11
2015May211,13
2015May21nan,0
2015May221,13
2015May22nan,0
2015May231,13
2015May23nan,0
2015May241,13
2015May24nan,0
2015May251,13
2015May25nan,0
2015May261,13
2015May26nan,0
2015May271,13
2015May27nan,0
2015May281,13
2015May28nan,0
2015May291,13
2015May29nan,0
2015May2nan,0
2015May301,13
2015May30nan,0
2015May31,11
2015May311,13
2015May31nan,0
2015May3nan,0
2015May41,10
2015May4nan,0
2015May51,8
2015May5nan,0
2015May61,7
2015May6nan,0
2015May71,10
2015May7nan,0
2015May81,2
2015May8nan,0
2015May91,12
2015May9nan,0
2015Nov10nan,0
2015Nov11,9
2015Nov11nan,0
2015Nov12nan,0
2015Nov13nan,0
2015Nov14nan,0
2015Nov15nan,0
2015Nov16nan,0
2015Nov17nan,0
2015Nov18nan,0
2015Nov19nan,0
2015Nov1nan,0
2015Nov20nan,0
2015Nov21,9
2015Nov21nan,0
2015Nov22nan,0
2015Nov23nan,0
2015Nov24nan,0
2015Nov25nan,0
2015Nov26nan,0
2015Nov27nan,0
2015Nov28nan,0
2015Nov29nan,0
2015Nov2nan,0
2015Nov30nan,0
2015Nov3nan,0
2015Nov4nan,0
2015Nov5nan,0
2015Nov6nan,0
2015Nov7nan,0
2015Nov8nan,0
2015Nov9nan,0
2015Oct101,9
2015Oct10nan,0
2015Oct11,10
2015Oct111,9
2015Oct11nan,0
2015Oct121,9
2015Oct12nan,0
2015Oct131,9
2015Oct13nan,0
2015Oct141,9
2015Oct14nan,0
2015Oct151,9
2015Oct15nan,0
2015Oct161,9
2015Oct16nan,0
2015Oct171,9
2015Oct17nan,0
2015Oct181,9
2015Oct18nan,0
2015Oct191,9
2015Oct19nan,0
2015Oct1nan,0
2015Oct201,9
2015Oct20nan,0
2015Oct21,10
2015Oct211,9
2015Oct21nan,0
2015Oct221,9
2015Oct22nan,0
2015Oct231,9
2015Oct23nan,0
2015Oct241,9
2015Oct24nan,0
2015Oct251,9
2015Oct25nan,0
2015Oct261,5
2015Oct26nan,0
2015Oct271,9
2015Oct27nan,0
2015Oct281,9
2015Oct28nan,0
2015Oct291,7
2015Oct29nan,0
2015Oct2nan,0
2015Oct301,6
2015Oct30nan,0
2015Oct31,10
2015Oct311,6
2015Oct31nan,0
2015Oct3nan,0
2015Oct41,8
2015Oct4nan,0
2015Oct51,10
2015Oct5nan,0
2015Oct61,10
2015Oct6nan,0
2015Oct71,10
2015Oct7nan,0
2015Oct81,10
2015Oct8nan,0
2015Oct91,9
2015Oct9nan,0
2015Sep101,11
2015Sep10nan,0
2015Sep11,11
2015Sep111,11
2015Sep11nan,0
2015Sep121,11
2015Sep12nan,0
2015Sep131,11
2015Sep13nan,0
2015Sep141,11
2015Sep14nan,0
2015Sep151,11
2015Sep15nan,0
2015Sep161,11
2015Sep16nan,0
2015Sep171,11
2015Sep17nan,0
2015Sep181,11
2015Sep18nan,0
2015Sep191,11
2015Sep19nan,0
2015Sep1nan,0
2015Sep201,10
2015Sep20nan,0
2015Sep21,11
2015Sep211,10
2015Sep21nan,0
2015Sep221,10
2015Sep22nan,0
2015Sep231,10
2015Sep23nan,0
2015Sep241,10
2015Sep24nan,0
2015Sep251,10
2015Sep25nan,0
2015Sep261,10
2015Sep26nan,0
2015Sep271,10
2015Sep27nan,0
2015Sep281,10
2015Sep28nan,0
2015Sep291,10
2015Sep29nan,0
2015Sep2nan,0
2015Sep301,10
2015Sep30nan,0
2015Sep31,11
2015Sep3nan,0
2015Sep41,11
2015Sep4nan,0
2015Sep51,11
2015Sep5nan,0
2015Sep61,11
2015Sep6nan,0
2015Sep71,11
2015Sep7nan,0
2015Sep81,11
2015Sep8nan,0
2015Sep91,11
2015Sep9nan,0
