accum_day,DHBFH
2019Jul17nan,0
2019Jul181,12
2019Jul18nan,0
2019Jul191,12
2019Jul19nan,0
2019Jul1nan,0
2019Jul201,12
2019Jul20nan,0
2019Jul21,12
2019Jul211,12
2019Jul21nan,0
2019Jul221,12
2019Jul22nan,0
2019Jul231,12
2019Jul23nan,0
2019Jul241,9
2019Jul24nan,0
2019Jul251,7
2019Jul25nan,0
2019Jul261,7
2019Jul26nan,0
2019Jul271,7
2019Jul27nan,0
2019Jul281,10
2019Jul28nan,0
2019Jul291,12
2019Jul29nan,0
2019Jul2nan,0
2019Jul301,12
2019Jul30nan,0
2019Jul31,12
2019Jul311,12
2019Jul31nan,0
2019Jul3nan,0
2019Jul41,12
2019Jul4nan,0
2019Jul51,12
2019Jul5nan,0
2019Jul61,12
2019Jul6nan,0
2019Jul71,12
2019Jul7nan,0
2019Jul81,12
2019Jul8nan,0
2019Jul91,12
2019Jul9nan,0
2019Jun101,12
2019Jun10nan,0
2019Jun11,10
2019Jun111,7
2019Jun11nan,0
2019Jun121,6
2019Jun12nan,0
2019Jun131,11
2019Jun13nan,0
2019Jun141,6
2019Jun14nan,0
2019Jun151,8
2019Jun15nan,0
2019Jun161,12
2019Jun16nan,0
2019Jun171,12
2019Jun17nan,0
2019Jun181,12
2019Jun18nan,0
2019Jun191,12
2019Jun19nan,0
2019Jun1nan,0
2019Jun201,12
2019Jun20nan,0
2019Jun21,8
2019Jun211,12
2019Jun21nan,0
2019Jun221,12
2019Jun22nan,0
2019Jun231,12
2019Jun23nan,0
2019Jun241,12
2019Jun24nan,0
2019Jun251,12
2019Jun25nan,0
2019Jun261,12
2019Jun26nan,0
2019Jun271,12
2019Jun27nan,0
2019Jun281,12
2019Jun28nan,0
2019Jun291,12
2019Jun29nan,0
2019Jun2nan,0
2019Jun301,12
2019Jun30nan,0
2019Jun31,12
2019Jun3nan,0
2019Jun41,7
2019Jun4nan,0
2019Jun51,12
2019Jun5nan,0
2019Jun61,12
2019Jun6nan,0
2019Jun71,12
2019Jun7nan,0
2019Jun81,12
2019Jun8nan,0
2019Jun91,12
2019Jun9nan,0
2019Mar101,4
2019Mar10nan,0
2019Mar11nan,0
2019Mar12nan,0
2019Mar131,1
2019Mar13nan,0
2019Mar14nan,0
2019Mar151,2
2019Mar15nan,0
2019Mar16nan,0
2019Mar17nan,0
2019Mar18nan,0
2019Mar19nan,0
2019Mar1nan,0
2019Mar20nan,0
2019Mar21nan,0
2019Mar22nan,0
2019Mar23nan,0
2019Mar241,4
2019Mar24nan,0
2019Mar251,3
2019Mar25nan,0
2019Mar26nan,0
2019Mar27nan,0
2019Mar281,2
2019Mar28nan,0
2019Mar291,4
2019Mar29nan,0
2019Mar2nan,0
2019Mar301,5
2019Mar30nan,0
2019Mar31nan,0
2019Mar3nan,0
2019Mar4nan,0
2019Mar5nan,0
2019Mar6nan,0
2019Mar7nan,0
2019Mar8nan,0
2019Mar9nan,0
2019May101,12
2019May10nan,0
2019May11,12
2019May111,12
2019May11nan,0
2019May121,12
2019May12nan,0
2019May131,5
2019May13nan,0
2019May141,2
2019May14nan,0
2019May151,5
2019May15nan,0
2019May161,6
2019May16nan,0
2019May171,10
2019May17nan,0
2019May181,12
2019May18nan,0
2019May191,11
2019May19nan,0
2019May1nan,0
2019May201,12
2019May20nan,0
2019May21,12
2019May211,10
2019May21nan,0
2019May221,9
2019May22nan,0
2019May231,12
2019May23nan,0
2019May241,12
2019May24nan,0
2019May251,10
2019May25nan,0
2019May261,12
2019May26nan,0
2019May271,12
2019May27nan,0
2019May281,12
2019May28nan,0
2019May291,12
2019May29nan,0
2019May2nan,0
2019May301,12
2019May30nan,0
2019May31,7
2019May311,12
2019May31nan,0
2019May3nan,0
2019May41,9
2019May4nan,0
2019May51,12
2019May5nan,0
2019May61,7
2019May6nan,0
2019May71,7
2019May7nan,0
2019May81,7
2019May8nan,0
2019May91,12
2019May9nan,0
2019Nov10nan,0
2019Nov11nan,0
2019Nov12nan,0
2019Nov13nan,0
2019Nov14nan,0
2019Nov15nan,0
2019Nov16nan,0
2019Nov17nan,0
2019Nov18nan,0
2019Nov19nan,0
2019Nov1nan,0
2019Nov20nan,0
2019Nov21nan,0
2019Nov22nan,0
2019Nov23nan,0
2019Nov24nan,0
2019Nov25nan,0
2019Nov26nan,0
2019Nov271,1
2019Nov27nan,0
2019Nov28nan,0
2019Nov29nan,0
2019Nov2nan,0
2019Nov30nan,0
2019Nov3nan,0
2019Nov4nan,0
2019Nov51,1
2019Nov5nan,0
2019Nov6nan,0
2019Nov71,2
2019Nov7nan,0
2019Nov8nan,0
2019Nov9nan,0
2019Oct101,4
2019Oct10nan,0
2019Oct11,10
2019Oct111,3
2019Oct11nan,0
2019Oct121,5
2019Oct12nan,0
2019Oct131,4
2019Oct13nan,0
2019Oct141,2
2019Oct14nan,0
2019Oct151,3
2019Oct15nan,0
2019Oct161,2
2019Oct16nan,0
2019Oct17nan,0
2019Oct181,1
2019Oct18nan,0
2019Oct191,1
2019Oct19nan,0
2019Oct1nan,0
2019Oct201,2
2019Oct20nan,0
2019Oct21,10
2019Oct211,2
2019Oct21nan,0
2019Oct221,7
2019Oct22nan,0
2019Oct23nan,0
2019Oct241,2
2019Oct24nan,0
2019Oct251,2
2019Oct25nan,0
2019Oct261,4
2019Oct26nan,0
2019Oct271,7
2019Oct27nan,0
2019Oct281,3
2019Oct28nan,0
2019Oct291,3
2019Oct29nan,0
2019Oct2nan,0
2019Oct301,9
2019Oct30nan,0
2019Oct31,10
2019Oct311,9
2019Oct31nan,0
2019Oct3nan,0
2019Oct41,10
2019Oct4nan,0
2019Oct51,7
2019Oct5nan,0
2019Oct61,9
2019Oct6nan,0
2019Oct71,10
2019Oct7nan,0
2019Oct81,10
2019Oct8nan,0
2019Oct91,2
2019Oct9nan,0
2019Sep101,10
2019Sep10nan,0
2019Sep11,7
2019Sep111,10
2019Sep11nan,0
2019Sep121,10
2019Sep12nan,0
2019Sep131,10
2019Sep13nan,0
2019Sep141,10
2019Sep14nan,0
2019Sep151,10
2019Sep15nan,0
2019Sep161,6
2019Sep16nan,0
2019Sep171,10
2019Sep17nan,0
2019Sep181,10
2019Sep18nan,0
2019Sep191,8
2019Sep19nan,0
2019Sep1nan,0
2019Sep201,4
2019Sep20nan,0
2019Sep21,6
2019Sep211,6
2019Sep21nan,0
2019Sep221,6
2019Sep22nan,0
2019Sep231,7
2019Sep23nan,0
2019Sep241,10
2019Sep24nan,0
2019Sep251,5
2019Sep25nan,0
2019Sep261,8
2019Sep26nan,0
2019Sep271,10
2019Sep27nan,0
2019Sep281,10
2019Sep28nan,0
2019Sep291,10
2019Sep29nan,0
2019Sep2nan,0
2019Sep301,10
2019Sep30nan,0
2019Sep31,11
2019Sep3nan,0
2019Sep41,11
2019Sep4nan,0
2019Sep51,10
2019Sep5nan,0
2019Sep61,10
2019Sep6nan,0
2019Sep71,10
2019Sep7nan,0
2019Sep81,6
2019Sep8nan,0
2019Sep91,6
2019Sep9nan,0
