year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6
2019,1,1,0,172,167,10184,220,51,8,-9999,0
2019,1,1,1,178,172,10183,220,62,-9999,-1,-9999
2019,1,1,2,183,172,10174,200,57,-9999,-1,-9999
2019,1,1,3,189,178,10167,210,72,-9999,0,-9999
2019,1,1,4,189,178,10161,210,77,-9999,0,-9999
2019,1,1,5,194,178,10145,210,72,-9999,0,-9999
2019,1,1,6,194,178,10152,240,67,6,0,-1
2019,1,1,7,194,178,10146,220,67,-9999,0,-9999
2019,1,1,8,194,172,10141,220,62,-9999,0,-9999
2019,1,1,9,189,172,10144,230,77,-9999,0,-9999
2019,1,1,10,189,172,10140,230,82,-9999,0,-9999
2019,1,1,11,183,172,10139,230,62,-9999,0,-9999
2019,1,1,12,189,172,10149,250,57,6,0,-9999
2019,1,1,13,189,172,10159,250,36,-9999,0,-9999
2019,1,1,14,189,172,10170,240,36,-9999,0,-9999
2019,1,1,15,194,172,10174,250,31,-9999,0,-9999
2019,1,1,16,200,161,10168,300,36,-9999,0,-9999
2019,1,1,17,206,122,10165,280,41,-9999,0,-9999
2019,1,1,18,211,89,10165,290,41,6,0,-9999
2019,1,1,19,194,89,10168,-9999,26,-9999,0,-9999
2019,1,1,20,189,83,10175,-9999,15,-9999,0,-9999
2019,1,1,21,194,83,10180,290,15,-9999,0,-9999
2019,1,1,22,172,100,10184,0,0,-9999,0,-9999
2019,1,1,23,156,100,10195,330,15,-9999,0,-9999
2019,1,2,0,150,94,10205,0,0,8,0,-9999
2019,1,2,1,150,89,10210,0,0,-9999,0,-9999
2019,1,2,2,128,94,10212,0,0,-9999,0,-9999
2019,1,2,3,128,89,10212,0,0,-9999,0,-9999
2019,1,2,4,111,94,10212,0,0,-9999,0,-9999
2019,1,2,5,117,83,10208,30,26,-9999,0,-9999
2019,1,2,6,111,78,10213,30,21,6,0,-9999
2019,1,2,7,106,78,10219,50,21,-9999,0,-9999
2019,1,2,8,100,72,10226,40,26,-9999,0,-9999
2019,1,2,9,100,72,10224,50,36,-9999,0,-9999
2019,1,2,10,94,61,10224,60,31,-9999,0,-9999
2019,1,2,11,89,61,10232,60,31,-9999,0,-9999
2019,1,2,12,83,56,10240,60,31,6,0,-9999
2019,1,2,13,83,50,10249,40,31,-9999,0,-9999
2019,1,2,14,83,39,10254,50,36,-9999,0,-9999
2019,1,2,15,89,33,10258,70,36,-9999,0,-9999
2019,1,2,16,106,39,10245,80,41,-9999,0,-9999
2019,1,2,17,111,44,10242,80,15,-9999,0,-9999
2019,1,2,18,117,44,10235,60,26,8,0,-9999
2019,1,2,19,117,50,10226,100,36,-9999,0,-9999
2019,1,2,20,117,50,10221,50,15,-9999,0,-9999
2019,1,2,21,117,50,10218,80,21,-9999,0,-9999
2019,1,2,22,111,56,10212,80,21,-9999,0,-9999
2019,1,2,23,106,56,10211,120,15,-9999,0,-9999
2019,1,3,0,106,61,10208,90,21,8,0,-9999
2019,1,3,1,106,56,10211,210,15,-9999,-1,-9999
2019,1,3,2,100,67,10202,0,0,-9999,-1,-9999
2019,1,3,3,100,67,10195,0,0,-9999,-1,-9999
2019,1,3,4,89,83,10190,0,0,-9999,3,-9999
2019,1,3,5,89,78,10181,30,15,-9999,-1,-9999
2019,1,3,6,89,83,10174,0,0,8,3,5
2019,1,3,7,89,83,10179,0,0,-9999,10,-9999
2019,1,3,8,89,83,10174,0,0,-9999,5,-9999
2019,1,3,9,89,89,10159,190,21,-9999,3,-9999
2019,1,3,10,94,89,10161,250,26,-9999,15,-9999
2019,1,3,11,94,94,-9999,240,21,-9999,2,-9999
2019,1,3,12,94,94,10160,240,21,8,3,50
2019,1,3,13,94,94,10162,230,21,-9999,5,-9999
2019,1,3,14,100,100,10166,240,26,-9999,-1,-9999
2019,1,3,15,106,106,10175,290,26,-9999,0,-9999
2019,1,3,16,111,106,10172,310,15,-9999,0,-9999
2019,1,3,17,117,106,10161,290,15,-9999,-1,-9999
2019,1,3,18,122,111,10162,260,15,8,-1,5
2019,1,3,19,122,106,10157,230,31,-9999,-1,-9999
2019,1,3,20,128,106,10157,310,21,-9999,0,-9999
2019,1,3,21,128,106,10160,0,0,-9999,0,-9999
2019,1,3,22,122,111,10160,180,15,-9999,0,-9999
2019,1,3,23,117,106,10166,0,0,-9999,0,-9999
2019,1,4,0,106,106,10173,0,0,6,0,-1
2019,1,4,1,106,100,10176,0,0,-9999,0,-9999
2019,1,4,2,94,94,10178,0,0,-9999,0,-9999
2019,1,4,3,94,94,10182,0,0,-9999,0,-9999
2019,1,4,4,89,89,10176,0,0,-9999,0,-9999
2019,1,4,5,94,89,10172,50,15,-9999,0,-9999
2019,1,4,6,83,83,10173,0,0,8,0,-9999
2019,1,4,7,94,94,10167,40,21,-9999,0,-9999
2019,1,4,8,89,89,10170,0,0,-9999,0,-9999
2019,1,4,9,94,89,10167,0,0,-9999,-1,-9999
2019,1,4,10,94,94,10165,0,0,-9999,-1,-9999
2019,1,4,11,100,94,10170,170,15,-9999,3,-9999
2019,1,4,12,94,89,10161,80,21,8,5,5
2019,1,4,13,94,89,10165,110,15,-9999,5,-9999
2019,1,4,14,94,89,10164,90,21,-9999,5,-9999
2019,1,4,15,100,89,10167,100,21,-9999,13,-9999
2019,1,4,16,100,94,10161,80,15,-9999,10,-9999
2019,1,4,17,100,94,10147,140,26,-9999,10,-9999
2019,1,4,18,106,100,10133,100,31,8,20,60
2019,1,4,19,106,100,10119,110,41,-9999,5,-9999
2019,1,4,20,106,100,10114,120,26,-9999,15,-9999
2019,1,4,21,106,100,10102,120,41,-9999,18,-9999
2019,1,4,22,106,100,10085,120,72,-9999,25,-9999
2019,1,4,23,111,111,10067,130,67,-9999,3,-9999
2019,1,5,0,122,117,10034,120,88,8,-1,70
2019,1,5,1,144,139,10047,170,36,-9999,0,-9999
2019,1,5,2,139,139,10039,170,36,-9999,0,-9999
2019,1,5,3,144,139,10026,150,46,-9999,0,-9999
2019,1,5,4,156,150,10023,210,62,-9999,0,-9999
2019,1,5,5,150,128,10021,230,72,-9999,0,-9999
2019,1,5,6,139,117,10016,210,51,6,0,-9999
2019,1,5,7,133,117,10020,240,46,-9999,0,-9999
2019,1,5,8,117,56,10022,240,67,-9999,0,-9999
2019,1,5,9,94,44,10018,240,57,0,0,-9999
2019,1,5,10,89,44,10020,240,57,-9999,0,-9999
2019,1,5,11,83,50,10026,250,57,-9999,3,-9999
2019,1,5,12,72,44,10025,240,36,4,0,3
2019,1,5,13,72,44,10043,240,41,4,0,-9999
2019,1,5,14,83,50,10053,250,57,4,0,-9999
2019,1,5,15,100,44,10060,250,57,2,0,-9999
2019,1,5,16,111,39,10061,270,62,-9999,0,-9999
2019,1,5,17,122,39,10064,290,67,-9999,0,-9999
2019,1,5,18,144,22,10064,310,62,2,0,-9999
2019,1,5,19,150,22,10068,300,51,0,0,-9999
2019,1,5,20,156,11,10077,310,57,0,0,-9999
2019,1,5,21,161,22,10086,280,57,0,0,-9999
2019,1,5,22,144,22,10098,260,31,0,0,-9999
2019,1,5,23,128,22,10110,280,31,0,0,-9999
2019,1,6,0,122,17,10120,260,15,0,0,-9999
2019,1,6,1,106,17,10128,0,0,0,0,-9999
2019,1,6,2,111,17,10133,300,15,0,0,-9999
2019,1,6,3,111,17,10138,300,26,0,0,-9999
2019,1,6,4,106,17,10143,310,15,0,0,-9999
2019,1,6,5,106,17,10149,290,15,0,0,-9999
2019,1,6,6,94,17,10157,290,15,0,0,-9999
2019,1,6,7,89,17,10167,0,0,0,0,-9999
2019,1,6,8,83,17,10170,300,15,0,0,-9999
2019,1,6,9,83,17,10172,0,0,0,0,-9999
2019,1,6,10,72,17,10173,0,0,0,0,-9999
2019,1,6,11,67,17,10174,0,0,0,0,-9999
2019,1,6,12,56,22,10180,0,0,4,0,-9999
2019,1,6,13,44,22,10191,0,0,-9999,0,-9999
2019,1,6,14,72,39,10200,230,15,2,0,-9999
2019,1,6,15,111,33,10207,280,26,4,0,-9999
2019,1,6,16,128,33,10206,-9999,31,-9999,0,-9999
2019,1,6,17,139,39,10200,260,21,-9999,0,-9999
2019,1,6,18,156,33,10195,280,21,6,0,-9999
2019,1,6,19,178,22,10193,-9999,31,-9999,0,-9999
2019,1,6,20,183,22,10196,290,26,-9999,0,-9999
2019,1,6,21,178,17,10200,-9999,26,4,0,-9999
2019,1,6,22,161,11,10211,320,26,2,0,-9999
2019,1,6,23,128,17,10218,0,0,2,0,-9999
2019,1,7,0,111,28,10223,340,26,2,0,-9999
2019,1,7,1,94,28,10232,0,0,2,0,-9999
2019,1,7,2,83,28,10237,0,0,4,0,-9999
2019,1,7,3,72,33,10241,0,0,4,0,-9999
2019,1,7,4,61,28,10244,0,0,2,0,-9999
2019,1,7,5,56,33,10246,0,0,2,0,-9999
2019,1,7,6,61,39,10248,0,0,2,0,-9999
2019,1,7,7,83,28,10258,70,41,-9999,0,-9999
2019,1,7,8,78,22,10265,80,46,-9999,0,-9999
2019,1,7,9,72,11,10271,90,46,-9999,0,-9999
2019,1,7,10,67,0,10272,80,41,-9999,0,-9999
2019,1,7,11,56,-11,10279,70,41,-9999,0,-9999
2019,1,7,12,50,-11,10288,80,26,4,0,-9999
2019,1,7,13,56,-11,10297,70,36,-9999,0,-9999
2019,1,7,14,61,-17,10309,50,41,-9999,0,-9999
2019,1,7,15,61,-11,10312,90,51,-9999,0,-9999
2019,1,7,16,72,-6,10308,80,21,-9999,0,-9999
2019,1,7,17,72,-6,10297,100,41,-9999,0,-9999
2019,1,7,18,83,-6,10281,110,41,6,0,-9999
2019,1,7,19,94,-6,10273,100,31,-9999,0,-9999
2019,1,7,20,100,0,10271,60,26,-9999,0,-9999
2019,1,7,21,100,6,10266,110,41,-9999,0,-9999
2019,1,7,22,94,11,10265,100,26,-9999,0,-9999
2019,1,7,23,89,17,10266,90,21,-9999,0,-9999
2019,1,8,0,89,22,10257,120,36,6,0,-9999
2019,1,8,1,83,22,10254,120,31,-9999,0,-9999
2019,1,8,2,83,28,10256,100,15,-9999,0,-9999
2019,1,8,3,83,28,10252,140,21,-9999,0,-9999
2019,1,8,4,83,33,10246,0,0,-9999,0,-9999
2019,1,8,5,83,33,10239,150,15,-9999,0,-9999
2019,1,8,6,78,33,10222,140,31,8,0,-9999
2019,1,8,7,83,39,10217,0,0,-9999,0,-9999
2019,1,8,8,83,44,10225,0,0,-9999,0,-9999
2019,1,8,9,83,50,-9999,0,0,-9999,0,-9999
2019,1,8,10,89,50,10214,0,0,-9999,0,-9999
2019,1,8,11,89,56,10211,230,15,-9999,0,-9999
