year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6
2018,1,1,0,183,22,10174,0,0,4,-9999,-9999
2018,1,1,1,150,44,10178,300,26,2,0,-9999
2018,1,1,2,139,44,10187,300,15,4,0,-9999
2018,1,1,3,128,50,10195,320,15,4,0,-9999
2018,1,1,4,111,44,10200,0,0,2,0,-9999
2018,1,1,5,100,39,10203,0,0,-9999,0,-9999
2018,1,1,6,106,50,10205,330,15,6,0,-9999
2018,1,1,7,89,50,10212,280,15,2,0,-9999
2018,1,1,8,83,56,10216,320,15,2,0,-9999
2018,1,1,9,78,44,10218,0,0,0,0,-9999
2018,1,1,10,61,39,10220,0,0,0,0,-9999
2018,1,1,11,61,44,10222,0,0,0,0,-9999
2018,1,1,12,50,44,10226,0,0,0,0,-9999
2018,1,1,13,39,22,10227,140,15,2,0,-9999
2018,1,1,14,44,28,10228,0,0,2,0,-9999
2018,1,1,15,44,33,10234,0,0,4,0,-9999
2018,1,1,16,33,22,10242,80,15,9,-1,-9999
2018,1,1,17,50,33,10242,130,21,9,0,-9999
2018,1,1,18,83,50,10251,140,21,0,0,0
2018,1,1,19,100,56,10251,80,26,0,0,-9999
2018,1,1,20,128,56,10240,110,21,2,0,-9999
2018,1,1,21,144,56,10224,0,0,0,0,-9999
2018,1,1,22,161,56,10216,250,15,-9999,0,-9999
2018,1,1,23,172,50,10213,0,0,-9999,0,-9999
2018,1,2,0,167,50,10214,0,0,6,0,-9999
2018,1,2,1,144,44,10212,0,0,-9999,0,-9999
2018,1,2,2,133,50,10217,230,21,4,0,-9999
2018,1,2,3,117,50,10225,0,0,4,0,-9999
2018,1,2,4,106,50,10226,80,21,-9999,0,-9999
2018,1,2,5,100,44,10227,0,0,-9999,0,-9999
2018,1,2,6,83,44,10232,0,0,0,0,-9999
2018,1,2,7,78,44,10233,70,15,2,0,-9999
2018,1,2,8,83,44,10232,0,0,-9999,0,-9999
2018,1,2,9,72,44,10232,0,0,-9999,0,-9999
2018,1,2,10,61,33,10235,80,15,-9999,0,-9999
2018,1,2,11,61,28,10229,60,15,-9999,0,-9999
2018,1,2,12,61,28,10226,250,15,8,0,-9999
2018,1,2,13,61,28,10227,0,0,-9999,0,-9999
2018,1,2,14,67,33,10234,50,15,-9999,0,-9999
2018,1,2,15,67,33,10233,70,21,-9999,0,-9999
2018,1,2,16,72,39,10231,60,15,-9999,0,-9999
2018,1,2,17,83,44,10235,0,0,-9999,0,-9999
2018,1,2,18,100,50,10234,130,21,8,0,-9999
2018,1,2,19,111,61,10233,0,0,-9999,0,-9999
2018,1,2,20,122,61,10223,0,0,-9999,0,-9999
2018,1,2,21,133,61,10214,0,0,-9999,0,-9999
2018,1,2,22,144,56,10208,360,15,-9999,0,-9999
2018,1,2,23,150,61,10207,320,26,-9999,0,-9999
2018,1,3,0,150,61,10207,320,26,8,0,-9999
2018,1,3,1,139,61,10205,320,15,-9999,0,-9999
2018,1,3,2,128,61,10205,0,0,-9999,0,-9999
2018,1,3,3,117,61,10203,0,0,-9999,0,-9999
2018,1,3,4,106,61,10200,290,15,-9999,0,-9999
2018,1,3,5,89,56,10204,0,0,-9999,0,-9999
2018,1,3,6,78,56,10210,0,0,0,0,-9999
2018,1,3,7,67,50,10214,80,21,4,0,-9999
2018,1,3,8,72,50,10209,0,0,4,0,-9999
2018,1,3,9,61,39,10201,0,0,4,0,-9999
2018,1,3,10,67,50,10201,0,0,-9999,0,-9999
2018,1,3,11,72,50,10204,0,0,-9999,0,-9999
2018,1,3,12,72,44,10195,90,21,8,0,-9999
2018,1,3,13,72,50,10189,0,0,-9999,0,-9999
2018,1,3,14,72,44,10187,0,0,-9999,0,-9999
2018,1,3,15,72,50,10188,0,0,-9999,0,-9999
2018,1,3,16,78,50,10192,0,0,-9999,0,-9999
2018,1,3,17,106,61,10188,80,15,-9999,0,-9999
2018,1,3,18,128,56,10187,0,0,6,0,-9999
2018,1,3,19,156,56,10182,170,15,-9999,0,-9999
2018,1,3,20,172,50,10173,0,0,-9999,0,-9999
2018,1,3,21,183,50,10171,0,0,-9999,0,-9999
2018,1,3,22,189,50,10167,0,0,-9999,0,-9999
2018,1,3,23,189,44,10164,40,26,-9999,0,-9999
2018,1,4,0,178,56,10173,30,15,8,0,-9999
2018,1,4,1,150,78,10172,310,36,-9999,0,-9999
2018,1,4,2,139,72,10173,350,15,-9999,0,-9999
2018,1,4,3,139,83,10170,0,0,-9999,0,-9999
2018,1,4,4,139,78,10163,90,26,-9999,0,-9999
2018,1,4,5,133,78,10166,200,26,-9999,0,-9999
2018,1,4,6,128,83,10168,160,15,8,0,-9999
2018,1,4,7,122,78,-9999,0,0,-9999,0,-9999
2018,1,4,8,117,78,10173,80,36,-9999,0,-9999
2018,1,4,9,111,72,10173,80,26,-9999,0,-9999
2018,1,4,10,111,72,10186,280,15,-9999,-1,-9999
2018,1,4,11,111,89,10196,310,21,-9999,3,-9999
2018,1,4,12,122,83,10190,320,31,8,8,10
2018,1,4,13,117,94,10197,130,31,-9999,-1,-9999
2018,1,4,14,122,94,10194,80,15,-9999,-1,-9999
2018,1,4,15,117,100,10203,100,21,-9999,8,-9999
2018,1,4,16,117,106,10207,350,15,-9999,0,-9999
2018,1,4,17,128,106,10212,180,21,-9999,0,-9999
2018,1,4,18,144,117,10215,150,31,6,0,8
2018,1,4,19,167,128,10212,150,31,-9999,0,-9999
2018,1,4,20,183,122,10205,160,46,-9999,0,-9999
2018,1,4,21,183,128,10198,200,36,-9999,0,-9999
2018,1,4,22,189,128,10193,160,36,4,0,-9999
2018,1,4,23,194,133,10186,140,41,4,0,-9999
2018,1,5,0,189,133,10185,160,31,4,0,-9999
2018,1,5,1,178,133,10187,160,36,4,0,-9999
2018,1,5,2,156,128,10191,130,26,2,0,-9999
2018,1,5,3,144,133,10193,0,0,2,0,-9999
2018,1,5,4,139,133,10198,0,0,2,0,-9999
2018,1,5,5,128,122,10212,0,0,2,0,-9999
2018,1,5,6,128,122,10219,70,31,2,0,-9999
2018,1,5,7,128,122,10224,80,31,2,0,-9999
2018,1,5,8,133,122,10217,110,26,-9999,0,-9999
2018,1,5,9,117,117,10212,120,21,-9999,0,-9999
2018,1,5,10,117,117,10214,0,0,-9999,0,-9999
2018,1,5,11,117,111,10214,70,26,-9999,0,-9999
2018,1,5,12,111,106,10213,0,0,8,0,-9999
2018,1,5,13,106,106,10212,130,21,-9999,0,-9999
2018,1,5,14,122,106,10216,0,0,-9999,0,-9999
2018,1,5,15,117,106,10220,60,21,-9999,0,-9999
2018,1,5,16,117,111,10223,60,21,-9999,0,-9999
2018,1,5,17,144,117,10233,140,15,-9999,0,-9999
2018,1,5,18,161,128,10237,120,36,6,0,-9999
2018,1,5,19,189,133,10232,140,41,4,0,-9999
2018,1,5,20,200,133,10226,140,41,4,0,-9999
2018,1,5,21,211,111,10218,180,31,-9999,0,-9999
2018,1,5,22,222,106,10213,190,36,-9999,0,-9999
2018,1,5,23,217,106,10210,180,31,-9999,0,-9999
2018,1,6,0,217,106,10211,210,26,6,0,-9999
2018,1,6,1,206,111,10212,0,0,-9999,0,-9999
2018,1,6,2,189,111,10216,120,15,-9999,0,-9999
2018,1,6,3,183,117,10218,0,0,-9999,0,-9999
2018,1,6,4,172,117,10213,0,0,-9999,0,-9999
2018,1,6,5,161,117,10213,290,21,-9999,0,-9999
2018,1,6,6,161,117,10222,0,0,6,0,-9999
2018,1,6,7,156,117,10227,0,0,-9999,0,-9999
2018,1,6,8,150,117,10224,70,26,-9999,0,-9999
2018,1,6,9,150,117,10215,0,0,-9999,0,-9999
2018,1,6,10,144,122,10209,320,21,-9999,0,-9999
2018,1,6,11,144,122,10207,270,31,-9999,0,-9999
2018,1,6,12,139,122,10208,290,26,8,0,-9999
2018,1,6,13,133,128,-9999,290,41,-9999,0,-9999
2018,1,6,14,133,133,10214,320,31,-9999,0,-9999
2018,1,6,15,133,133,10221,360,21,-9999,-1,-9999
2018,1,6,16,133,133,10222,0,0,-9999,-1,-9999
2018,1,6,17,139,139,10226,0,0,-9999,0,-9999
2018,1,6,18,144,139,10226,330,26,8,-1,-1
2018,1,6,19,156,139,10223,0,0,-9999,0,-9999
2018,1,6,20,161,139,10221,280,36,-9999,0,-9999
2018,1,6,21,161,139,10216,300,41,-9999,-1,-9999
2018,1,6,22,167,144,10210,310,36,-9999,-1,-9999
2018,1,6,23,156,133,10211,320,46,-9999,0,-9999
2018,1,7,0,144,128,10214,310,46,8,0,-1
2018,1,7,1,144,128,10216,310,31,-9999,0,-9999
2018,1,7,2,128,117,10217,300,26,-9999,0,-9999
2018,1,7,3,122,117,10217,320,21,2,0,-9999
2018,1,7,4,117,106,10212,330,36,2,0,-9999
2018,1,7,5,111,106,10211,320,36,-9999,0,-9999
2018,1,7,6,111,106,10211,310,36,8,0,-9999
2018,1,7,7,106,94,10216,320,26,2,0,-9999
2018,1,7,8,100,94,10215,0,0,4,0,-9999
2018,1,7,9,100,94,10213,0,0,-9999,0,-9999
2018,1,7,10,100,100,10212,0,0,9,0,-9999
2018,1,7,11,100,100,10217,0,0,-9999,0,-9999
2018,1,7,12,100,100,10220,0,0,8,0,-9999
2018,1,7,13,106,106,10215,0,0,-9999,0,-9999
2018,1,7,14,106,106,10213,0,0,9,0,-9999
2018,1,7,15,111,111,10212,0,0,9,0,-9999
2018,1,7,16,117,117,10210,130,15,9,0,-9999
2018,1,7,17,117,117,10217,0,0,9,0,-9999
2018,1,7,18,122,117,10217,90,31,8,0,-9999
2018,1,7,19,139,122,10211,140,26,-9999,0,-9999
2018,1,7,20,144,122,10206,210,26,-9999,0,-9999
2018,1,7,21,167,122,10194,0,0,2,0,-9999
2018,1,7,22,178,111,10187,-9999,21,2,0,-9999
2018,1,7,23,189,111,10177,50,21,-9999,0,-9999
2018,1,8,0,183,111,10173,0,0,6,0,-9999
2018,1,8,1,172,111,10175,290,21,-9999,0,-9999
2018,1,8,2,161,106,10176,290,21,-9999,0,-9999
2018,1,8,3,144,106,10172,300,15,-9999,0,-9999
2018,1,8,4,144,111,10175,0,0,-9999,0,-9999
2018,1,8,5,139,106,10176,0,0,-9999,0,-9999
2018,1,8,6,122,106,10172,110,21,8,0,-9999
2018,1,8,7,128,106,10169,90,15,-9999,0,-9999
2018,1,8,8,122,106,10162,40,26,-9999,0,-9999
2018,1,8,9,122,106,10156,80,21,-9999,0,-9999
2018,1,8,10,128,106,10154,0,0,-9999,-1,-9999
2018,1,8,11,122,111,10147,40,15,-9999,-1,-9999
2018,1,8,12,128,117,10142,0,0,8,-1,-1
2018,1,8,13,128,117,10145,0,0,-9999,10,-9999
2018,1,8,14,122,111,10146,80,31,-9999,18,-9999
2018,1,8,15,122,117,10145,80,46,-9999,23,-9999
2018,1,8,16,128,117,10141,100,51,-9999,18,-9999
2018,1,8,17,133,122,10139,110,31,-9999,-1,-9999
2018,1,8,18,144,122,10135,100,41,8,-1,70
2018,1,8,19,150,128,10129,110,31,-9999,-1,-9999
2018,1,8,20,156,128,10113,90,41,-9999,-1,-9999
2018,1,8,21,156,133,10113,150,36,-9999,3,-9999
2018,1,8,22,144,133,10097,100,41,-9999,5,-9999
2018,1,8,23,150,139,10092,70,36,-9999,-1,-9999
2018,1,9,0,161,139,10085,110,15,8,-1,8
2018,1,9,1,150,144,10082,120,21,-9999,18,-9999
2018,1,9,2,161,133,10072,80,51,-9999,-1,-9999
2018,1,9,3,161,133,10071,100,46,-9999,-1,-9999
2018,1,9,4,156,139,10070,-9999,31,-9999,5,-9999
2018,1,9,5,150,139,10061,100,15,-9999,3,-9999
2018,1,9,6,156,128,10053,90,36,8,-1,30
2018,1,9,7,156,128,10049,90,26,-9999,3,-9999
2018,1,9,8,161,122,10035,70,36,-9999,-1,-9999
2018,1,9,9,161,117,10027,90,15,-9999,0,-9999
2018,1,9,10,161,111,10013,80,41,-9999,0,-9999
2018,1,9,11,161,111,10009,70,26,-9999,0,-9999
2018,1,9,12,156,117,9998,0,0,8,0,3
2018,1,9,13,139,128,10003,270,46,-9999,3,-9999
2018,1,9,14,139,128,9997,330,46,-9999,3,-9999
2018,1,9,15,133,128,10009,280,15,-9999,13,-9999
2018,1,9,16,139,133,10016,180,21,-9999,10,-9999
2018,1,9,17,122,100,10038,170,46,-9999,15,-9999
2018,1,9,18,111,106,10066,130,88,8,8,50
2018,1,9,19,117,100,10064,90,72,-9999,13,-9999
2018,1,9,20,117,94,10065,100,51,-9999,10,-9999
2018,1,9,21,117,94,10065,90,31,-9999,13,-9999
2018,1,9,22,122,94,10062,50,21,-9999,-1,-9999
2018,1,9,23,133,100,10067,30,21,-9999,0,-9999
2018,1,10,0,133,100,10076,0,0,6,0,40
2018,1,10,1,133,106,10083,50,15,-9999,0,-9999
2018,1,10,2,128,111,10089,50,15,-9999,0,-9999
2018,1,10,3,128,111,10091,0,0,-9999,0,-9999
2018,1,10,4,122,111,10104,290,21,-9999,0,-9999
2018,1,10,5,117,111,10107,260,15,-9999,0,-9999
2018,1,10,6,117,106,10120,300,21,8,0,-9999
2018,1,10,7,117,106,10131,320,15,-9999,0,-9999
2018,1,10,8,117,100,10133,290,15,-9999,0,-9999
2018,1,10,9,111,106,10145,320,31,-9999,0,-9999
2018,1,10,10,117,106,10154,310,41,-9999,0,-9999
2018,1,10,11,111,106,10154,290,31,-9999,0,-9999
2018,1,10,12,106,100,10159,290,31,8,0,-9999
2018,1,10,13,106,100,10164,290,31,-9999,0,-9999
2018,1,10,14,111,100,10171,320,41,-9999,0,-9999
2018,1,10,15,106,89,10187,310,41,-9999,0,-9999
2018,1,10,16,100,89,10195,300,31,-9999,0,-9999
2018,1,10,17,111,89,10208,300,31,-9999,0,-9999
2018,1,10,18,117,94,10219,300,36,8,0,-9999
2018,1,10,19,128,100,-9999,310,26,-9999,0,-9999
2018,1,10,20,133,94,10214,300,36,-9999,0,-9999
2018,1,10,21,144,94,10213,300,46,-9999,0,-9999
2018,1,10,22,156,72,10208,320,46,-9999,0,-9999
2018,1,10,23,150,72,10212,300,62,4,0,-9999
2018,1,11,0,144,78,10213,310,41,4,0,-9999
2018,1,11,1,133,72,10216,310,36,-9999,0,-9999
2018,1,11,2,122,72,10215,310,26,4,0,-9999
2018,1,11,3,106,78,10223,310,26,0,0,-9999
2018,1,11,4,106,83,10227,320,26,0,0,-9999
2018,1,11,5,100,83,10232,20,15,0,0,-9999
2018,1,11,6,89,83,10236,0,0,0,0,-9999
2018,1,11,7,83,78,10242,330,15,0,0,-9999
2018,1,11,8,83,72,10241,90,15,0,0,-9999
2018,1,11,9,83,72,10244,0,0,-9999,0,-9999
2018,1,11,10,83,78,10250,0,0,-9999,0,-9999
2018,1,11,11,78,72,10250,0,0,2,0,-9999
2018,1,11,12,72,72,10253,0,0,8,0,-9999
2018,1,11,13,78,78,10254,0,0,-9999,0,-9999
2018,1,11,14,72,72,-9999,50,26,-9999,0,-9999
2018,1,11,15,67,67,10264,0,0,-9999,0,-9999
2018,1,11,16,67,67,10272,0,0,2,0,-9999
2018,1,11,17,100,83,10282,110,15,2,0,-9999
2018,1,11,18,122,94,10287,290,15,4,0,-9999
2018,1,11,19,139,94,10284,290,15,4,0,-9999
2018,1,11,20,156,89,10275,290,15,-9999,0,-9999
2018,1,11,21,161,89,10263,290,15,-9999,0,-9999
2018,1,11,22,161,83,10257,290,15,4,0,-9999
2018,1,11,23,167,89,10254,290,15,-9999,0,-9999
2018,1,12,0,167,89,10254,290,26,6,0,-9999
2018,1,12,1,156,94,10254,260,15,-9999,0,-9999
2018,1,12,2,144,94,10258,250,21,-9999,0,-9999
2018,1,12,3,139,94,10263,290,21,-9999,0,-9999
2018,1,12,4,122,94,10269,320,15,4,0,-9999
2018,1,12,5,117,94,10270,330,26,4,0,-9999
2018,1,12,6,111,94,10269,0,0,4,0,-9999
2018,1,12,7,106,89,10266,0,0,4,0,-9999
2018,1,12,8,94,83,10269,0,0,4,0,-9999
2018,1,12,9,89,83,10270,0,0,-9999,0,-9999
2018,1,12,10,83,78,10268,0,0,-9999,0,-9999
2018,1,12,11,78,72,10268,60,15,-9999,0,-9999
2018,1,12,12,72,61,10268,320,15,4,0,-9999
