year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6
2019,1,1,0,-56,-156,10190,20,46,6,-9999,0
2019,1,1,1,-56,-161,10202,20,62,-9999,0,-9999
2019,1,1,2,-56,-167,10208,20,57,-9999,0,-9999
2019,1,1,3,-50,-183,10216,-9999,15,6,0,-9999
2019,1,1,4,-67,-167,10215,230,21,-9999,0,-9999
2019,1,1,5,-67,-172,10217,0,0,4,0,-9999
2019,1,1,6,-89,-178,10220,210,41,2,0,-9999
2019,1,1,7,-89,-189,10228,240,15,4,0,-9999
2019,1,1,8,-94,-189,10231,290,21,4,0,-9999
2019,1,1,9,-111,-178,10238,0,0,4,0,-9999
2019,1,1,10,-122,-172,10240,0,0,2,0,-9999
2019,1,1,11,-139,-189,10245,350,15,2,0,-9999
2019,1,1,12,-128,-167,10251,0,0,2,0,-9999
2019,1,1,13,-128,-183,-9999,0,0,2,0,-9999
2019,1,1,14,-117,-167,10268,0,0,2,0,-9999
2019,1,1,15,-139,-178,10283,270,15,2,0,-9999
2019,1,1,16,-111,-156,10286,170,21,2,0,-9999
2019,1,1,17,-89,-150,10288,260,26,4,0,-9999
2019,1,1,18,-67,-156,10287,350,15,4,0,-9999
2019,1,1,19,-56,-144,10282,0,0,-9999,0,-9999
2019,1,1,20,-61,-150,10280,10,21,2,0,-9999
2019,1,1,21,-56,-150,10284,290,41,2,0,-9999
2019,1,1,22,-56,-144,10288,280,26,4,0,-9999
2019,1,1,23,-61,-144,10291,270,26,4,0,-9999
2019,1,2,0,-70,-150,-9999,340,15,2,0,-9999
2019,1,2,1,-78,-139,10305,0,0,4,0,-9999
2019,1,2,2,-89,-133,10311,0,0,4,0,-9999
2019,1,2,3,-89,-139,10317,0,0,4,0,-9999
2019,1,2,4,-100,-144,10318,180,26,2,0,-9999
2019,1,2,5,-100,-150,10313,150,15,2,0,-9999
2019,1,2,6,-100,-150,10310,180,15,2,0,-9999
2019,1,2,7,-100,-144,10307,140,31,4,0,-9999
2019,1,2,8,-100,-139,10312,150,31,-9999,0,-9999
2019,1,2,9,-106,-144,10313,130,31,2,0,-9999
2019,1,2,10,-111,-150,-9999,130,31,2,0,-9999
2019,1,2,11,-106,-144,10315,140,31,2,0,-9999
2019,1,2,12,-111,-150,10317,110,31,4,0,-9999
2019,1,2,13,-111,-150,10319,130,36,2,0,-9999
2019,1,2,14,-111,-150,10330,140,31,2,0,-9999
2019,1,2,15,-117,-150,10335,130,31,4,0,-9999
2019,1,2,16,-106,-150,10338,130,41,2,0,-9999
2019,1,2,17,-94,-144,10339,150,31,2,0,-9999
2019,1,2,18,-78,-139,10337,140,26,4,0,-9999
2019,1,2,19,-67,-139,10327,90,15,-9999,0,-9999
