year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6
2016,1,1,0,128,122,10195,0,0,8,-9999,50
2016,1,1,1,128,117,10206,0,0,-9999,0,-9999
2016,1,1,2,122,117,10206,0,0,-9999,0,-9999
2016,1,1,3,122,111,10201,0,0,-9999,0,-9999
2016,1,1,4,122,111,10200,0,0,-9999,0,-9999
2016,1,1,5,106,78,10201,40,31,-9999,0,-9999
2016,1,1,6,100,61,10198,20,21,8,0,-9999
2016,1,1,7,94,56,10201,20,21,-9999,0,-9999
2016,1,1,8,89,44,10204,10,21,-9999,0,-9999
2016,1,1,9,83,39,10205,-9999,15,-9999,0,-9999
2016,1,1,10,83,33,10203,20,26,-9999,0,-9999
2016,1,1,11,78,28,10205,20,21,-9999,0,-9999
2016,1,1,12,78,22,10209,-9999,15,8,0,-9999
2016,1,1,13,72,22,10210,340,21,-9999,0,-9999
2016,1,1,14,72,28,10219,-9999,15,-9999,0,-9999
2016,1,1,15,78,17,10223,-9999,15,-9999,0,-9999
2016,1,1,16,89,17,10226,-9999,15,-9999,0,-9999
2016,1,1,17,89,17,10219,-9999,31,-9999,0,-9999
2016,1,1,18,94,11,10207,300,21,8,0,-9999
2016,1,1,19,94,17,10198,0,0,-9999,0,-9999
2016,1,1,20,100,17,10198,0,0,-9999,0,-9999
2016,1,1,21,94,22,10205,300,15,-9999,0,-9999
2016,1,1,22,89,22,10204,0,0,-9999,0,-9999
2016,1,1,23,78,33,10206,0,0,-9999,0,-9999
2016,1,2,0,78,33,10214,0,0,6,0,-9999
2016,1,2,1,72,33,10216,0,0,-9999,0,-9999
2016,1,2,2,67,39,10214,0,0,-9999,0,-9999
2016,1,2,3,61,44,10216,0,0,-9999,0,-9999
2016,1,2,4,61,39,10220,0,0,-9999,0,-9999
2016,1,2,5,61,-6,10225,320,15,-9999,0,-9999
2016,1,2,6,56,-33,10224,-9999,26,8,0,-9999
2016,1,2,7,44,-39,10222,0,0,-9999,0,-9999
2016,1,2,8,44,-44,10222,-9999,15,-9999,0,-9999
2016,1,2,9,33,-50,10221,0,0,-9999,0,-9999
2016,1,2,10,22,-44,10225,0,0,4,0,-9999
2016,1,2,11,17,-44,10227,0,0,0,0,-9999
2016,1,2,12,11,-44,10230,0,0,2,0,-9999
2016,1,2,13,0,-33,10238,0,0,2,0,-9999
2016,1,2,14,33,-28,10241,0,0,2,0,-9999
2016,1,2,15,56,-39,10249,30,15,2,0,-9999
2016,1,2,16,72,-39,10246,-9999,15,2,0,-9999
2016,1,2,17,83,-33,10234,20,21,2,0,-9999
2016,1,2,18,94,-33,10224,0,0,2,0,-9999
2016,1,2,19,100,-28,10208,200,15,2,0,-9999
2016,1,2,20,106,-17,10204,230,31,2,0,-9999
2016,1,2,21,106,-22,10201,260,21,4,0,-9999
2016,1,2,22,89,-11,10202,250,15,4,0,-9999
2016,1,2,23,67,-11,10203,0,0,2,0,-9999
2016,1,3,0,61,-6,10202,0,0,2,0,-9999
2016,1,3,1,50,-6,10203,0,0,2,0,-9999
2016,1,3,2,33,-6,10201,210,26,0,0,-9999
2016,1,3,3,33,-11,10197,250,15,2,0,-9999
2016,1,3,4,22,-11,10194,230,21,2,0,-9999
2016,1,3,5,22,-6,10189,230,15,2,0,-9999
2016,1,3,6,17,-11,10188,250,15,2,0,-9999
2016,1,3,7,22,-11,10184,0,0,2,0,-9999
2016,1,3,8,6,-6,10180,240,21,2,0,-9999
2016,1,3,9,0,-17,10177,240,21,2,0,-9999
2016,1,3,10,-6,-22,10172,240,21,2,0,-9999
2016,1,3,11,6,-11,10170,0,0,2,0,-9999
2016,1,3,12,-6,-17,10173,0,0,2,0,-9999
2016,1,3,13,-6,-17,10172,0,0,-9999,0,-9999
2016,1,3,14,17,0,10174,0,0,-9999,0,-9999
2016,1,3,15,44,-6,10174,0,0,-9999,0,-9999
2016,1,3,16,67,-17,10167,0,0,-9999,0,-9999
2016,1,3,17,78,-17,10153,240,21,-9999,0,-9999
2016,1,3,18,83,-22,10142,260,26,6,0,-9999
2016,1,3,19,100,-22,10137,250,36,-9999,0,-9999
2016,1,3,20,117,-22,10129,260,31,-9999,0,-9999
2016,1,3,21,111,-11,10128,220,31,-9999,0,-9999
2016,1,3,22,89,0,10129,210,36,-9999,0,-9999
2016,1,3,23,61,6,10135,220,21,-9999,0,-9999
2016,1,4,0,50,11,10141,240,21,6,0,-9999
2016,1,4,1,50,6,10141,240,21,-9999,0,-9999
2016,1,4,2,44,0,10140,250,15,-9999,0,-9999
2016,1,4,3,39,11,10141,230,15,-9999,0,-9999
2016,1,4,4,39,6,10144,0,0,-9999,0,-9999
2016,1,4,5,33,6,10142,0,0,-9999,0,-9999
2016,1,4,6,22,6,10136,0,0,4,0,-9999
2016,1,4,7,39,-22,10133,20,21,2,0,-9999
2016,1,4,8,28,-22,10143,30,31,2,0,-9999
2016,1,4,9,17,-28,10150,40,31,2,0,-9999
2016,1,4,10,17,-33,10155,30,26,0,0,-9999
2016,1,4,11,11,-33,10163,10,15,0,0,-9999
2016,1,4,12,0,-33,10175,0,0,2,0,-9999
2016,1,4,13,0,-33,10180,0,0,2,0,-9999
2016,1,4,14,17,-28,10187,0,0,-9999,0,-9999
2016,1,4,15,33,-28,10194,-9999,21,-9999,0,-9999
2016,1,4,16,39,-44,10197,10,31,-9999,0,-9999
2016,1,4,17,44,-50,10194,330,36,-9999,0,-9999
2016,1,4,18,50,-67,10190,360,31,6,0,-9999
2016,1,4,19,50,-83,10189,-9999,21,-9999,0,-9999
2016,1,4,20,33,-56,10200,20,57,-9999,-1,-9999
2016,1,4,21,39,-78,10211,350,36,-9999,-1,-9999
2016,1,4,22,39,-89,10222,-9999,31,-9999,-1,-9999
2016,1,4,23,28,-89,10237,-9999,21,4,-1,-9999
2016,1,5,0,17,-106,10251,-9999,26,4,0,-1
2016,1,5,1,11,-94,10263,-9999,21,2,0,-9999
2016,1,5,2,0,-94,10273,-9999,15,0,0,-9999
2016,1,5,3,-6,-94,10277,330,15,0,0,-9999
2016,1,5,4,-11,-94,10285,350,15,0,0,-9999
2016,1,5,5,-17,-94,10289,0,0,0,0,-9999
2016,1,5,6,-22,-94,10291,0,0,0,0,-9999
2016,1,5,7,-22,-106,10298,30,26,0,0,-9999
2016,1,5,8,-22,-117,10306,30,36,0,0,-9999
2016,1,5,9,-28,-128,10313,30,41,0,0,-9999
2016,1,5,10,-33,-128,10318,30,26,0,0,-9999
2016,1,5,11,-39,-139,10325,20,46,0,0,-9999
2016,1,5,12,-44,-139,10331,30,41,0,0,-9999
2016,1,5,13,-44,-133,10347,-9999,21,0,0,-9999
2016,1,5,14,-39,-144,10358,10,31,0,0,-9999
2016,1,5,15,-28,-139,10370,-9999,31,0,0,-9999
2016,1,5,16,-17,-150,10374,50,46,0,0,-9999
2016,1,5,17,-11,-161,10367,10,41,0,0,-9999
2016,1,5,18,0,-144,10361,40,41,0,0,-9999
2016,1,5,19,6,-150,10357,10,31,0,0,-9999
2016,1,5,20,6,-144,10356,60,31,0,0,-9999
2016,1,5,21,11,-139,10356,30,31,2,0,-9999
2016,1,5,22,0,-139,10360,40,31,2,0,-9999
2016,1,5,23,-22,-133,10363,50,26,2,0,-9999
2016,1,6,0,-33,-122,10368,60,26,2,0,-9999
2016,1,6,1,-39,-122,10371,60,26,0,0,-9999
2016,1,6,2,-39,-128,10375,50,15,0,0,-9999
2016,1,6,3,-44,-122,10378,70,15,0,0,-9999
2016,1,6,4,-44,-122,10378,0,0,0,0,-9999
2016,1,6,5,-50,-122,10371,20,15,0,0,-9999
2016,1,6,6,-50,-122,10363,30,26,0,0,-9999
2016,1,6,7,-50,-122,10359,0,0,0,0,-9999
2016,1,6,8,-50,-111,10355,0,0,0,0,-9999
2016,1,6,9,-56,-111,10354,0,0,0,0,-9999
2016,1,6,10,-61,-111,10353,0,0,0,0,-9999
2016,1,6,11,-56,-111,10355,20,21,0,0,-9999
2016,1,6,12,-50,-111,10359,20,15,2,0,-9999
2016,1,6,13,-50,-106,10360,20,15,4,0,-9999
2016,1,6,14,-28,-100,10360,40,31,4,0,-9999
2016,1,6,15,-11,-83,10359,50,31,-9999,0,-9999
2016,1,6,16,6,-67,10356,50,36,-9999,0,-9999
2016,1,6,17,33,-61,10341,30,31,-9999,0,-9999
2016,1,6,18,50,-56,10327,0,0,6,0,-9999
2016,1,6,19,67,-44,10313,30,31,-9999,0,-9999
2016,1,6,20,67,-44,10306,0,0,-9999,0,-9999
2016,1,6,21,67,-39,10305,0,0,-9999,0,-9999
2016,1,6,22,67,-33,10304,0,0,-9999,0,-9999
2016,1,6,23,61,-33,10304,360,15,-9999,0,-9999
2016,1,7,0,56,-28,10302,20,26,8,0,-9999
2016,1,7,1,50,-33,10301,30,26,-9999,0,-9999
2016,1,7,2,50,-33,10300,40,26,-9999,0,-9999
2016,1,7,3,44,-28,10297,30,21,-9999,0,-9999
2016,1,7,4,44,-28,10290,40,21,-9999,0,-9999
2016,1,7,5,44,-22,10286,0,0,-9999,0,-9999
2016,1,7,6,44,-6,10278,30,31,8,0,-9999
2016,1,7,7,44,6,10275,10,26,-9999,0,-9999
2016,1,7,8,39,11,10268,20,26,-9999,0,-9999
2016,1,7,9,33,11,10265,-9999,15,-9999,0,-9999
2016,1,7,10,33,17,10260,30,26,-9999,0,-9999
2016,1,7,11,33,22,10257,20,21,-9999,-1,-9999
2016,1,7,12,28,22,10260,10,21,8,-1,-1
2016,1,7,13,28,22,10260,10,31,-9999,-1,-9999
2016,1,7,14,28,22,10257,40,26,-9999,0,-9999
2016,1,7,15,39,33,10254,30,26,-9999,0,-9999
2016,1,7,16,44,33,10247,50,41,-9999,0,-9999
2016,1,7,17,50,39,10238,50,31,-9999,0,-9999
2016,1,7,18,56,33,10228,330,26,8,0,-1
2016,1,7,19,61,39,10226,-9999,21,-9999,0,-9999
2016,1,7,20,67,39,10218,-9999,26,-9999,0,-9999
2016,1,7,21,61,39,10215,10,31,-9999,0,-9999
2016,1,7,22,56,39,10218,20,26,-9999,0,-9999
2016,1,7,23,61,39,10218,30,31,-9999,0,-9999
2016,1,8,0,56,44,10215,20,26,8,0,-9999
2016,1,8,1,50,39,10210,30,26,-9999,0,-9999
2016,1,8,2,50,39,10210,30,26,-9999,0,-9999
2016,1,8,3,40,30,-9999,10,15,-9999,0,-9999
2016,1,8,4,40,30,-9999,10,15,-9999,0,-9999
2016,1,8,5,44,33,10207,350,21,-9999,0,-9999
2016,1,8,6,44,33,10204,10,21,6,0,-9999
2016,1,8,7,50,39,10202,40,36,-9999,0,-9999
2016,1,8,8,50,39,10197,40,36,-9999,0,-9999
2016,1,8,9,50,39,10190,40,46,-9999,0,-9999
2016,1,8,10,44,44,10194,-9999,15,-9999,0,-9999
2016,1,8,11,50,44,10200,0,0,-9999,-1,-9999
2016,1,8,12,44,44,10200,0,0,8,-1,-1
2016,1,8,13,44,44,10196,30,21,-9999,0,-9999
2016,1,8,14,50,50,10196,0,0,-9999,0,-9999
2016,1,8,15,61,56,10199,30,31,-9999,0,-9999
2016,1,8,16,67,61,10198,-9999,15,-9999,0,-9999
2016,1,8,17,67,61,10194,30,21,-9999,-1,-9999
2016,1,8,18,72,67,10184,20,21,8,3,3
2016,1,8,19,72,67,10181,10,21,-9999,-1,-9999
2016,1,8,20,78,72,10181,20,15,-9999,5,-9999
2016,1,8,21,83,72,10181,20,26,-9999,-1,-9999
2016,1,8,22,78,72,10184,50,21,-9999,-1,-9999
2016,1,8,23,78,72,10188,20,21,-9999,3,-9999
2016,1,9,0,78,67,10186,40,21,8,-1,8
2016,1,9,1,78,72,10189,30,21,-9999,-1,-9999
2016,1,9,2,78,72,10191,30,15,-9999,-1,-9999
2016,1,9,3,78,72,10193,0,0,-9999,-1,-9999
2016,1,9,4,78,72,10191,0,0,-9999,-1,-9999
2016,1,9,5,78,72,10186,40,15,-9999,-1,-9999
2016,1,9,6,78,72,10189,0,0,8,3,3
2016,1,9,7,78,67,10187,340,21,-9999,-1,-9999
2016,1,9,8,72,67,10183,0,0,-9999,3,-9999
2016,1,9,9,72,67,10182,0,0,-9999,0,-9999
2016,1,9,10,78,67,10176,0,0,-9999,0,-9999
2016,1,9,11,72,67,10175,30,26,-9999,0,-9999
2016,1,9,12,72,67,10179,20,26,8,0,3
2016,1,9,13,72,67,10184,30,26,-9999,0,-9999
2016,1,9,14,72,67,10193,0,0,-9999,0,-9999
2016,1,9,15,78,72,10191,30,26,-9999,-1,-9999
2016,1,9,16,89,83,10186,0,0,-9999,-1,-9999
2016,1,9,17,100,90,-9999,60,31,-9999,-1,-9999
2016,1,9,18,106,89,10168,50,31,8,0,-1
2016,1,9,19,106,94,10158,40,36,-9999,0,-9999
2016,1,9,20,106,94,10151,40,36,-9999,0,-9999
2016,1,9,21,100,89,10145,50,46,-9999,0,-9999
2016,1,9,22,100,89,10146,50,36,-9999,0,-9999
2016,1,9,23,100,89,10135,60,41,-9999,0,-9999
2016,1,10,0,100,89,10132,70,41,8,3,3
2016,1,10,1,100,94,10119,70,41,-9999,-1,-9999
2016,1,10,2,106,100,10108,90,31,-9999,28,-9999
2016,1,10,3,111,106,10090,110,57,-9999,5,-9999
2016,1,10,4,117,111,10078,110,46,-9999,5,-9999
2016,1,10,5,122,117,10064,130,51,-9999,0,-9999
2016,1,10,6,122,122,10053,150,36,8,-1,40
2016,1,10,7,133,128,10045,160,36,-9999,0,-9999
2016,1,10,8,139,133,10038,180,41,-9999,0,-9999
2016,1,10,9,144,139,10031,200,46,-9999,0,-9999
2016,1,10,10,150,139,10024,210,57,-9999,8,-9999
2016,1,10,11,150,139,10024,220,62,-9999,3,-9999
2016,1,10,12,144,133,10028,230,62,8,3,10
2016,1,10,13,139,128,10030,230,62,-9999,0,-9999
2016,1,10,14,144,128,10029,230,67,-9999,0,-9999
2016,1,10,15,150,117,10027,230,82,4,0,-9999
2016,1,10,16,161,89,10025,240,93,4,0,-9999
2016,1,10,17,167,78,10021,230,108,4,0,-9999
2016,1,10,18,167,61,10022,250,77,4,0,-9999
2016,1,10,19,161,61,10030,270,46,-9999,0,-9999
2016,1,10,20,139,56,10039,270,62,-9999,0,-9999
2016,1,10,21,139,50,10044,260,51,-9999,0,-9999
2016,1,10,22,128,39,10055,270,41,-9999,0,-9999
2016,1,10,23,117,11,10071,300,51,-9999,0,-9999
2016,1,11,0,94,-11,10087,290,41,4,0,-9999
2016,1,11,1,78,-22,10097,300,36,4,0,-9999
2016,1,11,2,61,-28,10111,300,41,4,0,-9999
2016,1,11,3,50,-33,10123,310,31,4,0,-9999
2016,1,11,4,44,-44,10135,300,21,-9999,0,-9999
2016,1,11,5,28,-56,10141,290,26,2,0,-9999
2016,1,11,6,22,-61,10147,280,21,0,0,-9999
2016,1,11,7,11,-67,10159,270,21,0,0,-9999
2016,1,11,8,6,-72,10166,290,26,0,0,-9999
2016,1,11,9,-6,-67,10175,0,0,0,0,-9999
2016,1,11,10,-11,-72,10175,0,0,0,0,-9999
2016,1,11,11,-11,-72,10188,290,21,0,0,-9999
2016,1,11,12,-17,-78,10197,290,15,0,0,-9999
2016,1,11,13,-22,-78,10211,0,0,2,0,-9999
2016,1,11,14,0,-94,10219,0,0,2,0,-9999
2016,1,11,15,11,-106,10224,310,26,2,0,-9999
2016,1,11,16,22,-128,10226,300,26,4,0,-9999
2016,1,11,17,44,-128,10216,310,36,4,0,-9999
2016,1,11,18,50,-128,10214,290,46,2,0,-9999
2016,1,11,19,56,-106,10209,240,41,4,0,-9999
2016,1,11,20,61,-117,10207,270,46,4,0,-9999
2016,1,11,21,61,-128,10204,-9999,31,2,0,-9999
2016,1,11,22,50,-122,10205,290,21,4,0,-9999
2016,1,11,23,22,-106,10208,0,0,2,0,-9999
2016,1,12,0,11,-100,10215,0,0,2,0,-9999
2016,1,12,1,-11,-89,10218,0,0,0,0,-9999
2016,1,12,2,-11,-83,10218,0,0,0,0,-9999
2016,1,12,3,-11,-89,10219,0,0,2,0,-9999
2016,1,12,4,-22,-83,10217,0,0,2,0,-9999
2016,1,12,5,-22,-72,10212,0,0,-9999,0,-9999
2016,1,12,6,-17,-72,10209,0,0,6,0,-9999
2016,1,12,7,-11,-78,10205,0,0,-9999,0,-9999
2016,1,12,8,6,-78,10198,180,21,-9999,0,-9999
2016,1,12,9,-6,-61,10193,200,15,-9999,0,-9999
2016,1,12,10,-6,-72,10188,200,15,4,0,-9999
2016,1,12,11,-11,-72,10188,220,26,4,0,-9999
2016,1,12,12,-6,-72,10184,190,26,4,0,-9999
2016,1,12,13,-17,-61,10182,240,31,4,0,-9999
2016,1,12,14,11,-56,10179,220,41,4,0,-9999
2016,1,12,15,44,-61,10177,230,51,4,0,-9999
2016,1,12,16,72,-78,10169,230,62,4,0,-9999
2016,1,12,17,89,-72,10149,220,77,4,0,-9999
2016,1,12,18,106,-89,10128,230,98,4,0,-9999
2016,1,12,19,117,-78,10117,250,72,4,0,-9999
2016,1,12,20,117,-72,10111,250,98,4,0,-9999
2016,1,12,21,111,-78,10114,250,67,4,0,-9999
2016,1,12,22,106,-72,10117,260,62,-9999,0,-9999
2016,1,12,23,94,-67,10126,260,51,-9999,0,-9999
2016,1,13,0,89,-61,10133,260,31,6,0,-9999
2016,1,13,1,83,-72,10149,290,36,2,0,-9999
2016,1,13,2,67,-61,10156,290,36,0,0,-9999
2016,1,13,3,56,-72,10161,280,36,0,0,-9999
2016,1,13,4,28,-67,10172,240,15,0,-9999,-9999
2016,1,13,5,39,-78,10177,270,21,0,-9999,-9999
2016,1,13,6,33,-78,10182,0,0,0,-9999,-9999
2016,1,13,7,28,-83,10187,0,0,0,0,-9999
2016,1,13,8,17,-111,10198,310,15,0,0,-9999
2016,1,13,9,6,-111,10201,0,0,0,0,-9999
2016,1,13,10,-6,-117,10207,350,15,0,0,-9999
2016,1,13,11,-17,-128,10213,10,15,0,0,-9999
2016,1,13,12,-22,-133,10222,0,0,0,0,-9999
2016,1,13,13,-22,-133,10225,0,0,0,0,-9999
2016,1,13,14,-6,-144,10227,10,36,0,0,-9999
2016,1,13,15,11,-150,10236,360,26,0,0,-9999
2016,1,13,16,22,-156,10235,-9999,26,0,0,-9999
2016,1,13,17,39,-144,10227,340,36,0,0,-9999
2016,1,13,18,50,-133,10213,-9999,15,0,0,-9999
2016,1,13,19,56,-144,10207,-9999,31,0,0,-9999
2016,1,13,20,56,-144,10200,290,36,0,0,-9999
2016,1,13,21,61,-128,10202,0,0,0,0,-9999
2016,1,13,22,50,-117,10202,230,15,0,0,-9999
2016,1,13,23,22,-128,10202,0,0,2,0,-9999
2016,1,14,0,11,-111,10200,0,0,2,0,-9999
2016,1,14,1,0,-100,10202,180,15,2,0,-9999
2016,1,14,2,6,-100,10195,180,21,2,0,-9999
2016,1,14,3,0,-94,10195,230,15,0,0,-9999
2016,1,14,4,0,-94,10190,200,15,0,0,-9999
2016,1,14,5,-17,-78,10192,230,21,0,0,-9999
2016,1,14,6,0,-100,10191,0,0,0,0,-9999
2016,1,14,7,-6,-94,10184,0,0,2,0,-9999
2016,1,14,8,-22,-83,10185,230,21,0,0,-9999
2016,1,14,9,-17,-78,10179,220,36,0,0,-9999
2016,1,14,10,-17,-78,10180,240,31,0,0,-9999
2016,1,14,11,-22,-72,10188,240,21,0,0,-9999
2016,1,14,12,-11,-78,10195,0,0,2,0,-9999
2016,1,14,13,-11,-72,10199,170,15,2,0,-9999
2016,1,14,14,11,-50,10205,230,31,2,0,-9999
2016,1,14,15,56,-61,10210,280,21,2,0,-9999
2016,1,14,16,89,-44,10209,-9999,15,2,0,-9999
2016,1,14,17,122,-28,10197,240,41,2,0,-9999
2016,1,14,18,139,-17,10183,240,46,2,0,-9999
2016,1,14,19,150,-11,10177,230,62,2,0,-9999
2016,1,14,20,150,-11,10171,250,46,2,0,-9999
2016,1,14,21,156,-17,10169,240,31,2,0,-9999
2016,1,14,22,128,-11,10174,230,31,2,0,-9999
2016,1,14,23,106,-11,10177,0,0,2,0,-9999
2016,1,15,0,89,-17,10183,220,15,2,0,-9999
2016,1,15,1,78,-17,10188,230,21,4,0,-9999
2016,1,15,2,78,-17,10182,190,31,4,0,-9999
2016,1,15,3,67,-17,10181,220,36,4,0,-9999
2016,1,15,4,67,-11,10176,220,26,4,0,-9999
2016,1,15,5,50,-6,10175,230,36,-9999,0,-9999
2016,1,15,6,50,-11,10167,230,26,6,0,-9999
2016,1,15,7,39,-11,10166,220,41,-9999,0,-9999
2016,1,15,8,39,-11,10166,220,31,-9999,0,-9999
2016,1,15,9,39,-11,10155,210,26,-9999,0,-9999
2016,1,15,10,33,-17,10150,210,26,-9999,0,-9999
2016,1,15,11,50,-17,10150,0,0,-9999,0,-9999
2016,1,15,12,22,-17,10153,0,0,6,0,-9999
2016,1,15,13,39,-6,10137,110,15,-9999,0,-9999
2016,1,15,14,56,0,10136,0,0,-9999,0,-9999
2016,1,15,15,72,6,10131,0,0,-9999,0,-9999
2016,1,15,16,94,6,10119,0,0,-9999,0,-9999
2016,1,15,17,106,0,10087,80,21,-9999,0,-9999
