Unnamed: 0,year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,concat,temp_converted,index,sunrise,sunset
0,2019,Jan,1,0.0,-56,-156,10190,20,46,6,-9999,0,0.0,2019Jan1,21.92,0,7.51,17.1
1,2019,Jan,1,1.0,-56,-161,10202,20,62,-9999,0,-9999,0.0,2019Jan1,21.92,1,7.51,17.1
2,2019,Jan,1,2.0,-56,-167,10208,20,57,-9999,0,-9999,0.0,2019Jan1,21.92,2,7.51,17.1
3,2019,Jan,1,3.0,-50,-183,10216,-9999,15,6,0,-9999,0.0,2019Jan1,23.0,3,7.51,17.1
4,2019,Jan,1,4.0,-67,-167,10215,230,21,-9999,0,-9999,0.0,2019Jan1,19.94,4,7.51,17.1
5,2019,Jan,1,5.0,-67,-172,10217,0,0,4,0,-9999,0.0,2019Jan1,19.94,5,7.51,17.1
6,2019,Jan,1,6.0,-89,-178,10220,210,41,2,0,-9999,0.0,2019Jan1,15.98,6,7.51,17.1
7,2019,Jan,1,7.0,-89,-189,10228,240,15,4,0,-9999,0.0,2019Jan1,15.98,7,7.51,17.1
8,2019,Jan,1,8.0,-94,-189,10231,290,21,4,0,-9999,0.0,2019Jan1,15.079999999999998,8,7.51,17.1
9,2019,Jan,1,9.0,-111,-178,10238,0,0,4,0,-9999,0.0,2019Jan1,12.02,9,7.51,17.1
10,2019,Jan,1,10.0,-122,-172,10240,0,0,2,0,-9999,0.0,2019Jan1,10.04,10,7.51,17.1
11,2019,Jan,1,11.0,-139,-189,10245,350,15,2,0,-9999,0.0,2019Jan1,6.98,11,7.51,17.1
12,2019,Jan,1,12.0,-128,-167,10251,0,0,2,0,-9999,0.0,2019Jan1,8.959999999999997,12,7.51,17.1
13,2019,Jan,1,13.0,-128,-183,-9999,0,0,2,0,-9999,0.0,2019Jan1,8.959999999999997,13,7.51,17.1
14,2019,Jan,1,14.0,-117,-167,10268,0,0,2,0,-9999,0.0,2019Jan1,10.94,14,7.51,17.1
15,2019,Jan,1,15.0,-139,-178,10283,270,15,2,0,-9999,0.0,2019Jan1,6.98,15,7.51,17.1
16,2019,Jan,1,16.0,-111,-156,10286,170,21,2,0,-9999,0.0,2019Jan1,12.02,16,7.51,17.1
17,2019,Jan,1,17.0,-89,-150,10288,260,26,4,0,-9999,0.0,2019Jan1,15.98,17,7.51,17.1
18,2019,Jan,1,18.0,-67,-156,10287,350,15,4,0,-9999,0.0,2019Jan1,19.94,18,7.51,17.1
19,2019,Jan,1,19.0,-56,-144,10282,0,0,-9999,0,-9999,0.0,2019Jan1,21.92,19,7.51,17.1
20,2019,Jan,1,20.0,-61,-150,10280,10,21,2,0,-9999,0.0,2019Jan1,21.02,20,7.51,17.1
21,2019,Jan,1,21.0,-56,-150,10284,290,41,2,0,-9999,0.0,2019Jan1,21.92,21,7.51,17.1
22,2019,Jan,1,22.0,-56,-144,10288,280,26,4,0,-9999,0.0,2019Jan1,21.92,22,7.51,17.1
23,2019,Jan,1,23.0,-61,-144,10291,270,26,4,0,-9999,0.0,2019Jan1,21.02,23,7.51,17.1
24,2019,Jan,2,0.0,-70,-150,-9999,340,15,2,0,-9999,0.0,2019Jan2,19.4,24,7.51,17.11
25,2019,Jan,2,1.0,-78,-139,10305,0,0,4,0,-9999,0.0,2019Jan2,17.96,25,7.51,17.11
26,2019,Jan,2,2.0,-89,-133,10311,0,0,4,0,-9999,0.0,2019Jan2,15.98,26,7.51,17.11
27,2019,Jan,2,3.0,-89,-139,10317,0,0,4,0,-9999,0.0,2019Jan2,15.98,27,7.51,17.11
28,2019,Jan,2,4.0,-100,-144,10318,180,26,2,0,-9999,0.0,2019Jan2,14.0,28,7.51,17.11
29,2019,Jan,2,5.0,-100,-150,10313,150,15,2,0,-9999,0.0,2019Jan2,14.0,29,7.51,17.11
30,2019,Jan,2,6.0,-100,-150,10310,180,15,2,0,-9999,0.0,2019Jan2,14.0,30,7.51,17.11
31,2019,Jan,2,7.0,-100,-144,10307,140,31,4,0,-9999,0.0,2019Jan2,14.0,31,7.51,17.11
32,2019,Jan,2,8.0,-100,-139,10312,150,31,-9999,0,-9999,0.0,2019Jan2,14.0,32,7.51,17.11
33,2019,Jan,2,9.0,-106,-144,10313,130,31,2,0,-9999,0.0,2019Jan2,12.920000000000002,33,7.51,17.11
34,2019,Jan,2,10.0,-111,-150,-9999,130,31,2,0,-9999,0.0,2019Jan2,12.02,34,7.51,17.11
35,2019,Jan,2,11.0,-106,-144,10315,140,31,2,0,-9999,0.0,2019Jan2,12.920000000000002,35,7.51,17.11
36,2019,Jan,2,12.0,-111,-150,10317,110,31,4,0,-9999,0.0,2019Jan2,12.02,36,7.51,17.11
37,2019,Jan,2,13.0,-111,-150,10319,130,36,2,0,-9999,0.0,2019Jan2,12.02,37,7.51,17.11
38,2019,Jan,2,14.0,-111,-150,10330,140,31,2,0,-9999,0.0,2019Jan2,12.02,38,7.51,17.11
39,2019,Jan,2,15.0,-117,-150,10335,130,31,4,0,-9999,0.0,2019Jan2,10.94,39,7.51,17.11
40,2019,Jan,2,16.0,-106,-150,10338,130,41,2,0,-9999,0.0,2019Jan2,12.920000000000002,40,7.51,17.11
41,2019,Jan,2,17.0,-94,-144,10339,150,31,2,0,-9999,0.0,2019Jan2,15.079999999999998,41,7.51,17.11
42,2019,Jan,2,18.0,-78,-139,10337,140,26,4,0,-9999,0.0,2019Jan2,17.96,42,7.51,17.11
43,2019,Jan,2,19.0,-67,-139,10327,90,15,-9999,0,-9999,0.0,2019Jan2,19.94,43,7.51,17.11
44,2019,Jan,2,20.0,-50,-133,10322,280,15,-9999,0,-9999,0.0,2019Jan2,23.0,44,7.51,17.11
45,2019,Jan,2,21.0,-44,-128,10310,360,15,2,0,-9999,0.0,2019Jan2,24.08,45,7.51,17.11
46,2019,Jan,2,22.0,-44,-128,-9999,350,21,2,0,-9999,0.0,2019Jan2,24.08,46,7.51,17.11
47,2019,Jan,2,23.0,-50,-128,10313,10,21,2,0,-9999,0.0,2019Jan2,23.0,47,7.51,17.11
48,2019,Jan,3,0.0,-56,-117,10319,330,15,2,0,-9999,0.0,2019Jan3,21.92,48,7.51,17.12
49,2019,Jan,3,1.0,-72,-117,10321,360,21,2,0,-9999,0.0,2019Jan3,19.04,49,7.51,17.12
50,2019,Jan,3,2.0,-72,-117,10333,240,15,2,0,-9999,0.0,2019Jan3,19.04,50,7.51,17.12
51,2019,Jan,3,3.0,-72,-117,10339,0,0,0,0,-9999,0.0,2019Jan3,19.04,51,7.51,17.12
52,2019,Jan,3,4.0,-78,-133,10337,130,36,0,0,-9999,0.0,2019Jan3,17.96,52,7.51,17.12
53,2019,Jan,3,5.0,-89,-133,10333,140,31,0,0,-9999,0.0,2019Jan3,15.98,53,7.51,17.12
54,2019,Jan,3,6.0,-89,-133,10330,130,36,0,0,-9999,0.0,2019Jan3,15.98,54,7.51,17.12
55,2019,Jan,3,7.0,-89,-128,10333,150,31,0,0,-9999,0.0,2019Jan3,15.98,55,7.51,17.12
56,2019,Jan,3,8.0,-89,-128,10332,150,21,0,0,-9999,0.0,2019Jan3,15.98,56,7.51,17.12
57,2019,Jan,3,9.0,-94,-133,10336,160,15,0,0,-9999,0.0,2019Jan3,15.079999999999998,57,7.51,17.12
58,2019,Jan,3,10.0,-94,-133,10332,150,31,0,0,-9999,0.0,2019Jan3,15.079999999999998,58,7.51,17.12
59,2019,Jan,3,11.0,-94,-128,10334,150,31,0,0,-9999,0.0,2019Jan3,15.079999999999998,59,7.51,17.12
60,2019,Jan,3,12.0,-100,-133,10337,100,31,0,0,-9999,0.0,2019Jan3,14.0,60,7.51,17.12
61,2019,Jan,3,13.0,-94,-133,10334,130,36,0,0,-9999,0.0,2019Jan3,15.079999999999998,61,7.51,17.12
62,2019,Jan,3,14.0,-94,-139,10338,150,15,0,0,-9999,0.0,2019Jan3,15.079999999999998,62,7.51,17.12
63,2019,Jan,3,15.0,-100,-128,10334,140,31,2,0,-9999,0.0,2019Jan3,14.0,63,7.51,17.12
64,2019,Jan,3,16.0,-89,-133,10342,160,21,2,0,-9999,0.0,2019Jan3,15.98,64,7.51,17.12
65,2019,Jan,3,17.0,-80,-140,-9999,140,41,2,0,-9999,0.0,2019Jan3,17.6,65,7.51,17.12
