Unnamed: 0,year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,concat,temp_converted,index,sunrise,sunset
0,2019,Jan,1,0.0,172,167,10184,220,51,8,-9999,0,0.0,2019Jan1,62.96,0,7.24,17.11
1,2019,Jan,1,1.0,178,172,10183,220,62,-9999,-1,-9999,0.0,2019Jan1,64.03999999999999,1,7.24,17.11
2,2019,Jan,1,2.0,183,172,10174,200,57,-9999,-1,-9999,0.0,2019Jan1,64.94,2,7.24,17.11
3,2019,Jan,1,3.0,189,178,10167,210,72,-9999,0,-9999,0.0,2019Jan1,66.02,3,7.24,17.11
4,2019,Jan,1,4.0,189,178,10161,210,77,-9999,0,-9999,0.0,2019Jan1,66.02,4,7.24,17.11
5,2019,Jan,1,5.0,194,178,10145,210,72,-9999,0,-9999,0.0,2019Jan1,66.92,5,7.24,17.11
6,2019,Jan,1,6.0,194,178,10152,240,67,6,0,-1,0.0,2019Jan1,66.92,6,7.24,17.11
7,2019,Jan,1,7.0,194,178,10146,220,67,-9999,0,-9999,0.0,2019Jan1,66.92,7,7.24,17.11
8,2019,Jan,1,8.0,194,172,10141,220,62,-9999,0,-9999,0.0,2019Jan1,66.92,8,7.24,17.11
9,2019,Jan,1,9.0,189,172,10144,230,77,-9999,0,-9999,0.0,2019Jan1,66.02,9,7.24,17.11
10,2019,Jan,1,10.0,189,172,10140,230,82,-9999,0,-9999,0.0,2019Jan1,66.02,10,7.24,17.11
11,2019,Jan,1,11.0,183,172,10139,230,62,-9999,0,-9999,0.0,2019Jan1,64.94,11,7.24,17.11
12,2019,Jan,1,12.0,189,172,10149,250,57,6,0,-9999,0.0,2019Jan1,66.02,12,7.24,17.11
13,2019,Jan,1,13.0,189,172,10159,250,36,-9999,0,-9999,0.0,2019Jan1,66.02,13,7.24,17.11
14,2019,Jan,1,14.0,189,172,10170,240,36,-9999,0,-9999,0.0,2019Jan1,66.02,14,7.24,17.11
15,2019,Jan,1,15.0,194,172,10174,250,31,-9999,0,-9999,0.0,2019Jan1,66.92,15,7.24,17.11
16,2019,Jan,1,16.0,200,161,10168,300,36,-9999,0,-9999,0.0,2019Jan1,68.0,16,7.24,17.11
17,2019,Jan,1,17.0,206,122,10165,280,41,-9999,0,-9999,0.0,2019Jan1,69.08000000000001,17,7.24,17.11
18,2019,Jan,1,18.0,211,89,10165,290,41,6,0,-9999,0.0,2019Jan1,69.98,18,7.24,17.11
19,2019,Jan,1,19.0,194,89,10168,-9999,26,-9999,0,-9999,0.0,2019Jan1,66.92,19,7.24,17.11
20,2019,Jan,1,20.0,189,83,10175,-9999,15,-9999,0,-9999,0.0,2019Jan1,66.02,20,7.24,17.11
21,2019,Jan,1,21.0,194,83,10180,290,15,-9999,0,-9999,0.0,2019Jan1,66.92,21,7.24,17.11
22,2019,Jan,1,22.0,172,100,10184,0,0,-9999,0,-9999,0.0,2019Jan1,62.96,22,7.24,17.11
23,2019,Jan,1,23.0,156,100,10195,330,15,-9999,0,-9999,0.0,2019Jan1,60.08,23,7.24,17.11
24,2019,Jan,2,0.0,150,94,10205,0,0,8,0,-9999,0.0,2019Jan2,59.0,24,7.24,17.12
25,2019,Jan,2,1.0,150,89,10210,0,0,-9999,0,-9999,0.0,2019Jan2,59.0,25,7.24,17.12
26,2019,Jan,2,2.0,128,94,10212,0,0,-9999,0,-9999,0.0,2019Jan2,55.040000000000006,26,7.24,17.12
27,2019,Jan,2,3.0,128,89,10212,0,0,-9999,0,-9999,0.0,2019Jan2,55.040000000000006,27,7.24,17.12
28,2019,Jan,2,4.0,111,94,10212,0,0,-9999,0,-9999,0.0,2019Jan2,51.98,28,7.24,17.12
29,2019,Jan,2,5.0,117,83,10208,30,26,-9999,0,-9999,0.0,2019Jan2,53.06,29,7.24,17.12
30,2019,Jan,2,6.0,111,78,10213,30,21,6,0,-9999,0.0,2019Jan2,51.98,30,7.24,17.12
31,2019,Jan,2,7.0,106,78,10219,50,21,-9999,0,-9999,0.0,2019Jan2,51.08,31,7.24,17.12
32,2019,Jan,2,8.0,100,72,10226,40,26,-9999,0,-9999,0.0,2019Jan2,50.0,32,7.24,17.12
33,2019,Jan,2,9.0,100,72,10224,50,36,-9999,0,-9999,0.0,2019Jan2,50.0,33,7.24,17.12
34,2019,Jan,2,10.0,94,61,10224,60,31,-9999,0,-9999,0.0,2019Jan2,48.92,34,7.24,17.12
35,2019,Jan,2,11.0,89,61,10232,60,31,-9999,0,-9999,0.0,2019Jan2,48.02,35,7.24,17.12
36,2019,Jan,2,12.0,83,56,10240,60,31,6,0,-9999,0.0,2019Jan2,46.94,36,7.24,17.12
37,2019,Jan,2,13.0,83,50,10249,40,31,-9999,0,-9999,0.0,2019Jan2,46.94,37,7.24,17.12
38,2019,Jan,2,14.0,83,39,10254,50,36,-9999,0,-9999,0.0,2019Jan2,46.94,38,7.24,17.12
39,2019,Jan,2,15.0,89,33,10258,70,36,-9999,0,-9999,0.0,2019Jan2,48.02,39,7.24,17.12
40,2019,Jan,2,16.0,106,39,10245,80,41,-9999,0,-9999,0.0,2019Jan2,51.08,40,7.24,17.12
41,2019,Jan,2,17.0,111,44,10242,80,15,-9999,0,-9999,0.0,2019Jan2,51.98,41,7.24,17.12
42,2019,Jan,2,18.0,117,44,10235,60,26,8,0,-9999,0.0,2019Jan2,53.06,42,7.24,17.12
43,2019,Jan,2,19.0,117,50,10226,100,36,-9999,0,-9999,0.0,2019Jan2,53.06,43,7.24,17.12
44,2019,Jan,2,20.0,117,50,10221,50,15,-9999,0,-9999,0.0,2019Jan2,53.06,44,7.24,17.12
45,2019,Jan,2,21.0,117,50,10218,80,21,-9999,0,-9999,0.0,2019Jan2,53.06,45,7.24,17.12
46,2019,Jan,2,22.0,111,56,10212,80,21,-9999,0,-9999,0.0,2019Jan2,51.98,46,7.24,17.12
47,2019,Jan,2,23.0,106,56,10211,120,15,-9999,0,-9999,0.0,2019Jan2,51.08,47,7.24,17.12
48,2019,Jan,3,0.0,106,61,10208,90,21,8,0,-9999,0.0,2019Jan3,51.08,48,7.24,17.13
49,2019,Jan,3,1.0,106,56,10211,210,15,-9999,-1,-9999,0.0,2019Jan3,51.08,49,7.24,17.13
50,2019,Jan,3,2.0,100,67,10202,0,0,-9999,-1,-9999,0.0,2019Jan3,50.0,50,7.24,17.13
51,2019,Jan,3,3.0,100,67,10195,0,0,-9999,-1,-9999,0.0,2019Jan3,50.0,51,7.24,17.13
52,2019,Jan,3,4.0,89,83,10190,0,0,-9999,3,-9999,0.0,2019Jan3,48.02,52,7.24,17.13
