Unnamed: 0,year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,concat,temp_converted,index,sunrise,sunset
0,2015,Jan,1,0.0,28,-61,10288,0,0,6,-9999,-9999,0.0,2015Jan1,37.04,0,7.24,17.11
1,2015,Jan,1,1.0,6,-44,10285,0,0,4,0,-9999,0.0,2015Jan1,33.08,1,7.24,17.11
2,2015,Jan,1,2.0,0,-44,10286,0,0,2,0,-9999,0.0,2015Jan1,32.0,2,7.24,17.11
3,2015,Jan,1,3.0,-17,-50,10284,0,0,2,0,-9999,0.0,2015Jan1,28.94,3,7.24,17.11
4,2015,Jan,1,4.0,-17,-50,10283,0,0,0,0,-9999,0.0,2015Jan1,28.94,4,7.24,17.11
5,2015,Jan,1,5.0,-22,-50,10282,0,0,2,0,-9999,0.0,2015Jan1,28.04,5,7.24,17.11
6,2015,Jan,1,6.0,-22,-56,10280,0,0,2,0,-9999,0.0,2015Jan1,28.04,6,7.24,17.11
7,2015,Jan,1,7.0,-17,-50,10278,0,0,2,0,-9999,0.0,2015Jan1,28.94,7,7.24,17.11
8,2015,Jan,1,8.0,-22,-44,10275,0,0,2,0,-9999,0.0,2015Jan1,28.04,8,7.24,17.11
9,2015,Jan,1,9.0,-28,-50,10266,0,0,2,0,-9999,0.0,2015Jan1,26.96,9,7.24,17.11
10,2015,Jan,1,10.0,-28,-56,10267,0,0,2,0,-9999,0.0,2015Jan1,26.96,10,7.24,17.11
11,2015,Jan,1,11.0,-39,-61,10269,230,15,2,0,-9999,0.0,2015Jan1,24.98,11,7.24,17.11
12,2015,Jan,1,12.0,-44,-67,10271,0,0,2,0,-9999,0.0,2015Jan1,24.08,12,7.24,17.11
13,2015,Jan,1,13.0,-33,-61,10276,0,0,2,0,-9999,0.0,2015Jan1,26.06,13,7.24,17.11
14,2015,Jan,1,14.0,-11,-39,10278,0,0,4,0,-9999,0.0,2015Jan1,30.02,14,7.24,17.11
15,2015,Jan,1,15.0,22,-39,10281,0,0,2,0,-9999,0.0,2015Jan1,35.96,15,7.24,17.11
16,2015,Jan,1,16.0,56,-61,10275,230,15,2,0,-9999,0.0,2015Jan1,42.08,16,7.24,17.11
17,2015,Jan,1,17.0,72,-28,10262,230,41,2,0,-9999,0.0,2015Jan1,44.96,17,7.24,17.11
18,2015,Jan,1,18.0,94,-33,10252,260,46,2,0,-9999,0.0,2015Jan1,48.92,18,7.24,17.11
19,2015,Jan,1,19.0,100,-17,10242,230,46,2,0,-9999,0.0,2015Jan1,50.0,19,7.24,17.11
20,2015,Jan,1,20.0,106,-11,10233,220,46,4,0,-9999,0.0,2015Jan1,51.08,20,7.24,17.11
21,2015,Jan,1,21.0,100,-6,10235,230,57,4,0,-9999,0.0,2015Jan1,50.0,21,7.24,17.11
22,2015,Jan,1,22.0,94,0,10234,220,41,4,0,-9999,0.0,2015Jan1,48.92,22,7.24,17.11
23,2015,Jan,1,23.0,61,-6,10233,200,26,4,0,-9999,0.0,2015Jan1,42.98,23,7.24,17.11
24,2015,Jan,2,0.0,50,-11,10238,220,21,4,0,-9999,0.0,2015Jan2,41.0,24,7.24,17.12
25,2015,Jan,2,1.0,61,0,10233,210,31,-9999,0,-9999,0.0,2015Jan2,42.98,25,7.24,17.12
26,2015,Jan,2,2.0,50,0,10236,230,26,-9999,0,-9999,0.0,2015Jan2,41.0,26,7.24,17.12
27,2015,Jan,2,3.0,56,6,10237,230,31,-9999,0,-9999,0.0,2015Jan2,42.08,27,7.24,17.12
28,2015,Jan,2,4.0,56,6,10239,220,26,-9999,0,-9999,0.0,2015Jan2,42.08,28,7.24,17.12
