Unnamed: 0,year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,concat,temp_converted,index,sunrise,sunset
0,2018,Jan,1,0.0,183,22,10174,0,0,4,-9999,-9999,0.0,2018Jan1,64.94,0,7.11,16.54
1,2018,Jan,1,1.0,150,44,10178,300,26,2,0,-9999,0.0,2018Jan1,59.0,1,7.11,16.54
2,2018,Jan,1,2.0,139,44,10187,300,15,4,0,-9999,0.0,2018Jan1,57.02,2,7.11,16.54
3,2018,Jan,1,3.0,128,50,10195,320,15,4,0,-9999,0.0,2018Jan1,55.040000000000006,3,7.11,16.54
4,2018,Jan,1,4.0,111,44,10200,0,0,2,0,-9999,0.0,2018Jan1,51.98,4,7.11,16.54
5,2018,Jan,1,5.0,100,39,10203,0,0,-9999,0,-9999,0.0,2018Jan1,50.0,5,7.11,16.54
6,2018,Jan,1,6.0,106,50,10205,330,15,6,0,-9999,0.0,2018Jan1,51.08,6,7.11,16.54
7,2018,Jan,1,7.0,89,50,10212,280,15,2,0,-9999,0.0,2018Jan1,48.02,7,7.11,16.54
8,2018,Jan,1,8.0,83,56,10216,320,15,2,0,-9999,0.0,2018Jan1,46.94,8,7.11,16.54
9,2018,Jan,1,9.0,78,44,10218,0,0,0,0,-9999,0.0,2018Jan1,46.04,9,7.11,16.54
10,2018,Jan,1,10.0,61,39,10220,0,0,0,0,-9999,0.0,2018Jan1,42.98,10,7.11,16.54
11,2018,Jan,1,11.0,61,44,10222,0,0,0,0,-9999,0.0,2018Jan1,42.98,11,7.11,16.54
12,2018,Jan,1,12.0,50,44,10226,0,0,0,0,-9999,0.0,2018Jan1,41.0,12,7.11,16.54
13,2018,Jan,1,13.0,39,22,10227,140,15,2,0,-9999,0.0,2018Jan1,39.02,13,7.11,16.54
14,2018,Jan,1,14.0,44,28,10228,0,0,2,0,-9999,0.0,2018Jan1,39.92,14,7.11,16.54
15,2018,Jan,1,15.0,44,33,10234,0,0,4,0,-9999,0.0,2018Jan1,39.92,15,7.11,16.54
16,2018,Jan,1,16.0,33,22,10242,80,15,9,-1,-9999,0.0,2018Jan1,37.94,16,7.11,16.54
17,2018,Jan,1,17.0,50,33,10242,130,21,9,0,-9999,0.0,2018Jan1,41.0,17,7.11,16.54
18,2018,Jan,1,18.0,83,50,10251,140,21,0,0,0,0.0,2018Jan1,46.94,18,7.11,16.54
19,2018,Jan,1,19.0,100,56,10251,80,26,0,0,-9999,0.0,2018Jan1,50.0,19,7.11,16.54
20,2018,Jan,1,20.0,128,56,10240,110,21,2,0,-9999,0.0,2018Jan1,55.040000000000006,20,7.11,16.54
21,2018,Jan,1,21.0,144,56,10224,0,0,0,0,-9999,0.0,2018Jan1,57.92,21,7.11,16.54
22,2018,Jan,1,22.0,161,56,10216,250,15,-9999,0,-9999,0.0,2018Jan1,60.98,22,7.11,16.54
23,2018,Jan,1,23.0,172,50,10213,0,0,-9999,0,-9999,0.0,2018Jan1,62.96,23,7.11,16.54
24,2018,Jan,2,0.0,167,50,10214,0,0,6,0,-9999,0.0,2018Jan2,62.06,24,7.11,16.54
25,2018,Jan,2,1.0,144,44,10212,0,0,-9999,0,-9999,0.0,2018Jan2,57.92,25,7.11,16.54
26,2018,Jan,2,2.0,133,50,10217,230,21,4,0,-9999,0.0,2018Jan2,55.94,26,7.11,16.54
27,2018,Jan,2,3.0,117,50,10225,0,0,4,0,-9999,0.0,2018Jan2,53.06,27,7.11,16.54
28,2018,Jan,2,4.0,106,50,10226,80,21,-9999,0,-9999,0.0,2018Jan2,51.08,28,7.11,16.54
29,2018,Jan,2,5.0,100,44,10227,0,0,-9999,0,-9999,0.0,2018Jan2,50.0,29,7.11,16.54
30,2018,Jan,2,6.0,83,44,10232,0,0,0,0,-9999,0.0,2018Jan2,46.94,30,7.11,16.54
31,2018,Jan,2,7.0,78,44,10233,70,15,2,0,-9999,0.0,2018Jan2,46.04,31,7.11,16.54
32,2018,Jan,2,8.0,83,44,10232,0,0,-9999,0,-9999,0.0,2018Jan2,46.94,32,7.11,16.54
33,2018,Jan,2,9.0,72,44,10232,0,0,-9999,0,-9999,0.0,2018Jan2,44.96,33,7.11,16.54
34,2018,Jan,2,10.0,61,33,10235,80,15,-9999,0,-9999,0.0,2018Jan2,42.98,34,7.11,16.54
35,2018,Jan,2,11.0,61,28,10229,60,15,-9999,0,-9999,0.0,2018Jan2,42.98,35,7.11,16.54
36,2018,Jan,2,12.0,61,28,10226,250,15,8,0,-9999,0.0,2018Jan2,42.98,36,7.11,16.54
37,2018,Jan,2,13.0,61,28,10227,0,0,-9999,0,-9999,0.0,2018Jan2,42.98,37,7.11,16.54
38,2018,Jan,2,14.0,67,33,10234,50,15,-9999,0,-9999,0.0,2018Jan2,44.06,38,7.11,16.54
39,2018,Jan,2,15.0,67,33,10233,70,21,-9999,0,-9999,0.0,2018Jan2,44.06,39,7.11,16.54
40,2018,Jan,2,16.0,72,39,10231,60,15,-9999,0,-9999,0.0,2018Jan2,44.96,40,7.11,16.54
41,2018,Jan,2,17.0,83,44,10235,0,0,-9999,0,-9999,0.0,2018Jan2,46.94,41,7.11,16.54
42,2018,Jan,2,18.0,100,50,10234,130,21,8,0,-9999,0.0,2018Jan2,50.0,42,7.11,16.54
43,2018,Jan,2,19.0,111,61,10233,0,0,-9999,0,-9999,0.0,2018Jan2,51.98,43,7.11,16.54
44,2018,Jan,2,20.0,122,61,10223,0,0,-9999,0,-9999,0.0,2018Jan2,53.96,44,7.11,16.54
45,2018,Jan,2,21.0,133,61,10214,0,0,-9999,0,-9999,0.0,2018Jan2,55.94,45,7.11,16.54
46,2018,Jan,2,22.0,144,56,10208,360,15,-9999,0,-9999,0.0,2018Jan2,57.92,46,7.11,16.54
47,2018,Jan,2,23.0,150,61,10207,320,26,-9999,0,-9999,0.0,2018Jan2,59.0,47,7.11,16.54
48,2018,Jan,3,0.0,150,61,10207,320,26,8,0,-9999,0.0,2018Jan3,59.0,48,7.12,16.55
49,2018,Jan,3,1.0,139,61,10205,320,15,-9999,0,-9999,0.0,2018Jan3,57.02,49,7.12,16.55
50,2018,Jan,3,2.0,128,61,10205,0,0,-9999,0,-9999,0.0,2018Jan3,55.040000000000006,50,7.12,16.55
51,2018,Jan,3,3.0,117,61,10203,0,0,-9999,0,-9999,0.0,2018Jan3,53.06,51,7.12,16.55
52,2018,Jan,3,4.0,106,61,10200,290,15,-9999,0,-9999,0.0,2018Jan3,51.08,52,7.12,16.55
53,2018,Jan,3,5.0,89,56,10204,0,0,-9999,0,-9999,0.0,2018Jan3,48.02,53,7.12,16.55
54,2018,Jan,3,6.0,78,56,10210,0,0,0,0,-9999,0.0,2018Jan3,46.04,54,7.12,16.55
55,2018,Jan,3,7.0,67,50,10214,80,21,4,0,-9999,0.0,2018Jan3,44.06,55,7.12,16.55
56,2018,Jan,3,8.0,72,50,10209,0,0,4,0,-9999,0.0,2018Jan3,44.96,56,7.12,16.55
57,2018,Jan,3,9.0,61,39,10201,0,0,4,0,-9999,0.0,2018Jan3,42.98,57,7.12,16.55
58,2018,Jan,3,10.0,67,50,10201,0,0,-9999,0,-9999,0.0,2018Jan3,44.06,58,7.12,16.55
59,2018,Jan,3,11.0,72,50,10204,0,0,-9999,0,-9999,0.0,2018Jan3,44.96,59,7.12,16.55
60,2018,Jan,3,12.0,72,44,10195,90,21,8,0,-9999,0.0,2018Jan3,44.96,60,7.12,16.55
61,2018,Jan,3,13.0,72,50,10189,0,0,-9999,0,-9999,0.0,2018Jan3,44.96,61,7.12,16.55
62,2018,Jan,3,14.0,72,44,10187,0,0,-9999,0,-9999,0.0,2018Jan3,44.96,62,7.12,16.55
63,2018,Jan,3,15.0,72,50,10188,0,0,-9999,0,-9999,0.0,2018Jan3,44.96,63,7.12,16.55
64,2018,Jan,3,16.0,78,50,10192,0,0,-9999,0,-9999,0.0,2018Jan3,46.04,64,7.12,16.55
65,2018,Jan,3,17.0,106,61,10188,80,15,-9999,0,-9999,0.0,2018Jan3,51.08,65,7.12,16.55
66,2018,Jan,3,18.0,128,56,10187,0,0,6,0,-9999,0.0,2018Jan3,55.040000000000006,66,7.12,16.55
67,2018,Jan,3,19.0,156,56,10182,170,15,-9999,0,-9999,0.0,2018Jan3,60.08,67,7.12,16.55
68,2018,Jan,3,20.0,172,50,10173,0,0,-9999,0,-9999,0.0,2018Jan3,62.96,68,7.12,16.55
69,2018,Jan,3,21.0,183,50,10171,0,0,-9999,0,-9999,0.0,2018Jan3,64.94,69,7.12,16.55
70,2018,Jan,3,22.0,189,50,10167,0,0,-9999,0,-9999,0.0,2018Jan3,66.02,70,7.12,16.55
71,2018,Jan,3,23.0,189,44,10164,40,26,-9999,0,-9999,0.0,2018Jan3,66.02,71,7.12,16.55
72,2018,Jan,4,0.0,178,56,10173,30,15,8,0,-9999,0.0,2018Jan4,64.03999999999999,72,7.12,16.56
73,2018,Jan,4,1.0,150,78,10172,310,36,-9999,0,-9999,0.0,2018Jan4,59.0,73,7.12,16.56
74,2018,Jan,4,2.0,139,72,10173,350,15,-9999,0,-9999,0.0,2018Jan4,57.02,74,7.12,16.56
75,2018,Jan,4,3.0,139,83,10170,0,0,-9999,0,-9999,0.0,2018Jan4,57.02,75,7.12,16.56
76,2018,Jan,4,4.0,139,78,10163,90,26,-9999,0,-9999,0.0,2018Jan4,57.02,76,7.12,16.56
77,2018,Jan,4,5.0,133,78,10166,200,26,-9999,0,-9999,0.0,2018Jan4,55.94,77,7.12,16.56
78,2018,Jan,4,6.0,128,83,10168,160,15,8,0,-9999,0.0,2018Jan4,55.040000000000006,78,7.12,16.56
79,2018,Jan,4,7.0,122,78,-9999,0,0,-9999,0,-9999,0.0,2018Jan4,53.96,79,7.12,16.56
80,2018,Jan,4,8.0,117,78,10173,80,36,-9999,0,-9999,0.0,2018Jan4,53.06,80,7.12,16.56
81,2018,Jan,4,9.0,111,72,10173,80,26,-9999,0,-9999,0.0,2018Jan4,51.98,81,7.12,16.56
82,2018,Jan,4,10.0,111,72,10186,280,15,-9999,-1,-9999,0.0,2018Jan4,51.98,82,7.12,16.56
83,2018,Jan,4,11.0,111,89,10196,310,21,-9999,3,-9999,0.0,2018Jan4,51.98,83,7.12,16.56
84,2018,Jan,4,12.0,122,83,10190,320,31,8,8,10,0.0,2018Jan4,53.96,84,7.12,16.56
85,2018,Jan,4,13.0,117,94,10197,130,31,-9999,-1,-9999,0.0,2018Jan4,53.06,85,7.12,16.56
86,2018,Jan,4,14.0,122,94,10194,80,15,-9999,-1,-9999,0.0,2018Jan4,53.96,86,7.12,16.56
