Unnamed: 0,year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,concat,temp_converted,index,sunrise,sunset
0,2016,Jan,1,0.0,-106,-144,10368,350,41,2,-9999,-9999,0.0,2016Jan1,12.920000000000002,0,7.51,17.1
1,2016,Jan,1,1.0,-122,-150,10375,360,31,2,0,-9999,0.0,2016Jan1,10.04,1,7.51,17.1
2,2016,Jan,1,2.0,-100,-133,10370,340,26,0,0,-9999,0.0,2016Jan1,14.0,2,7.51,17.1
3,2016,Jan,1,3.0,-111,-139,10376,220,15,0,0,-9999,0.0,2016Jan1,12.02,3,7.51,17.1
4,2016,Jan,1,4.0,-111,-139,10373,200,15,0,0,-9999,0.0,2016Jan1,12.02,4,7.51,17.1
5,2016,Jan,1,5.0,-117,-150,10373,0,0,0,0,-9999,0.0,2016Jan1,10.94,5,7.51,17.1
6,2016,Jan,1,6.0,-144,-178,10376,350,26,0,0,-9999,0.0,2016Jan1,6.079999999999997,6,7.51,17.1
7,2016,Jan,1,7.0,-122,-150,10366,280,15,0,0,-9999,0.0,2016Jan1,10.04,7,7.51,17.1
8,2016,Jan,1,8.0,-139,-167,10364,0,0,0,0,-9999,0.0,2016Jan1,6.98,8,7.51,17.1
9,2016,Jan,1,9.0,-150,-172,10360,310,15,0,0,-9999,0.0,2016Jan1,5.0,9,7.51,17.1
10,2016,Jan,1,10.0,-161,-178,10363,0,0,0,0,-9999,0.0,2016Jan1,3.019999999999996,10,7.51,17.1
11,2016,Jan,1,11.0,-156,-167,10362,190,15,0,0,-9999,0.0,2016Jan1,3.9200000000000017,11,7.51,17.1
12,2016,Jan,1,12.0,-144,-167,10363,0,0,0,0,-9999,0.0,2016Jan1,6.079999999999997,12,7.51,17.1
13,2016,Jan,1,13.0,-139,-161,10366,130,15,0,0,-9999,0.0,2016Jan1,6.98,13,7.51,17.1
14,2016,Jan,1,14.0,-150,-167,10366,0,0,0,0,-9999,0.0,2016Jan1,5.0,14,7.51,17.1
15,2016,Jan,1,15.0,-144,-172,10365,0,0,0,0,-9999,0.0,2016Jan1,6.079999999999997,15,7.51,17.1
16,2016,Jan,1,16.0,-156,-172,10369,350,26,2,0,-9999,0.0,2016Jan1,3.9200000000000017,16,7.51,17.1
17,2016,Jan,1,17.0,-133,-161,10368,350,21,0,0,-9999,0.0,2016Jan1,8.059999999999999,17,7.51,17.1
18,2016,Jan,1,18.0,-100,-139,10370,340,21,0,0,-9999,0.0,2016Jan1,14.0,18,7.51,17.1
19,2016,Jan,1,19.0,-83,-133,10352,350,26,0,0,-9999,0.0,2016Jan1,17.06,19,7.51,17.1
20,2016,Jan,1,20.0,-72,-144,10342,310,21,0,0,-9999,0.0,2016Jan1,19.04,20,7.51,17.1
21,2016,Jan,1,21.0,-72,-128,10338,360,36,0,0,-9999,0.0,2016Jan1,19.04,21,7.51,17.1
22,2016,Jan,1,22.0,-72,-128,10339,350,41,0,0,-9999,0.0,2016Jan1,19.04,22,7.51,17.1
23,2016,Jan,1,23.0,-67,-139,10338,320,31,0,0,-9999,0.0,2016Jan1,19.94,23,7.51,17.1
