Unnamed: 0,year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,concat,temp_converted,index,sunrise,sunset
0,2016,Jan,1,0.0,106,28,10211,290,15,0,-9999,-9999,0.0,2016Jan1,51.08,0,7.11,16.53
1,2016,Jan,1,1.0,100,28,10214,0,0,0,0,-9999,0.0,2016Jan1,50.0,1,7.11,16.53
2,2016,Jan,1,2.0,78,28,10214,0,0,0,0,-9999,0.0,2016Jan1,46.04,2,7.11,16.53
3,2016,Jan,1,3.0,67,28,10216,0,0,0,0,-9999,0.0,2016Jan1,44.06,3,7.11,16.53
4,2016,Jan,1,4.0,56,28,10219,310,15,0,0,-9999,0.0,2016Jan1,42.08,4,7.11,16.53
5,2016,Jan,1,5.0,39,22,10220,0,0,0,0,-9999,0.0,2016Jan1,39.02,5,7.11,16.53
6,2016,Jan,1,6.0,33,17,10218,0,0,0,0,-9999,0.0,2016Jan1,37.94,6,7.11,16.53
7,2016,Jan,1,7.0,22,11,10214,0,0,0,0,-9999,0.0,2016Jan1,35.96,7,7.11,16.53
8,2016,Jan,1,8.0,11,0,10212,60,15,2,0,-9999,0.0,2016Jan1,33.98,8,7.11,16.53
9,2016,Jan,1,9.0,11,-6,10209,60,15,4,0,-9999,0.0,2016Jan1,33.98,9,7.11,16.53
10,2016,Jan,1,10.0,6,-6,10207,0,0,4,0,-9999,0.0,2016Jan1,33.08,10,7.11,16.53
11,2016,Jan,1,11.0,0,-17,10206,0,0,4,0,-9999,0.0,2016Jan1,32.0,11,7.11,16.53
12,2016,Jan,1,12.0,0,-17,10203,0,0,4,0,-9999,0.0,2016Jan1,32.0,12,7.11,16.53
13,2016,Jan,1,13.0,-6,-22,10204,30,21,4,0,-9999,0.0,2016Jan1,30.92,13,7.11,16.53
14,2016,Jan,1,14.0,-11,-22,10206,70,15,4,0,-9999,0.0,2016Jan1,30.02,14,7.11,16.53
15,2016,Jan,1,15.0,-17,-28,10212,280,15,4,0,-9999,0.0,2016Jan1,28.94,15,7.11,16.53
16,2016,Jan,1,16.0,-6,-17,10218,300,15,0,0,-9999,0.0,2016Jan1,30.92,16,7.11,16.53
17,2016,Jan,1,17.0,17,-6,10224,0,0,0,0,-9999,0.0,2016Jan1,35.06,17,7.11,16.53
18,2016,Jan,1,18.0,44,11,10230,290,15,0,0,-9999,0.0,2016Jan1,39.92,18,7.11,16.53
19,2016,Jan,1,19.0,67,11,10229,0,0,0,0,-9999,0.0,2016Jan1,44.06,19,7.11,16.53
20,2016,Jan,1,20.0,89,11,10222,0,0,0,0,-9999,0.0,2016Jan1,48.02,20,7.11,16.53
21,2016,Jan,1,21.0,106,-11,10215,190,31,0,0,-9999,0.0,2016Jan1,51.08,21,7.11,16.53
22,2016,Jan,1,22.0,106,-11,10209,0,0,0,0,-9999,0.0,2016Jan1,51.08,22,7.11,16.53
23,2016,Jan,1,23.0,111,-11,10206,0,0,0,0,-9999,0.0,2016Jan1,51.98,23,7.11,16.53
24,2016,Jan,2,0.0,111,-6,10205,0,0,4,0,-9999,0.0,2016Jan2,51.98,24,7.11,16.54
25,2016,Jan,2,1.0,106,-17,10203,0,0,4,0,-9999,0.0,2016Jan2,51.08,25,7.11,16.54
26,2016,Jan,2,2.0,94,-6,10202,300,15,4,0,-9999,0.0,2016Jan2,48.92,26,7.11,16.54
27,2016,Jan,2,3.0,83,22,10205,310,21,4,0,-9999,0.0,2016Jan2,46.94,27,7.11,16.54
28,2016,Jan,2,4.0,78,17,10204,310,21,4,0,-9999,0.0,2016Jan2,46.04,28,7.11,16.54
29,2016,Jan,2,5.0,61,17,10206,310,21,4,0,-9999,0.0,2016Jan2,42.98,29,7.11,16.54
30,2016,Jan,2,6.0,67,17,10211,330,21,4,0,-9999,0.0,2016Jan2,44.06,30,7.11,16.54
31,2016,Jan,2,7.0,61,17,10214,0,0,4,0,-9999,0.0,2016Jan2,42.98,31,7.11,16.54
32,2016,Jan,2,8.0,56,22,10212,0,0,-9999,0,-9999,0.0,2016Jan2,42.08,32,7.11,16.54
33,2016,Jan,2,9.0,56,17,10208,110,15,-9999,0,-9999,0.0,2016Jan2,42.08,33,7.11,16.54
34,2016,Jan,2,10.0,50,22,10209,0,0,-9999,0,-9999,0.0,2016Jan2,41.0,34,7.11,16.54
35,2016,Jan,2,11.0,50,22,10205,0,0,-9999,0,-9999,0.0,2016Jan2,41.0,35,7.11,16.54
36,2016,Jan,2,12.0,56,22,10196,60,31,8,0,-9999,0.0,2016Jan2,42.08,36,7.11,16.54
37,2016,Jan,2,13.0,50,22,10198,300,21,-9999,0,-9999,0.0,2016Jan2,41.0,37,7.11,16.54
38,2016,Jan,2,14.0,56,22,10196,0,0,-9999,0,-9999,0.0,2016Jan2,42.08,38,7.11,16.54
39,2016,Jan,2,15.0,56,22,10200,100,15,-9999,0,-9999,0.0,2016Jan2,42.08,39,7.11,16.54
40,2016,Jan,2,16.0,50,22,10199,70,21,-9999,0,-9999,0.0,2016Jan2,41.0,40,7.11,16.54
41,2016,Jan,2,17.0,56,22,10202,0,0,-9999,0,-9999,0.0,2016Jan2,42.08,41,7.11,16.54
42,2016,Jan,2,18.0,67,28,10204,0,0,6,0,-9999,0.0,2016Jan2,44.06,42,7.11,16.54
43,2016,Jan,2,19.0,83,28,10198,0,0,-9999,0,-9999,0.0,2016Jan2,46.94,43,7.11,16.54
44,2016,Jan,2,20.0,94,17,10186,0,0,-9999,0,-9999,0.0,2016Jan2,48.92,44,7.11,16.54
45,2016,Jan,2,21.0,106,22,10177,0,0,-9999,0,-9999,0.0,2016Jan2,51.08,45,7.11,16.54
46,2016,Jan,2,22.0,111,11,10168,0,0,-9999,0,-9999,0.0,2016Jan2,51.98,46,7.11,16.54
47,2016,Jan,2,23.0,111,11,10165,0,0,-9999,0,-9999,0.0,2016Jan2,51.98,47,7.11,16.54
48,2016,Jan,3,0.0,117,6,10166,0,0,6,0,-9999,0.0,2016Jan3,53.06,48,7.11,16.55
49,2016,Jan,3,1.0,100,28,10167,110,15,-9999,0,-9999,0.0,2016Jan3,50.0,49,7.11,16.55
50,2016,Jan,3,2.0,89,33,10168,130,26,-9999,0,-9999,0.0,2016Jan3,48.02,50,7.11,16.55
51,2016,Jan,3,3.0,83,33,10165,140,15,-9999,0,-9999,0.0,2016Jan3,46.94,51,7.11,16.55
52,2016,Jan,3,4.0,78,33,10164,130,15,-9999,0,-9999,0.0,2016Jan3,46.04,52,7.11,16.55
53,2016,Jan,3,5.0,83,33,10164,0,0,4,0,-9999,0.0,2016Jan3,46.94,53,7.11,16.55
54,2016,Jan,3,6.0,83,28,10167,0,0,6,0,-9999,0.0,2016Jan3,46.94,54,7.11,16.55
55,2016,Jan,3,7.0,72,33,10171,0,0,-9999,0,-9999,0.0,2016Jan3,44.96,55,7.11,16.55
56,2016,Jan,3,8.0,72,33,10164,10,21,-9999,0,-9999,0.0,2016Jan3,44.96,56,7.11,16.55
57,2016,Jan,3,9.0,72,33,10156,290,15,-9999,0,-9999,0.0,2016Jan3,44.96,57,7.11,16.55
58,2016,Jan,3,10.0,72,33,10154,60,26,-9999,0,-9999,0.0,2016Jan3,44.96,58,7.11,16.55
59,2016,Jan,3,11.0,72,33,10157,260,21,-9999,0,-9999,0.0,2016Jan3,44.96,59,7.11,16.55
60,2016,Jan,3,12.0,67,33,10149,0,0,8,0,-9999,0.0,2016Jan3,44.06,60,7.11,16.55
61,2016,Jan,3,13.0,67,33,10146,0,0,-9999,0,-9999,0.0,2016Jan3,44.06,61,7.11,16.55
62,2016,Jan,3,14.0,61,33,10145,0,0,-9999,0,-9999,0.0,2016Jan3,42.98,62,7.11,16.55
63,2016,Jan,3,15.0,56,33,10145,50,15,-9999,0,-9999,0.0,2016Jan3,42.08,63,7.11,16.55
64,2016,Jan,3,16.0,56,33,10142,80,21,-9999,0,-9999,0.0,2016Jan3,42.08,64,7.11,16.55
65,2016,Jan,3,17.0,72,33,10139,0,0,-9999,0,-9999,0.0,2016Jan3,44.96,65,7.11,16.55
66,2016,Jan,3,18.0,89,33,10140,0,0,6,0,-9999,0.0,2016Jan3,48.02,66,7.11,16.55
67,2016,Jan,3,19.0,111,28,10135,0,0,-9999,0,-9999,0.0,2016Jan3,51.98,67,7.11,16.55
68,2016,Jan,3,20.0,133,39,10122,0,0,-9999,0,-9999,0.0,2016Jan3,55.94,68,7.11,16.55
69,2016,Jan,3,21.0,144,33,10111,0,0,-9999,0,-9999,0.0,2016Jan3,57.92,69,7.11,16.55
70,2016,Jan,3,22.0,150,11,10105,0,0,-9999,0,-9999,0.0,2016Jan3,59.0,70,7.11,16.55
71,2016,Jan,3,23.0,156,6,10101,0,0,-9999,0,-9999,0.0,2016Jan3,60.08,71,7.11,16.55
72,2016,Jan,4,0.0,144,11,10098,70,26,6,0,-9999,0.0,2016Jan4,57.92,72,7.12,16.56
73,2016,Jan,4,1.0,128,28,10097,0,0,-9999,0,-9999,0.0,2016Jan4,55.040000000000006,73,7.12,16.56
74,2016,Jan,4,2.0,111,39,10100,0,0,-9999,0,-9999,0.0,2016Jan4,51.98,74,7.12,16.56
75,2016,Jan,4,3.0,117,22,10097,180,15,-9999,0,-9999,0.0,2016Jan4,53.06,75,7.12,16.56
76,2016,Jan,4,4.0,100,33,10095,0,0,-9999,0,-9999,0.0,2016Jan4,50.0,76,7.12,16.56
77,2016,Jan,4,5.0,94,33,10092,290,15,2,0,-9999,0.0,2016Jan4,48.92,77,7.12,16.56
78,2016,Jan,4,6.0,78,39,10093,270,26,4,0,-9999,0.0,2016Jan4,46.04,78,7.12,16.56
79,2016,Jan,4,7.0,72,44,10097,320,15,4,0,-9999,0.0,2016Jan4,44.96,79,7.12,16.56
80,2016,Jan,4,8.0,78,50,10097,0,0,-9999,0,-9999,0.0,2016Jan4,46.04,80,7.12,16.56
81,2016,Jan,4,9.0,61,39,10091,0,0,-9999,0,-9999,0.0,2016Jan4,42.98,81,7.12,16.56
82,2016,Jan,4,10.0,50,33,10091,0,0,4,0,-9999,0.0,2016Jan4,41.0,82,7.12,16.56
83,2016,Jan,4,11.0,50,28,10090,0,0,4,0,-9999,0.0,2016Jan4,41.0,83,7.12,16.56
84,2016,Jan,4,12.0,44,17,10085,0,0,2,0,-9999,0.0,2016Jan4,39.92,84,7.12,16.56
85,2016,Jan,4,13.0,39,17,10085,260,15,4,0,-9999,0.0,2016Jan4,39.02,85,7.12,16.56
86,2016,Jan,4,14.0,44,28,10087,0,0,-9999,0,-9999,0.0,2016Jan4,39.92,86,7.12,16.56
87,2016,Jan,4,15.0,50,39,10090,0,0,-9999,0,-9999,0.0,2016Jan4,41.0,87,7.12,16.56
88,2016,Jan,4,16.0,61,44,10094,290,15,-9999,0,-9999,0.0,2016Jan4,42.98,88,7.12,16.56
89,2016,Jan,4,17.0,78,44,10098,0,0,-9999,0,-9999,0.0,2016Jan4,46.04,89,7.12,16.56
90,2016,Jan,4,18.0,89,39,10103,130,21,8,0,-9999,0.0,2016Jan4,48.02,90,7.12,16.56
91,2016,Jan,4,19.0,89,44,10108,150,21,-9999,0,-9999,0.0,2016Jan4,48.02,91,7.12,16.56
92,2016,Jan,4,20.0,94,44,10100,110,26,-9999,0,-9999,0.0,2016Jan4,48.92,92,7.12,16.56
93,2016,Jan,4,21.0,100,50,10096,90,15,-9999,0,-9999,0.0,2016Jan4,50.0,93,7.12,16.56
94,2016,Jan,4,22.0,111,39,10091,90,26,-9999,3,-9999,0.0,2016Jan4,51.98,94,7.12,16.56
95,2016,Jan,4,23.0,117,44,10093,100,26,-9999,-1,-9999,0.0,2016Jan4,53.06,95,7.12,16.56
96,2016,Jan,5,0.0,117,50,10095,0,0,6,3,5,0.0,2016Jan5,53.06,96,7.12,16.56
97,2016,Jan,5,1.0,106,39,10097,120,21,-9999,0,-9999,0.0,2016Jan5,51.08,97,7.12,16.56
98,2016,Jan,5,2.0,106,44,10094,0,0,-9999,0,-9999,0.0,2016Jan5,51.08,98,7.12,16.56
99,2016,Jan,5,3.0,100,56,10093,100,26,-9999,0,-9999,0.0,2016Jan5,50.0,99,7.12,16.56
100,2016,Jan,5,4.0,106,50,10095,90,21,-9999,0,-9999,0.0,2016Jan5,51.08,100,7.12,16.56
101,2016,Jan,5,5.0,106,50,10097,100,21,-9999,0,-9999,0.0,2016Jan5,51.08,101,7.12,16.56
102,2016,Jan,5,6.0,94,44,10098,120,15,6,0,-9999,0.0,2016Jan5,48.92,102,7.12,16.56
103,2016,Jan,5,7.0,94,50,10098,190,21,-9999,-1,-9999,0.0,2016Jan5,48.92,103,7.12,16.56
104,2016,Jan,5,8.0,83,56,10092,130,31,-9999,-1,-9999,0.0,2016Jan5,46.94,104,7.12,16.56
105,2016,Jan,5,9.0,89,56,10087,130,26,-9999,-1,-9999,0.0,2016Jan5,48.02,105,7.12,16.56
106,2016,Jan,5,10.0,94,50,10083,130,31,-9999,-1,-9999,0.0,2016Jan5,48.92,106,7.12,16.56
