Unnamed: 0,year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,concat,temp_converted,index,sunrise,sunset
0,2017,Jan,1,0.0,-56,-78,10181,0,0,8,-9999,-9999,0.0,2017Jan1,21.92,0,7.51,17.11
1,2017,Jan,1,1.0,-56,-78,10178,260,21,-9999,0,-9999,0.0,2017Jan1,21.92,1,7.51,17.11
2,2017,Jan,1,2.0,-56,-78,10173,280,21,-9999,0,-9999,0.0,2017Jan1,21.92,2,7.51,17.11
3,2017,Jan,1,3.0,-61,-78,10173,0,0,8,0,-9999,0.0,2017Jan1,21.02,3,7.51,17.11
4,2017,Jan,1,4.0,-61,-78,10172,0,0,-9999,0,-9999,0.0,2017Jan1,21.02,4,7.51,17.11
5,2017,Jan,1,5.0,-61,-78,10168,0,0,-9999,0,-9999,0.0,2017Jan1,21.02,5,7.51,17.11
6,2017,Jan,1,6.0,-56,-72,10157,120,26,8,0,-9999,0.0,2017Jan1,21.92,6,7.51,17.11
7,2017,Jan,1,7.0,-56,-72,10151,0,0,-9999,0,-9999,0.0,2017Jan1,21.92,7,7.51,17.11
8,2017,Jan,1,8.0,-56,-72,10139,40,15,-9999,0,-9999,0.0,2017Jan1,21.92,8,7.51,17.11
9,2017,Jan,1,9.0,-56,-72,10133,360,26,8,0,-9999,0.0,2017Jan1,21.92,9,7.51,17.11
10,2017,Jan,1,10.0,-61,-72,10129,360,31,-9999,0,-9999,0.0,2017Jan1,21.02,10,7.51,17.11
11,2017,Jan,1,11.0,-61,-78,10125,10,26,-9999,0,-9999,0.0,2017Jan1,21.02,11,7.51,17.11
12,2017,Jan,1,12.0,-56,-67,10107,0,0,8,0,-9999,0.0,2017Jan1,21.92,12,7.51,17.11
13,2017,Jan,1,13.0,-56,-72,10105,10,15,-9999,0,-9999,0.0,2017Jan1,21.92,13,7.51,17.11
14,2017,Jan,1,14.0,-56,-72,10105,330,46,-9999,0,-9999,0.0,2017Jan1,21.92,14,7.51,17.11
15,2017,Jan,1,15.0,-61,-67,10107,350,31,8,0,-9999,0.0,2017Jan1,21.02,15,7.51,17.11
16,2017,Jan,1,16.0,-61,-67,10100,0,0,-9999,0,-9999,0.0,2017Jan1,21.02,16,7.51,17.11
17,2017,Jan,1,17.0,-50,-72,10100,340,36,-9999,0,-9999,0.0,2017Jan1,23.0,17,7.51,17.11
18,2017,Jan,1,18.0,-44,-67,10098,360,31,8,0,-9999,0.0,2017Jan1,24.08,18,7.51,17.11
19,2017,Jan,1,19.0,-39,-67,10076,0,0,-9999,0,-9999,0.0,2017Jan1,24.98,19,7.51,17.11
20,2017,Jan,1,20.0,-28,-61,10064,290,31,4,0,-9999,0.0,2017Jan1,26.96,20,7.51,17.11
21,2017,Jan,1,21.0,-39,-61,10058,340,31,8,0,-9999,0.0,2017Jan1,24.98,21,7.51,17.11
22,2017,Jan,1,22.0,-39,-61,10058,320,46,-9999,0,-9999,0.0,2017Jan1,24.98,22,7.51,17.11
23,2017,Jan,1,23.0,-44,-67,10059,300,46,-9999,0,-9999,0.0,2017Jan1,24.08,23,7.51,17.11
24,2017,Jan,2,0.0,-44,-67,10059,330,46,8,0,-9999,0.0,2017Jan2,24.08,24,7.51,17.11
25,2017,Jan,2,1.0,-50,-61,10053,10,21,-9999,0,-9999,0.0,2017Jan2,23.0,25,7.51,17.11
