Unnamed: 0,year,month,day,hour,temp,dew_point,sea_level_pressure,wind_dir,wind_speed,coverage,precip_1,precip_6,in_season,concat,temp_converted,index,sunrise,sunset
0,2017,Jan,1,0.0,67,44,10134,280,41,6,-9999,20,0.0,2017Jan1,44.06,0,7.11,16.54
1,2017,Jan,1,1.0,67,44,10135,310,36,-9999,0,-9999,0.0,2017Jan1,44.06,1,7.11,16.54
2,2017,Jan,1,2.0,72,44,10143,180,15,-9999,0,-9999,0.0,2017Jan1,44.96,2,7.11,16.54
3,2017,Jan,1,3.0,67,50,10147,110,15,-9999,0,-9999,0.0,2017Jan1,44.06,3,7.11,16.54
4,2017,Jan,1,4.0,67,50,10145,160,15,-9999,0,-9999,0.0,2017Jan1,44.06,4,7.11,16.54
5,2017,Jan,1,5.0,67,50,10151,150,15,-9999,0,-9999,0.0,2017Jan1,44.06,5,7.11,16.54
6,2017,Jan,1,6.0,67,50,10158,180,26,6,0,-9999,0.0,2017Jan1,44.06,6,7.11,16.54
7,2017,Jan,1,7.0,61,44,10160,180,31,-9999,0,-9999,0.0,2017Jan1,42.98,7,7.11,16.54
8,2017,Jan,1,8.0,61,44,10155,200,21,-9999,0,-9999,0.0,2017Jan1,42.98,8,7.11,16.54
9,2017,Jan,1,9.0,61,44,10150,170,21,-9999,0,-9999,0.0,2017Jan1,42.98,9,7.11,16.54
10,2017,Jan,1,10.0,61,44,10154,130,15,-9999,0,-9999,0.0,2017Jan1,42.98,10,7.11,16.54
11,2017,Jan,1,11.0,56,44,10158,130,21,-9999,0,-9999,0.0,2017Jan1,42.08,11,7.11,16.54
12,2017,Jan,1,12.0,56,44,10158,120,36,8,0,-9999,0.0,2017Jan1,42.08,12,7.11,16.54
13,2017,Jan,1,13.0,56,44,10157,130,36,-9999,0,-9999,0.0,2017Jan1,42.08,13,7.11,16.54
14,2017,Jan,1,14.0,50,39,-9999,130,26,-9999,0,-9999,0.0,2017Jan1,41.0,14,7.11,16.54
15,2017,Jan,1,15.0,44,33,10158,150,21,-9999,0,-9999,0.0,2017Jan1,39.92,15,7.11,16.54
16,2017,Jan,1,16.0,44,33,10158,120,21,-9999,0,-9999,0.0,2017Jan1,39.92,16,7.11,16.54
17,2017,Jan,1,17.0,56,39,10165,130,21,-9999,0,-9999,0.0,2017Jan1,42.08,17,7.11,16.54
18,2017,Jan,1,18.0,67,39,10162,120,36,6,0,-9999,0.0,2017Jan1,44.06,18,7.11,16.54
19,2017,Jan,1,19.0,83,44,10153,140,36,-9999,0,-9999,0.0,2017Jan1,46.94,19,7.11,16.54
20,2017,Jan,1,20.0,83,39,10146,-9999,15,-9999,0,-9999,0.0,2017Jan1,46.94,20,7.11,16.54
21,2017,Jan,1,21.0,94,39,10144,100,21,-9999,0,-9999,0.0,2017Jan1,48.92,21,7.11,16.54
22,2017,Jan,1,22.0,100,39,10139,120,21,-9999,0,-9999,0.0,2017Jan1,50.0,22,7.11,16.54
23,2017,Jan,1,23.0,100,44,10139,90,36,-9999,0,-9999,0.0,2017Jan1,50.0,23,7.11,16.54
24,2017,Jan,2,0.0,94,33,10138,100,31,6,0,-9999,0.0,2017Jan2,48.92,24,7.11,16.55
25,2017,Jan,2,1.0,94,44,10139,100,21,-9999,0,-9999,0.0,2017Jan2,48.92,25,7.11,16.55
26,2017,Jan,2,2.0,89,44,10143,110,15,-9999,0,-9999,0.0,2017Jan2,48.02,26,7.11,16.55
27,2017,Jan,2,3.0,83,44,10146,140,26,-9999,0,-9999,0.0,2017Jan2,46.94,27,7.11,16.55
28,2017,Jan,2,4.0,83,44,10147,130,15,-9999,0,-9999,0.0,2017Jan2,46.94,28,7.11,16.55
29,2017,Jan,2,5.0,83,44,10158,0,0,-9999,0,-9999,0.0,2017Jan2,46.94,29,7.11,16.55
30,2017,Jan,2,6.0,89,50,10168,0,0,6,0,-9999,0.0,2017Jan2,48.02,30,7.11,16.55
31,2017,Jan,2,7.0,72,44,10166,130,15,-9999,0,-9999,0.0,2017Jan2,44.96,31,7.11,16.55
32,2017,Jan,2,8.0,78,50,10162,0,0,-9999,0,-9999,0.0,2017Jan2,46.04,32,7.11,16.55
33,2017,Jan,2,9.0,72,44,10156,290,15,-9999,0,-9999,0.0,2017Jan2,44.96,33,7.11,16.55
34,2017,Jan,2,10.0,61,44,10163,290,21,-9999,0,-9999,0.0,2017Jan2,42.98,34,7.11,16.55
35,2017,Jan,2,11.0,61,39,10167,70,26,-9999,0,-9999,0.0,2017Jan2,42.98,35,7.11,16.55
36,2017,Jan,2,12.0,50,33,10167,140,15,4,0,-9999,0.0,2017Jan2,41.0,36,7.11,16.55
37,2017,Jan,2,13.0,50,33,10165,0,0,-9999,0,-9999,0.0,2017Jan2,41.0,37,7.11,16.55
38,2017,Jan,2,14.0,44,28,10168,0,0,-9999,0,-9999,0.0,2017Jan2,39.92,38,7.11,16.55
39,2017,Jan,2,15.0,44,28,10173,0,0,-9999,0,-9999,0.0,2017Jan2,39.92,39,7.11,16.55
40,2017,Jan,2,16.0,50,33,10178,110,15,-9999,0,-9999,0.0,2017Jan2,41.0,40,7.11,16.55
41,2017,Jan,2,17.0,61,39,10182,110,15,-9999,0,-9999,0.0,2017Jan2,42.98,41,7.11,16.55
42,2017,Jan,2,18.0,78,50,10186,110,36,8,0,-9999,0.0,2017Jan2,46.04,42,7.11,16.55
43,2017,Jan,2,19.0,83,44,10190,140,51,-9999,0,-9999,0.0,2017Jan2,46.94,43,7.11,16.55
44,2017,Jan,2,20.0,89,50,10185,120,36,-9999,0,-9999,0.0,2017Jan2,48.02,44,7.11,16.55
45,2017,Jan,2,21.0,100,44,10184,120,41,-9999,0,-9999,0.0,2017Jan2,50.0,45,7.11,16.55
46,2017,Jan,2,22.0,94,44,10187,110,36,-9999,0,-9999,0.0,2017Jan2,48.92,46,7.11,16.55
47,2017,Jan,2,23.0,94,39,10189,110,46,-9999,0,-9999,0.0,2017Jan2,48.92,47,7.11,16.55
48,2017,Jan,3,0.0,89,44,10190,120,41,8,0,-9999,0.0,2017Jan3,48.02,48,7.12,16.55
49,2017,Jan,3,1.0,83,44,10190,120,31,-9999,0,-9999,0.0,2017Jan3,46.94,49,7.12,16.55
50,2017,Jan,3,2.0,83,39,10191,80,21,4,0,-9999,0.0,2017Jan3,46.94,50,7.12,16.55
51,2017,Jan,3,3.0,78,39,10197,100,21,-9999,0,-9999,0.0,2017Jan3,46.04,51,7.12,16.55
52,2017,Jan,3,4.0,72,39,10203,130,15,-9999,0,-9999,0.0,2017Jan3,44.96,52,7.12,16.55
53,2017,Jan,3,5.0,72,39,10205,90,21,-9999,0,-9999,0.0,2017Jan3,44.96,53,7.12,16.55
54,2017,Jan,3,6.0,61,28,10205,80,15,4,0,-9999,0.0,2017Jan3,42.98,54,7.12,16.55
55,2017,Jan,3,7.0,56,22,10212,100,15,4,0,-9999,0.0,2017Jan3,42.08,55,7.12,16.55
56,2017,Jan,3,8.0,56,22,10215,0,0,-9999,0,-9999,0.0,2017Jan3,42.08,56,7.12,16.55
57,2017,Jan,3,9.0,56,22,10215,0,0,-9999,0,-9999,0.0,2017Jan3,42.08,57,7.12,16.55
58,2017,Jan,3,10.0,61,17,10219,80,31,-9999,0,-9999,0.0,2017Jan3,42.98,58,7.12,16.55
59,2017,Jan,3,11.0,67,11,10217,80,46,-9999,0,-9999,0.0,2017Jan3,44.06,59,7.12,16.55
60,2017,Jan,3,12.0,72,11,10213,120,21,8,0,-9999,0.0,2017Jan3,44.96,60,7.12,16.55
61,2017,Jan,3,13.0,67,17,10210,100,21,-9999,0,-9999,0.0,2017Jan3,44.06,61,7.12,16.55
62,2017,Jan,3,14.0,67,17,10213,0,0,-9999,0,-9999,0.0,2017Jan3,44.06,62,7.12,16.55
63,2017,Jan,3,15.0,78,17,10208,80,36,-9999,0,-9999,0.0,2017Jan3,46.04,63,7.12,16.55
64,2017,Jan,3,16.0,67,17,10208,120,26,-9999,0,-9999,0.0,2017Jan3,44.06,64,7.12,16.55
65,2017,Jan,3,17.0,100,17,10204,110,21,-9999,0,-9999,0.0,2017Jan3,50.0,65,7.12,16.55
66,2017,Jan,3,18.0,117,39,10205,180,26,8,0,-9999,0.0,2017Jan3,53.06,66,7.12,16.55
67,2017,Jan,3,19.0,122,44,10203,190,36,-9999,0,-9999,0.0,2017Jan3,53.96,67,7.12,16.55
68,2017,Jan,3,20.0,128,33,10196,130,51,-9999,0,-9999,0.0,2017Jan3,55.040000000000006,68,7.12,16.55
69,2017,Jan,3,21.0,128,44,10190,110,46,-9999,0,-9999,0.0,2017Jan3,55.040000000000006,69,7.12,16.55
70,2017,Jan,3,22.0,128,44,10182,110,46,-9999,0,-9999,0.0,2017Jan3,55.040000000000006,70,7.12,16.55
71,2017,Jan,3,23.0,128,44,10180,110,51,-9999,0,-9999,0.0,2017Jan3,55.040000000000006,71,7.12,16.55
72,2017,Jan,4,0.0,122,44,10182,110,31,8,-1,0,0.0,2017Jan4,53.96,72,7.12,16.56
73,2017,Jan,4,1.0,117,50,10187,110,26,-9999,-1,-9999,0.0,2017Jan4,53.06,73,7.12,16.56
74,2017,Jan,4,2.0,106,61,10190,70,36,-9999,8,-9999,0.0,2017Jan4,51.08,74,7.12,16.56
75,2017,Jan,4,3.0,100,61,10185,80,67,-9999,15,-9999,0.0,2017Jan4,50.0,75,7.12,16.56
76,2017,Jan,4,4.0,100,61,10190,90,36,-9999,10,-9999,0.0,2017Jan4,50.0,76,7.12,16.56
77,2017,Jan,4,5.0,94,67,10192,90,46,-9999,20,-9999,0.0,2017Jan4,48.92,77,7.12,16.56
78,2017,Jan,4,6.0,100,67,10193,100,31,8,-1,50,0.0,2017Jan4,50.0,78,7.12,16.56
79,2017,Jan,4,7.0,100,72,10188,80,57,-9999,13,-9999,0.0,2017Jan4,50.0,79,7.12,16.56
80,2017,Jan,4,8.0,100,83,10182,90,57,-9999,8,-9999,0.0,2017Jan4,50.0,80,7.12,16.56
81,2017,Jan,4,9.0,100,83,10178,80,57,-9999,10,-9999,0.0,2017Jan4,50.0,81,7.12,16.56
82,2017,Jan,4,10.0,106,83,10183,80,41,-9999,15,-9999,0.0,2017Jan4,51.08,82,7.12,16.56
83,2017,Jan,4,11.0,100,83,10171,100,57,-9999,13,-9999,0.0,2017Jan4,50.0,83,7.12,16.56
84,2017,Jan,4,12.0,106,83,10167,110,46,8,-1,60,0.0,2017Jan4,51.08,84,7.12,16.56
85,2017,Jan,4,13.0,106,89,10170,120,51,-9999,10,-9999,0.0,2017Jan4,51.08,85,7.12,16.56
86,2017,Jan,4,14.0,106,89,10169,110,51,-9999,13,-9999,0.0,2017Jan4,51.08,86,7.12,16.56
87,2017,Jan,4,15.0,106,94,10173,100,51,-9999,5,-9999,0.0,2017Jan4,51.08,87,7.12,16.56
88,2017,Jan,4,16.0,106,94,10176,90,41,-9999,18,-9999,0.0,2017Jan4,51.08,88,7.12,16.56
89,2017,Jan,4,17.0,111,100,10178,90,41,-9999,5,-9999,0.0,2017Jan4,51.98,89,7.12,16.56
90,2017,Jan,4,18.0,117,100,10177,110,41,8,0,50,0.0,2017Jan4,53.06,90,7.12,16.56
91,2017,Jan,4,19.0,133,106,10173,110,51,-9999,0,-9999,0.0,2017Jan4,55.94,91,7.12,16.56
92,2017,Jan,4,20.0,133,106,10163,120,72,-9999,0,-9999,0.0,2017Jan4,55.94,92,7.12,16.56
93,2017,Jan,4,21.0,128,106,10158,110,51,-9999,0,-9999,0.0,2017Jan4,55.040000000000006,93,7.12,16.56
94,2017,Jan,4,22.0,128,111,10151,120,41,-9999,0,-9999,0.0,2017Jan4,55.040000000000006,94,7.12,16.56
95,2017,Jan,4,23.0,133,111,10150,110,41,-9999,0,-9999,0.0,2017Jan4,55.94,95,7.12,16.56
96,2017,Jan,5,0.0,128,106,10147,140,46,6,0,-9999,0.0,2017Jan5,55.040000000000006,96,7.12,16.57
97,2017,Jan,5,1.0,128,106,10148,110,31,-9999,0,-9999,0.0,2017Jan5,55.040000000000006,97,7.12,16.57
98,2017,Jan,5,2.0,122,106,10143,140,36,-9999,0,-9999,0.0,2017Jan5,53.96,98,7.12,16.57
99,2017,Jan,5,3.0,128,106,10141,130,51,-9999,0,-9999,0.0,2017Jan5,55.040000000000006,99,7.12,16.57
100,2017,Jan,5,4.0,133,106,10139,140,46,-9999,0,-9999,0.0,2017Jan5,55.94,100,7.12,16.57
101,2017,Jan,5,5.0,133,106,10139,140,51,-9999,0,-9999,0.0,2017Jan5,55.94,101,7.12,16.57
102,2017,Jan,5,6.0,133,111,10141,130,36,8,-1,-1,0.0,2017Jan5,55.94,102,7.12,16.57
103,2017,Jan,5,7.0,133,111,10141,140,46,-9999,-1,-9999,0.0,2017Jan5,55.94,103,7.12,16.57
104,2017,Jan,5,8.0,133,111,-9999,140,57,-9999,0,-9999,0.0,2017Jan5,55.94,104,7.12,16.57
105,2017,Jan,5,9.0,133,117,10132,130,46,-9999,0,-9999,0.0,2017Jan5,55.94,105,7.12,16.57
106,2017,Jan,5,10.0,128,117,10134,130,46,-9999,0,-9999,0.0,2017Jan5,55.040000000000006,106,7.12,16.57
107,2017,Jan,5,11.0,133,117,10136,150,26,-9999,0,-9999,0.0,2017Jan5,55.94,107,7.12,16.57
108,2017,Jan,5,12.0,128,117,10134,300,26,6,-1,-1,0.0,2017Jan5,55.040000000000006,108,7.12,16.57
109,2017,Jan,5,13.0,122,117,10134,340,21,-9999,-1,-9999,0.0,2017Jan5,53.96,109,7.12,16.57
110,2017,Jan,5,14.0,106,106,10135,310,36,9,0,-9999,0.0,2017Jan5,51.08,110,7.12,16.57
111,2017,Jan,5,15.0,100,89,-9999,310,51,-9999,0,-9999,0.0,2017Jan5,50.0,111,7.12,16.57
112,2017,Jan,5,16.0,100,89,10145,300,31,-9999,0,-9999,0.0,2017Jan5,50.0,112,7.12,16.57
113,2017,Jan,5,17.0,100,89,10155,300,36,-9999,0,-9999,0.0,2017Jan5,50.0,113,7.12,16.57
114,2017,Jan,5,18.0,106,89,10163,300,51,8,0,-1,0.0,2017Jan5,51.08,114,7.12,16.57
115,2017,Jan,5,19.0,106,56,10161,300,51,-9999,0,-9999,0.0,2017Jan5,51.08,115,7.12,16.57
116,2017,Jan,5,20.0,117,44,10153,310,67,-9999,0,-9999,0.0,2017Jan5,53.06,116,7.12,16.57
117,2017,Jan,5,21.0,117,6,10149,330,72,-9999,0,-9999,0.0,2017Jan5,53.06,117,7.12,16.57
118,2017,Jan,5,22.0,117,33,10148,310,72,-9999,0,-9999,0.0,2017Jan5,53.06,118,7.12,16.57
119,2017,Jan,5,23.0,122,28,10152,300,67,4,0,-9999,0.0,2017Jan5,53.96,119,7.12,16.57
120,2017,Jan,6,0.0,111,22,10155,300,67,2,0,-9999,0.0,2017Jan6,51.98,120,7.12,16.58
121,2017,Jan,6,1.0,94,0,10162,310,51,2,0,-9999,0.0,2017Jan6,48.92,121,7.12,16.58
122,2017,Jan,6,2.0,83,6,10169,320,41,2,0,-9999,0.0,2017Jan6,46.94,122,7.12,16.58
123,2017,Jan,6,3.0,72,6,10178,320,31,2,0,-9999,0.0,2017Jan6,44.96,123,7.12,16.58
124,2017,Jan,6,4.0,61,6,10179,330,26,0,0,-9999,0.0,2017Jan6,42.98,124,7.12,16.58
125,2017,Jan,6,5.0,44,6,10184,320,26,0,0,-9999,0.0,2017Jan6,39.92,125,7.12,16.58
126,2017,Jan,6,6.0,44,6,10185,290,26,0,0,-9999,0.0,2017Jan6,39.92,126,7.12,16.58
127,2017,Jan,6,7.0,28,-6,10190,290,21,0,0,-9999,0.0,2017Jan6,37.04,127,7.12,16.58
128,2017,Jan,6,8.0,28,-6,10197,0,0,0,0,-9999,0.0,2017Jan6,37.04,128,7.12,16.58
129,2017,Jan,6,9.0,22,-11,10199,0,0,2,0,-9999,0.0,2017Jan6,35.96,129,7.12,16.58
130,2017,Jan,6,10.0,11,-11,10197,280,15,2,0,-9999,0.0,2017Jan6,33.98,130,7.12,16.58
131,2017,Jan,6,11.0,6,-11,10199,0,0,2,0,-9999,0.0,2017Jan6,33.08,131,7.12,16.58
132,2017,Jan,6,12.0,0,-17,10198,290,21,4,0,-9999,0.0,2017Jan6,32.0,132,7.12,16.58
133,2017,Jan,6,13.0,6,-11,10196,0,0,4,0,-9999,0.0,2017Jan6,33.08,133,7.12,16.58
134,2017,Jan,6,14.0,0,-17,10198,0,0,2,0,-9999,0.0,2017Jan6,32.0,134,7.12,16.58
135,2017,Jan,6,15.0,-11,-22,10205,130,21,-9999,0,-9999,0.0,2017Jan6,30.02,135,7.12,16.58
136,2017,Jan,6,16.0,-6,-17,10212,110,15,4,0,-9999,0.0,2017Jan6,30.92,136,7.12,16.58
137,2017,Jan,6,17.0,11,0,10220,110,15,-9999,0,-9999,0.0,2017Jan6,33.98,137,7.12,16.58
138,2017,Jan,6,18.0,39,11,10223,110,15,4,0,-9999,0.0,2017Jan6,39.02,138,7.12,16.58
139,2017,Jan,6,19.0,61,22,10217,140,15,4,0,-9999,0.0,2017Jan6,42.98,139,7.12,16.58
140,2017,Jan,6,20.0,83,28,10207,110,15,-9999,0,-9999,0.0,2017Jan6,46.94,140,7.12,16.58
141,2017,Jan,6,21.0,100,28,10198,170,21,4,0,-9999,0.0,2017Jan6,50.0,141,7.12,16.58
142,2017,Jan,6,22.0,100,22,10195,200,31,-9999,0,-9999,0.0,2017Jan6,50.0,142,7.12,16.58
143,2017,Jan,6,23.0,111,22,10188,120,21,-9999,0,-9999,0.0,2017Jan6,51.98,143,7.12,16.58
144,2017,Jan,7,0.0,106,28,10184,100,21,6,0,-9999,0.0,2017Jan7,51.08,144,7.12,16.59
145,2017,Jan,7,1.0,100,28,10191,220,26,-9999,0,-9999,0.0,2017Jan7,50.0,145,7.12,16.59
146,2017,Jan,7,2.0,100,22,10190,200,15,-9999,0,-9999,0.0,2017Jan7,50.0,146,7.12,16.59
147,2017,Jan,7,3.0,83,22,10192,220,21,-9999,0,-9999,0.0,2017Jan7,46.94,147,7.12,16.59
148,2017,Jan,7,4.0,83,17,10194,0,0,-9999,0,-9999,0.0,2017Jan7,46.94,148,7.12,16.59
149,2017,Jan,7,5.0,72,28,10190,80,26,-9999,0,-9999,0.0,2017Jan7,44.96,149,7.12,16.59
150,2017,Jan,7,6.0,72,33,10196,0,0,6,0,-9999,0.0,2017Jan7,44.96,150,7.12,16.59
151,2017,Jan,7,7.0,72,33,10198,90,21,-9999,0,-9999,0.0,2017Jan7,44.96,151,7.12,16.59
152,2017,Jan,7,8.0,78,28,10197,80,46,-9999,0,-9999,0.0,2017Jan7,46.04,152,7.12,16.59
153,2017,Jan,7,9.0,78,33,10200,110,36,-9999,0,-9999,0.0,2017Jan7,46.04,153,7.12,16.59
154,2017,Jan,7,10.0,83,44,10200,140,31,-9999,-1,-9999,0.0,2017Jan7,46.94,154,7.12,16.59
155,2017,Jan,7,11.0,78,50,10187,120,51,-9999,-1,-9999,0.0,2017Jan7,46.04,155,7.12,16.59
156,2017,Jan,7,12.0,89,56,10183,160,36,8,10,10,0.0,2017Jan7,48.02,156,7.12,16.59
157,2017,Jan,7,13.0,78,61,10179,100,21,-9999,23,-9999,0.0,2017Jan7,46.04,157,7.12,16.59
158,2017,Jan,7,14.0,83,56,10176,100,31,-9999,3,-9999,0.0,2017Jan7,46.94,158,7.12,16.59
159,2017,Jan,7,15.0,78,61,10186,150,26,-9999,20,-9999,0.0,2017Jan7,46.04,159,7.12,16.59
160,2017,Jan,7,16.0,78,61,10187,100,26,-9999,5,-9999,0.0,2017Jan7,46.04,160,7.12,16.59
161,2017,Jan,7,17.0,83,67,10195,140,26,-9999,8,-9999,0.0,2017Jan7,46.94,161,7.12,16.59
162,2017,Jan,7,18.0,89,78,10199,120,26,8,3,60,0.0,2017Jan7,48.02,162,7.12,16.59
163,2017,Jan,7,19.0,111,94,10195,70,36,-9999,3,-9999,0.0,2017Jan7,51.98,163,7.12,16.59
164,2017,Jan,7,20.0,139,117,10185,80,57,-9999,-1,-9999,0.0,2017Jan7,57.02,164,7.12,16.59
165,2017,Jan,7,21.0,139,117,10182,90,46,-9999,5,-9999,0.0,2017Jan7,57.02,165,7.12,16.59
166,2017,Jan,7,22.0,139,128,10180,90,41,-9999,8,-9999,0.0,2017Jan7,57.02,166,7.12,16.59
167,2017,Jan,7,23.0,144,128,10186,110,41,-9999,-1,-9999,0.0,2017Jan7,57.92,167,7.12,16.59
168,2017,Jan,8,0.0,139,128,10188,90,21,8,-1,20,0.0,2017Jan8,57.02,168,7.12,17.0
